@relation GOLDSTANDARD_AROUSAL

@attribute Instance_name string
@attribute frameTime numeric
@attribute GoldStandard numeric


@data
train_8,12.52,0.136798
train_8,12.56,0.136798
train_8,12.6,0.136798
train_8,12.64,0.133464
train_8,12.68,0.133464
train_8,12.72,0.131798
train_8,12.76,0.131798
train_8,12.8,0.130131
train_8,12.84,0.128464
train_8,12.88,0.126798
train_8,12.92,0.123464
train_8,12.96,0.123464
train_8,13,0.123464
train_8,13.04,0.123464
train_8,13.08,0.123464
train_8,13.12,0.126798
train_8,13.16,0.130131
train_8,13.2,0.135131
train_8,13.24,0.140131
train_8,13.28,0.143464
train_8,13.32,0.148464
train_8,13.36,0.153464
train_8,13.4,0.155131
train_8,13.44,0.158464
train_8,13.48,0.165131
train_8,13.52,0.168464
train_8,13.56,0.171798
train_8,13.6,0.170131
train_8,13.64,0.170131
train_8,13.68,0.168464
train_8,13.72,0.168464
train_8,13.76,0.171798
train_8,13.8,0.176798
train_8,13.84,0.180131
train_8,13.88,0.180131
train_8,13.92,0.180131
train_8,13.96,0.186798
train_8,14,0.190131
train_8,14.04,0.188464
train_8,14.08,0.190131
train_8,14.12,0.190131
train_8,14.16,0.193464
train_8,14.2,0.193464
train_8,14.24,0.193464
train_8,14.28,0.195131
train_8,14.32,0.193464
train_8,14.36,0.193464
train_8,14.4,0.193464
train_8,14.44,0.193464
train_8,14.48,0.193464
train_8,14.52,0.191798
train_8,14.56,0.183464
train_8,14.6,0.175131
train_8,14.64,0.171798
train_8,14.68,0.170131
train_8,14.72,0.168464
train_8,14.76,0.165131
train_8,14.8,0.161798
train_8,14.84,0.158464
train_8,14.88,0.155131
train_8,14.92,0.151798
train_8,14.96,0.151798
train_8,15,0.150131
train_8,15.04,0.145131
train_8,15.08,0.145131
train_8,15.12,0.145131
train_8,15.16,0.143464
train_8,15.2,0.143464
train_8,15.24,0.143464
train_8,15.28,0.141798
train_8,15.32,0.141798
train_8,15.36,0.141798
train_8,15.4,0.141798
train_8,15.44,0.141798
train_8,15.48,0.145131
train_8,15.52,0.151798
train_8,15.56,0.155131
train_8,15.6,0.156798
train_8,15.64,0.161798
train_8,15.68,0.166798
train_8,15.72,0.168464
train_8,15.76,0.170131
train_8,15.8,0.171798
train_8,15.84,0.175131
train_8,15.88,0.180131
train_8,15.92,0.185131
train_8,15.96,0.190131
train_8,16,0.191798
train_8,16.04,0.193464
train_8,16.08,0.193464
train_8,16.12,0.195131
train_8,16.16,0.196798
train_8,16.2,0.196798
train_8,16.24,0.195131
train_8,16.28,0.196798
train_8,16.32,0.196798
train_8,16.36,0.195131
train_8,16.4,0.195131
train_8,16.44,0.193464
train_8,16.48,0.190131
train_8,16.52,0.188464
train_8,16.56,0.188464
train_8,16.6,0.185131
train_8,16.64,0.178464
train_8,16.68,0.176798
train_8,16.72,0.175131
train_8,16.76,0.171798
train_8,16.8,0.170131
train_8,16.84,0.166798
train_8,16.88,0.166798
train_8,16.92,0.163464
train_8,16.96,0.161798
train_8,17,0.160131
train_8,17.04,0.158464
train_8,17.08,0.155131
train_8,17.12,0.153464
train_8,17.16,0.148464
train_8,17.2,0.143464
train_8,17.24,0.143464
train_8,17.28,0.143464
train_8,17.32,0.141798
train_8,17.36,0.136798
train_8,17.4,0.133464
train_8,17.44,0.131798
train_8,17.48,0.131798
train_8,17.52,0.136798
train_8,17.56,0.140131
train_8,17.6,0.140131
train_8,17.64,0.135131
train_8,17.68,0.131798
train_8,17.72,0.128464
train_8,17.76,0.128464
train_8,17.8,0.126798
train_8,17.84,0.125131
train_8,17.88,0.123464
train_8,17.92,0.121798
train_8,17.96,0.120131
train_8,18,0.116798
train_8,18.04,0.116798
train_8,18.08,0.116798
train_8,18.12,0.116798
train_8,18.16,0.115131
train_8,18.2,0.115131
train_8,18.24,0.115131
train_8,18.28,0.116798
train_8,18.32,0.120131
train_8,18.36,0.125131
train_8,18.4,0.131798
train_8,18.44,0.135131
train_8,18.48,0.136798
train_8,18.52,0.138464
train_8,18.56,0.138464
train_8,18.6,0.143464
train_8,18.64,0.148464
train_8,18.68,0.148464
train_8,18.72,0.148464
train_8,18.76,0.148464
train_8,18.8,0.148464
train_8,18.84,0.146798
train_8,18.88,0.145131
train_8,18.92,0.145131
train_8,18.96,0.146798
train_8,19,0.148464
train_8,19.04,0.150131
train_8,19.08,0.148464
train_8,19.12,0.148464
train_8,19.16,0.148464
train_8,19.2,0.148464
train_8,19.24,0.145131
train_8,19.28,0.146798
train_8,19.32,0.148464
train_8,19.36,0.150131
train_8,19.4,0.155131
train_8,19.44,0.155131
train_8,19.48,0.156798
train_8,19.52,0.160131
train_8,19.56,0.165131
train_8,19.6,0.170131
train_8,19.64,0.171798
train_8,19.68,0.173464
train_8,19.72,0.178464
train_8,19.76,0.181798
train_8,19.8,0.185131
train_8,19.84,0.186798
train_8,19.88,0.193464
train_8,19.92,0.195131
train_8,19.96,0.196798
train_8,20,0.200131
train_8,20.04,0.201798
train_8,20.08,0.203464
train_8,20.12,0.203464
train_8,20.16,0.203464
train_8,20.2,0.203464
train_8,20.24,0.203464
train_8,20.28,0.203464
train_8,20.32,0.205131
train_8,20.36,0.201798
train_8,20.4,0.191798
train_8,20.44,0.190131
train_8,20.48,0.188464
train_8,20.52,0.185131
train_8,20.56,0.181798
train_8,20.6,0.180131
train_8,20.64,0.180131
train_8,20.68,0.180131
train_8,20.72,0.178464
train_8,20.76,0.175131
train_8,20.8,0.170131
train_8,20.84,0.163464
train_8,20.88,0.160131
train_8,20.92,0.158464
train_8,20.96,0.158464
train_8,21,0.156798
train_8,21.04,0.155131
train_8,21.08,0.155131
train_8,21.12,0.155131
train_8,21.16,0.155131
train_8,21.2,0.158464
train_8,21.24,0.161798
train_8,21.28,0.161798
train_8,21.32,0.166798
train_8,21.36,0.175131
train_8,21.4,0.185131
train_8,21.44,0.188464
train_8,21.48,0.190131
train_8,21.52,0.193464
train_8,21.56,0.198464
train_8,21.6,0.203464
train_8,21.64,0.205131
train_8,21.68,0.206798
train_8,21.72,0.210131
train_8,21.76,0.215131
train_8,21.8,0.221798
train_8,21.84,0.221798
train_8,21.88,0.223464
train_8,21.92,0.225131
train_8,21.96,0.226798
train_8,22,0.228464
train_8,22.04,0.230131
train_8,22.08,0.233464
train_8,22.12,0.233464
train_8,22.16,0.235131
train_8,22.2,0.241798
train_8,22.24,0.241798
train_8,22.28,0.246798
train_8,22.32,0.248464
train_8,22.36,0.251798
train_8,22.4,0.251798
train_8,22.44,0.253464
train_8,22.48,0.251798
train_8,22.52,0.255131
train_8,22.56,0.260131
train_8,22.6,0.261798
train_8,22.64,0.261798
train_8,22.68,0.263464
train_8,22.72,0.263464
train_8,22.76,0.266798
train_8,22.8,0.266798
train_8,22.84,0.261798
train_8,22.88,0.253464
train_8,22.92,0.251798
train_8,22.96,0.251798
train_8,23,0.251798
train_8,23.04,0.251798
train_8,23.08,0.250131
train_8,23.12,0.250131
train_8,23.16,0.246798
train_8,23.2,0.245131
train_8,23.24,0.243464
train_8,23.28,0.243464
train_8,23.32,0.240131
train_8,23.36,0.231798
train_8,23.4,0.230131
train_8,23.44,0.228464
train_8,23.48,0.228464
train_8,23.52,0.226798
train_8,23.56,0.225131
train_8,23.6,0.221798
train_8,23.64,0.215131
train_8,23.68,0.216798
train_8,23.72,0.216798
train_8,23.76,0.215131
train_8,23.8,0.210131
train_8,23.84,0.206798
train_8,23.88,0.205131
train_8,23.92,0.203464
train_8,23.96,0.201798
train_8,24,0.200131
train_8,24.04,0.200131
train_8,24.08,0.200131
train_8,24.12,0.200131
train_8,24.16,0.200131
train_8,24.2,0.203464
train_8,24.24,0.206798
train_8,24.28,0.211798
train_8,24.32,0.211798
train_8,24.36,0.213464
train_8,24.4,0.215131
train_8,24.44,0.216798
train_8,24.48,0.216798
train_8,24.52,0.218464
train_8,24.56,0.220131
train_8,24.6,0.221798
train_8,24.64,0.223464
train_8,24.68,0.225131
train_8,24.72,0.226798
train_8,24.76,0.226798
train_8,24.8,0.230131
train_8,24.84,0.231798
train_8,24.88,0.235131
train_8,24.92,0.236798
train_8,24.96,0.240131
train_8,25,0.241798
train_8,25.04,0.243464
train_8,25.08,0.245131
train_8,25.12,0.246798
train_8,25.16,0.248464
train_8,25.2,0.250131
train_8,25.24,0.251798
train_8,25.28,0.253464
train_8,25.32,0.255131
train_8,25.36,0.256798
train_8,25.4,0.260131
train_8,25.44,0.263464
train_8,25.48,0.263464
train_8,25.52,0.265131
train_8,25.56,0.260131
train_8,25.6,0.243464
train_8,25.64,0.238464
train_8,25.68,0.238464
train_8,25.72,0.236798
train_8,25.76,0.233464
train_8,25.8,0.230131
train_8,25.84,0.228464
train_8,25.88,0.226798
train_8,25.92,0.223464
train_8,25.96,0.218464
train_8,26,0.218464
train_8,26.04,0.216798
train_8,26.08,0.215131
train_8,26.12,0.215131
train_8,26.16,0.213464
train_8,26.2,0.213464
train_8,26.24,0.211798
train_8,26.28,0.210131
train_8,26.32,0.208464
train_8,26.36,0.203464
train_8,26.4,0.200131
train_8,26.44,0.198464
train_8,26.48,0.198464
train_8,26.52,0.198464
train_8,26.56,0.198464
train_8,26.6,0.196798
train_8,26.64,0.191798
train_8,26.68,0.188464
train_8,26.72,0.186798
train_8,26.76,0.186798
train_8,26.8,0.186798
train_8,26.84,0.186798
train_8,26.88,0.186798
train_8,26.92,0.185131
train_8,26.96,0.185131
train_8,27,0.185131
train_8,27.04,0.183464
train_8,27.08,0.181798
train_8,27.12,0.181798
train_8,27.16,0.180131
train_8,27.2,0.180131
train_8,27.24,0.178464
train_8,27.28,0.176798
train_8,27.32,0.176798
train_8,27.36,0.175131
train_8,27.4,0.173464
train_8,27.44,0.171798
train_8,27.48,0.168464
train_8,27.52,0.166798
train_8,27.56,0.166798
train_8,27.6,0.165131
train_8,27.64,0.161798
train_8,27.68,0.158464
train_8,27.72,0.156798
train_8,27.76,0.155131
train_8,27.8,0.155131
train_8,27.84,0.155131
train_8,27.88,0.151798
train_8,27.92,0.150131
train_8,27.96,0.148464
train_8,28,0.146798
train_8,28.04,0.145131
train_8,28.08,0.145131
train_8,28.12,0.143464
train_8,28.16,0.141798
train_8,28.2,0.145131
train_8,28.24,0.153464
train_8,28.28,0.155131
train_8,28.32,0.155131
train_8,28.36,0.153464
train_8,28.4,0.155131
train_8,28.44,0.156798
train_8,28.48,0.160131
train_8,28.52,0.161798
train_8,28.56,0.163464
train_8,28.6,0.165131
train_8,28.64,0.166798
train_8,28.68,0.168464
train_8,28.72,0.170131
train_8,28.76,0.170131
train_8,28.8,0.173464
train_8,28.84,0.175131
train_8,28.88,0.175131
train_8,28.92,0.175131
train_8,28.96,0.176798
train_8,29,0.176798
train_8,29.04,0.178464
train_8,29.08,0.181798
train_8,29.12,0.183464
train_8,29.16,0.186798
train_8,29.2,0.188464
train_8,29.24,0.190131
train_8,29.28,0.195131
train_8,29.32,0.196798
train_8,29.36,0.196798
train_8,29.4,0.201798
train_8,29.44,0.206798
train_8,29.48,0.208464
train_8,29.52,0.210131
train_8,29.56,0.213464
train_8,29.6,0.216798
train_8,29.64,0.221798
train_8,29.68,0.225131
train_8,29.72,0.228464
train_8,29.76,0.230131
train_8,29.8,0.231798
train_8,29.84,0.233464
train_8,29.88,0.236798
train_8,29.92,0.238464
train_8,29.96,0.236798
train_8,30,0.236798
train_8,30.04,0.236798
train_8,30.08,0.240131
train_8,30.12,0.238464
train_8,30.16,0.238464
train_8,30.2,0.240131
train_8,30.24,0.240131
train_8,30.28,0.241798
train_8,30.32,0.238464
train_8,30.36,0.238464
train_8,30.4,0.236798
train_8,30.44,0.235131
train_8,30.48,0.230131
train_8,30.52,0.228464
train_8,30.56,0.228464
train_8,30.6,0.231798
train_8,30.64,0.230131
train_8,30.68,0.231798
train_8,30.72,0.230131
train_8,30.76,0.231798
train_8,30.8,0.233464
train_8,30.84,0.230131
train_8,30.88,0.228464
train_8,30.92,0.228464
train_8,30.96,0.230131
train_8,31,0.230131
train_8,31.04,0.231798
train_8,31.08,0.233464
train_8,31.12,0.243464
train_8,31.16,0.243464
train_8,31.2,0.245131
train_8,31.24,0.246798
train_8,31.28,0.248464
train_8,31.32,0.248464
train_8,31.36,0.250131
train_8,31.4,0.248464
train_8,31.44,0.246798
train_8,31.48,0.238464
train_8,31.52,0.240131
train_8,31.56,0.240131
train_8,31.6,0.241798
train_8,31.64,0.243464
train_8,31.68,0.245131
train_8,31.72,0.243464
train_8,31.76,0.241798
train_8,31.8,0.241798
train_8,31.84,0.240131
train_8,31.88,0.241798
train_8,31.92,0.240131
train_8,31.96,0.241798
train_8,32,0.243464
train_8,32.04,0.245131
train_8,32.08,0.248464
train_8,32.12,0.250131
train_8,32.16,0.251798
train_8,32.2,0.253464
train_8,32.24,0.258464
train_8,32.28,0.261798
train_8,32.32,0.263464
train_8,32.36,0.263464
train_8,32.4,0.263464
train_8,32.44,0.263464
train_8,32.48,0.265131
train_8,32.52,0.263464
train_8,32.56,0.263464
train_8,32.6,0.263464
train_8,32.64,0.261798
train_8,32.68,0.261798
train_8,32.72,0.256798
train_8,32.76,0.248464
train_8,32.8,0.246798
train_8,32.84,0.246798
train_8,32.88,0.245131
train_8,32.92,0.243464
train_8,32.96,0.240131
train_8,33,0.236798
train_8,33.04,0.233464
train_8,33.08,0.228464
train_8,33.12,0.226798
train_8,33.16,0.225131
train_8,33.2,0.223464
train_8,33.24,0.216798
train_8,33.28,0.210131
train_8,33.32,0.210131
train_8,33.36,0.210131
train_8,33.4,0.208464
train_8,33.44,0.203464
train_8,33.48,0.193464
train_8,33.52,0.190131
train_8,33.56,0.186798
train_8,33.6,0.180131
train_8,33.64,0.166798
train_8,33.68,0.145131
train_8,33.72,0.126798
train_8,33.76,0.120131
train_8,33.8,0.116798
train_8,33.84,0.111798
train_8,33.88,0.108464
train_8,33.92,0.106798
train_8,33.96,0.101798
train_8,34,0.0967976
train_8,34.04,0.0934642
train_8,34.08,0.0901309
train_8,34.12,0.0834642
train_8,34.16,0.0751309
train_8,34.2,0.0684642
train_8,34.24,0.0634642
train_8,34.28,0.0601309
train_8,34.32,0.0567976
train_8,34.36,0.0534642
train_8,34.4,0.0501309
train_8,34.44,0.0451309
train_8,34.48,0.0417976
train_8,34.52,0.0384642
train_8,34.56,0.0384642
train_8,34.6,0.0384642
train_8,34.64,0.0351309
train_8,34.68,0.0301309
train_8,34.72,0.0234642
train_8,34.76,0.0184642
train_8,34.8,0.0151309
train_8,34.84,0.0134642
train_8,34.88,0.00846423
train_8,34.92,0.00179756
train_8,34.96,-0.00486911
train_8,35,-0.00320244
train_8,35.04,-0.00486911
train_8,35.08,-0.00653577
train_8,35.12,-0.00653577
train_8,35.16,-0.00820244
train_8,35.2,-0.0115358
train_8,35.24,-0.0165358
train_8,35.28,-0.0165358
train_8,35.32,-0.0165358
train_8,35.36,-0.0165358
train_8,35.4,-0.00986911
train_8,35.44,-0.00986911
train_8,35.48,-0.00820244
train_8,35.52,-0.00320244
train_8,35.56,-0.00153577
train_8,35.6,-0.00486911
train_8,35.64,-0.00486911
train_8,35.68,-0.00320244
train_8,35.72,-0.00486911
train_8,35.76,-0.00653577
train_8,35.8,-0.00653577
train_8,35.84,-0.00486911
train_8,35.88,-0.00153577
train_8,35.92,0.000130893
train_8,35.96,0.00346423
train_8,36,0.0117976
train_8,36.04,0.0167976
train_8,36.08,0.0201309
train_8,36.12,0.0251309
train_8,36.16,0.0301309
train_8,36.2,0.0367976
train_8,36.24,0.0384642
train_8,36.28,0.0417976
train_8,36.32,0.0451309
train_8,36.36,0.0584642
train_8,36.4,0.0617976
train_8,36.44,0.0667976
train_8,36.48,0.0717976
train_8,36.52,0.0734642
train_8,36.56,0.0751309
train_8,36.6,0.0784642
train_8,36.64,0.0817976
train_8,36.68,0.0851309
train_8,36.72,0.0867976
train_8,36.76,0.0901309
train_8,36.8,0.0934642
train_8,36.84,0.0967976
train_8,36.88,0.101798
train_8,36.92,0.105131
train_8,36.96,0.113464
train_8,37,0.115131
train_8,37.04,0.116798
train_8,37.08,0.118464
train_8,37.12,0.120131
train_8,37.16,0.121798
train_8,37.2,0.123464
train_8,37.24,0.125131
train_8,37.28,0.125131
train_8,37.32,0.125131
train_8,37.36,0.125131
train_8,37.4,0.126798
train_8,37.44,0.125131
train_8,37.48,0.118464
train_8,37.52,0.116798
train_8,37.56,0.113464
train_8,37.6,0.110131
train_8,37.64,0.110131
train_8,37.68,0.108464
train_8,37.72,0.108464
train_8,37.76,0.108464
train_8,37.8,0.111798
train_8,37.84,0.111798
train_8,37.88,0.115131
train_8,37.92,0.111798
train_8,37.96,0.110131
train_8,38,0.110131
train_8,38.04,0.111798
train_8,38.08,0.108464
train_8,38.12,0.105131
train_8,38.16,0.103464
train_8,38.2,0.100131
train_8,38.24,0.0984642
train_8,38.28,0.0967976
train_8,38.32,0.0984642
train_8,38.36,0.0951309
train_8,38.4,0.0934642
train_8,38.44,0.0934642
train_8,38.48,0.0951309
train_8,38.52,0.0951309
train_8,38.56,0.0951309
train_8,38.6,0.0951309
train_8,38.64,0.101798
train_8,38.68,0.103464
train_8,38.72,0.106798
train_8,38.76,0.108464
train_8,38.8,0.111798
train_8,38.84,0.113464
train_8,38.88,0.116798
train_8,38.92,0.118464
train_8,38.96,0.120131
train_8,39,0.123464
train_8,39.04,0.125131
train_8,39.08,0.126798
train_8,39.12,0.128464
train_8,39.16,0.128464
train_8,39.2,0.131798
train_8,39.24,0.133464
train_8,39.28,0.133464
train_8,39.32,0.138464
train_8,39.36,0.141798
train_8,39.4,0.140131
train_8,39.44,0.138464
train_8,39.48,0.138464
train_8,39.52,0.140131
train_8,39.56,0.141798
train_8,39.6,0.141798
train_8,39.64,0.143464
train_8,39.68,0.145131
train_8,39.72,0.146798
train_8,39.76,0.146798
train_8,39.8,0.150131
train_8,39.84,0.151798
train_8,39.88,0.151798
train_8,39.92,0.153464
train_8,39.96,0.153464
train_8,40,0.153464
train_8,40.04,0.150131
train_8,40.08,0.150131
train_8,40.12,0.148464
train_8,40.16,0.146798
train_8,40.2,0.143464
train_8,40.24,0.136798
train_8,40.28,0.135131
train_8,40.32,0.131798
train_8,40.36,0.126798
train_8,40.4,0.125131
train_8,40.44,0.121798
train_8,40.48,0.118464
train_8,40.52,0.116798
train_8,40.56,0.113464
train_8,40.6,0.111798
train_8,40.64,0.110131
train_8,40.68,0.110131
train_8,40.72,0.106798
train_8,40.76,0.105131
train_8,40.8,0.101798
train_8,40.84,0.100131
train_8,40.88,0.0967976
train_8,40.92,0.0951309
train_8,40.96,0.0901309
train_8,41,0.0884642
train_8,41.04,0.0834642
train_8,41.08,0.0817976
train_8,41.12,0.0784642
train_8,41.16,0.0751309
train_8,41.2,0.0717976
train_8,41.24,0.0701309
train_8,41.28,0.0684642
train_8,41.32,0.0684642
train_8,41.36,0.0634642
train_8,41.4,0.0617976
train_8,41.44,0.0617976
train_8,41.48,0.0617976
train_8,41.52,0.0617976
train_8,41.56,0.0617976
train_8,41.6,0.0617976
train_8,41.64,0.0667976
train_8,41.68,0.0717976
train_8,41.72,0.0817976
train_8,41.76,0.0834642
train_8,41.8,0.0851309
train_8,41.84,0.0884642
train_8,41.88,0.0901309
train_8,41.92,0.0934642
train_8,41.96,0.0951309
train_8,42,0.0967976
train_8,42.04,0.0967976
train_8,42.08,0.0984642
train_8,42.12,0.100131
train_8,42.16,0.101798
train_8,42.2,0.103464
train_8,42.24,0.105131
train_8,42.28,0.108464
train_8,42.32,0.110131
train_8,42.36,0.110131
