@relation GOLDSTANDARD_AROUSAL

@attribute Instance_name string
@attribute frameTime numeric
@attribute GoldStandard numeric


@data
train_2,11.96,0.25008
train_2,12,0.251747
train_2,12.04,0.251747
train_2,12.08,0.251747
train_2,12.12,0.251747
train_2,12.16,0.251747
train_2,12.2,0.25008
train_2,12.24,0.25008
train_2,12.28,0.25008
train_2,12.32,0.248414
train_2,12.36,0.248414
train_2,12.4,0.248414
train_2,12.44,0.248414
train_2,12.48,0.246747
train_2,12.52,0.243414
train_2,12.56,0.24008
train_2,12.6,0.238414
train_2,12.64,0.231747
train_2,12.68,0.226747
train_2,12.72,0.22508
train_2,12.76,0.22508
train_2,12.8,0.226747
train_2,12.84,0.226747
train_2,12.88,0.228414
train_2,12.92,0.23008
train_2,12.96,0.228414
train_2,13,0.226747
train_2,13.04,0.22508
train_2,13.08,0.223414
train_2,13.12,0.223414
train_2,13.16,0.223414
train_2,13.2,0.22008
train_2,13.24,0.22008
train_2,13.28,0.218414
train_2,13.32,0.216747
train_2,13.36,0.213414
train_2,13.4,0.21008
train_2,13.44,0.208414
train_2,13.48,0.203414
train_2,13.52,0.20008
train_2,13.56,0.19508
train_2,13.6,0.193414
train_2,13.64,0.19008
train_2,13.68,0.18508
train_2,13.72,0.183414
train_2,13.76,0.183414
train_2,13.8,0.18008
train_2,13.84,0.173414
train_2,13.88,0.173414
train_2,13.92,0.17008
train_2,13.96,0.166747
train_2,14,0.16008
train_2,14.04,0.158414
train_2,14.08,0.158414
train_2,14.12,0.151747
train_2,14.16,0.148414
train_2,14.2,0.14508
train_2,14.24,0.14508
train_2,14.28,0.143414
train_2,14.32,0.14008
train_2,14.36,0.136747
train_2,14.4,0.13508
train_2,14.44,0.138414
train_2,14.48,0.141747
train_2,14.52,0.14008
train_2,14.56,0.14008
train_2,14.6,0.136747
train_2,14.64,0.13508
train_2,14.68,0.13508
train_2,14.72,0.136747
train_2,14.76,0.13508
train_2,14.8,0.133414
train_2,14.84,0.133414
train_2,14.88,0.133414
train_2,14.92,0.131747
train_2,14.96,0.131747
train_2,15,0.13008
train_2,15.04,0.13008
train_2,15.08,0.128414
train_2,15.12,0.128414
train_2,15.16,0.126747
train_2,15.2,0.128414
train_2,15.24,0.128414
train_2,15.28,0.126747
train_2,15.32,0.126747
train_2,15.36,0.12508
train_2,15.4,0.121747
train_2,15.44,0.12008
train_2,15.48,0.12008
train_2,15.52,0.11508
train_2,15.56,0.11508
train_2,15.6,0.111747
train_2,15.64,0.11008
train_2,15.68,0.106747
train_2,15.72,0.10508
train_2,15.76,0.103414
train_2,15.8,0.10508
train_2,15.84,0.10508
train_2,15.88,0.103414
train_2,15.92,0.10508
train_2,15.96,0.10508
train_2,16,0.106747
train_2,16.04,0.106747
train_2,16.08,0.106747
train_2,16.12,0.108414
train_2,16.16,0.108414
train_2,16.2,0.11008
train_2,16.24,0.11008
train_2,16.28,0.111747
train_2,16.32,0.111747
train_2,16.36,0.111747
train_2,16.4,0.113414
train_2,16.44,0.111747
train_2,16.48,0.111747
train_2,16.52,0.111747
train_2,16.56,0.111747
train_2,16.6,0.108414
train_2,16.64,0.108414
train_2,16.68,0.106747
train_2,16.72,0.10508
train_2,16.76,0.10508
train_2,16.8,0.10508
train_2,16.84,0.103414
train_2,16.88,0.101747
train_2,16.92,0.10008
train_2,16.96,0.10008
train_2,17,0.0984136
train_2,17.04,0.0984136
train_2,17.08,0.0967469
train_2,17.12,0.0967469
train_2,17.16,0.0934136
train_2,17.2,0.0900802
train_2,17.24,0.0867469
train_2,17.28,0.0850802
train_2,17.32,0.0850802
train_2,17.36,0.0834136
train_2,17.4,0.0817469
train_2,17.44,0.0800802
train_2,17.48,0.0750802
train_2,17.52,0.0750802
train_2,17.56,0.0784136
train_2,17.6,0.0767469
train_2,17.64,0.0750802
train_2,17.68,0.0767469
train_2,17.72,0.0784136
train_2,17.76,0.0784136
train_2,17.8,0.0784136
train_2,17.84,0.0817469
train_2,17.88,0.0784136
train_2,17.92,0.0750802
train_2,17.96,0.0767469
train_2,18,0.0750802
train_2,18.04,0.0750802
train_2,18.08,0.0750802
train_2,18.12,0.0750802
train_2,18.16,0.0750802
train_2,18.2,0.0750802
train_2,18.24,0.0750802
train_2,18.28,0.0734136
train_2,18.32,0.0717469
train_2,18.36,0.0717469
train_2,18.4,0.0667469
train_2,18.44,0.0600802
train_2,18.48,0.0550802
train_2,18.52,0.0484136
train_2,18.56,0.0384136
train_2,18.6,0.0300802
train_2,18.64,0.0234136
train_2,18.68,0.0150802
train_2,18.72,0.00841356
train_2,18.76,0.00508023
train_2,18.8,0.00341356
train_2,18.84,8.02286e-05
train_2,18.88,-0.0032531
train_2,18.92,-0.00658644
train_2,18.96,-0.0132531
train_2,19,-0.0165864
train_2,19.04,-0.0182531
train_2,19.08,-0.0199198
train_2,19.12,-0.0232531
train_2,19.16,-0.0249198
train_2,19.2,-0.0249198
train_2,19.24,-0.0265864
train_2,19.28,-0.0265864
train_2,19.32,-0.0265864
train_2,19.36,-0.0265864
train_2,19.4,-0.0265864
train_2,19.44,-0.0315864
train_2,19.48,-0.0332531
train_2,19.52,-0.0349198
train_2,19.56,-0.0315864
train_2,19.6,-0.0315864
train_2,19.64,-0.0332531
train_2,19.68,-0.0299198
train_2,19.72,-0.0265864
train_2,19.76,-0.0265864
train_2,19.8,-0.0249198
train_2,19.84,-0.0249198
train_2,19.88,-0.0249198
train_2,19.92,-0.0249198
train_2,19.96,-0.0265864
train_2,20,-0.0265864
train_2,20.04,-0.0282531
train_2,20.08,-0.0299198
train_2,20.12,-0.0299198
train_2,20.16,-0.0299198
train_2,20.2,-0.0299198
train_2,20.24,-0.0299198
train_2,20.28,-0.0299198
train_2,20.32,-0.0299198
train_2,20.36,-0.0299198
train_2,20.4,-0.0299198
train_2,20.44,-0.0299198
train_2,20.48,-0.0282531
train_2,20.52,-0.0282531
train_2,20.56,-0.0282531
train_2,20.6,-0.0282531
train_2,20.64,-0.0282531
train_2,20.68,-0.0282531
train_2,20.72,-0.0282531
train_2,20.76,-0.0282531
train_2,20.8,-0.0282531
train_2,20.84,-0.0299198
train_2,20.88,-0.0315864
train_2,20.92,-0.0315864
train_2,20.96,-0.0332531
train_2,21,-0.0332531
train_2,21.04,-0.0332531
train_2,21.08,-0.0349198
train_2,21.12,-0.0365864
train_2,21.16,-0.0399198
train_2,21.2,-0.0432531
train_2,21.24,-0.0482531
train_2,21.28,-0.0549198
train_2,21.32,-0.0565864
train_2,21.36,-0.0599198
train_2,21.4,-0.0615864
train_2,21.44,-0.0649198
train_2,21.48,-0.0665864
train_2,21.52,-0.0682531
train_2,21.56,-0.0699198
train_2,21.6,-0.0749198
train_2,21.64,-0.0782531
train_2,21.68,-0.0799198
train_2,21.72,-0.0815864
train_2,21.76,-0.0815864
train_2,21.8,-0.0815864
train_2,21.84,-0.0832531
train_2,21.88,-0.0782531
train_2,21.92,-0.0782531
train_2,21.96,-0.0765864
train_2,22,-0.0765864
train_2,22.04,-0.0782531
train_2,22.08,-0.0782531
train_2,22.12,-0.0799198
train_2,22.16,-0.0815864
train_2,22.2,-0.0799198
train_2,22.24,-0.0799198
train_2,22.28,-0.0782531
train_2,22.32,-0.0782531
train_2,22.36,-0.0799198
train_2,22.4,-0.0799198
train_2,22.44,-0.0799198
train_2,22.48,-0.0799198
train_2,22.52,-0.0799198
train_2,22.56,-0.0799198
train_2,22.6,-0.0799198
train_2,22.64,-0.0815864
train_2,22.68,-0.0815864
train_2,22.72,-0.0799198
train_2,22.76,-0.0815864
train_2,22.8,-0.0815864
train_2,22.84,-0.0849198
train_2,22.88,-0.0849198
train_2,22.92,-0.0849198
train_2,22.96,-0.0865864
train_2,23,-0.0882531
train_2,23.04,-0.0899198
train_2,23.08,-0.0915864
train_2,23.12,-0.0932531
train_2,23.16,-0.0932531
train_2,23.2,-0.0932531
train_2,23.24,-0.0932531
train_2,23.28,-0.0949198
train_2,23.32,-0.0965864
train_2,23.36,-0.0965864
train_2,23.4,-0.0999198
train_2,23.44,-0.101586
train_2,23.48,-0.10492
train_2,23.52,-0.106586
train_2,23.56,-0.106586
train_2,23.6,-0.108253
train_2,23.64,-0.10992
train_2,23.68,-0.113253
train_2,23.72,-0.11492
train_2,23.76,-0.123253
train_2,23.8,-0.128253
train_2,23.84,-0.128253
train_2,23.88,-0.12992
train_2,23.92,-0.12992
train_2,23.96,-0.133253
train_2,24,-0.136586
train_2,24.04,-0.141586
train_2,24.08,-0.148253
train_2,24.12,-0.14992
train_2,24.16,-0.151586
train_2,24.2,-0.151586
train_2,24.24,-0.151586
train_2,24.28,-0.15492
train_2,24.32,-0.15492
train_2,24.36,-0.158253
train_2,24.4,-0.156586
train_2,24.44,-0.156586
train_2,24.48,-0.156586
train_2,24.52,-0.156586
train_2,24.56,-0.15492
train_2,24.6,-0.15492
train_2,24.64,-0.151586
train_2,24.68,-0.14992
train_2,24.72,-0.146586
train_2,24.76,-0.138253
train_2,24.8,-0.128253
train_2,24.84,-0.116586
train_2,24.88,-0.10992
train_2,24.92,-0.101586
train_2,24.96,-0.0965864
train_2,25,-0.0865864
train_2,25.04,-0.0782531
train_2,25.08,-0.0665864
train_2,25.12,-0.0582531
train_2,25.16,-0.0465864
train_2,25.2,-0.0382531
train_2,25.24,-0.0282531
train_2,25.28,-0.0199198
train_2,25.32,-0.00991977
train_2,25.36,-0.00158644
train_2,25.4,0.0067469
train_2,25.44,0.0134136
train_2,25.48,0.0217469
train_2,25.52,0.0300802
train_2,25.56,0.0350802
train_2,25.6,0.0450802
train_2,25.64,0.0500802
train_2,25.68,0.0534136
train_2,25.72,0.0567469
train_2,25.76,0.0600802
train_2,25.8,0.0650802
train_2,25.84,0.0717469
train_2,25.88,0.0767469
train_2,25.92,0.0834136
train_2,25.96,0.0867469
train_2,26,0.0934136
train_2,26.04,0.0967469
train_2,26.08,0.103414
train_2,26.12,0.10508
train_2,26.16,0.11008
train_2,26.2,0.118414
train_2,26.24,0.12508
train_2,26.28,0.131747
train_2,26.32,0.141747
train_2,26.36,0.148414
train_2,26.4,0.151747
train_2,26.44,0.15508
train_2,26.48,0.158414
train_2,26.52,0.16008
train_2,26.56,0.161747
train_2,26.6,0.16508
train_2,26.64,0.168414
train_2,26.68,0.17008
train_2,26.72,0.171747
train_2,26.76,0.171747
train_2,26.8,0.17008
train_2,26.84,0.17008
train_2,26.88,0.171747
train_2,26.92,0.171747
train_2,26.96,0.17508
train_2,27,0.173414
train_2,27.04,0.173414
train_2,27.08,0.17008
train_2,27.12,0.171747
train_2,27.16,0.17008
train_2,27.2,0.166747
train_2,27.24,0.166747
train_2,27.28,0.166747
train_2,27.32,0.166747
train_2,27.36,0.16508
train_2,27.4,0.16508
train_2,27.44,0.161747
train_2,27.48,0.161747
train_2,27.52,0.163414
train_2,27.56,0.16508
train_2,27.6,0.166747
train_2,27.64,0.168414
train_2,27.68,0.17008
train_2,27.72,0.171747
train_2,27.76,0.173414
train_2,27.8,0.173414
train_2,27.84,0.173414
train_2,27.88,0.173414
train_2,27.92,0.173414
train_2,27.96,0.173414
train_2,28,0.173414
train_2,28.04,0.173414
train_2,28.08,0.17508
train_2,28.12,0.17508
train_2,28.16,0.17508
train_2,28.2,0.173414
train_2,28.24,0.173414
train_2,28.28,0.173414
train_2,28.32,0.173414
train_2,28.36,0.173414
train_2,28.4,0.173414
train_2,28.44,0.173414
train_2,28.48,0.171747
train_2,28.52,0.173414
train_2,28.56,0.171747
train_2,28.6,0.171747
train_2,28.64,0.171747
train_2,28.68,0.171747
train_2,28.72,0.173414
train_2,28.76,0.17508
train_2,28.8,0.17508
train_2,28.84,0.178414
train_2,28.88,0.178414
train_2,28.92,0.178414
train_2,28.96,0.18008
train_2,29,0.18008
train_2,29.04,0.18008
train_2,29.08,0.181747
train_2,29.12,0.181747
train_2,29.16,0.183414
train_2,29.2,0.186747
train_2,29.24,0.188414
train_2,29.28,0.191747
train_2,29.32,0.191747
train_2,29.36,0.191747
train_2,29.4,0.191747
train_2,29.44,0.191747
train_2,29.48,0.191747
train_2,29.52,0.191747
train_2,29.56,0.193414
train_2,29.6,0.191747
train_2,29.64,0.19508
train_2,29.68,0.193414
train_2,29.72,0.193414
train_2,29.76,0.19508
train_2,29.8,0.19508
train_2,29.84,0.196747
train_2,29.88,0.196747
train_2,29.92,0.196747
train_2,29.96,0.196747
train_2,30,0.19508
train_2,30.04,0.19508
train_2,30.08,0.196747
train_2,30.12,0.196747
train_2,30.16,0.196747
train_2,30.2,0.19508
train_2,30.24,0.193414
train_2,30.28,0.191747
train_2,30.32,0.188414
train_2,30.36,0.186747
train_2,30.4,0.183414
train_2,30.44,0.183414
train_2,30.48,0.17508
train_2,30.52,0.16508
train_2,30.56,0.161747
train_2,30.6,0.15508
train_2,30.64,0.151747
train_2,30.68,0.146747
train_2,30.72,0.141747
train_2,30.76,0.14008
train_2,30.8,0.13508
train_2,30.84,0.13008
train_2,30.88,0.13008
train_2,30.92,0.12508
train_2,30.96,0.126747
train_2,31,0.12508
train_2,31.04,0.123414
train_2,31.08,0.121747
train_2,31.12,0.118414
train_2,31.16,0.113414
train_2,31.2,0.11008
train_2,31.24,0.108414
train_2,31.28,0.10508
train_2,31.32,0.10008
train_2,31.36,0.0984136
train_2,31.4,0.0950802
train_2,31.44,0.0950802
train_2,31.48,0.0967469
train_2,31.52,0.0950802
train_2,31.56,0.0934136
train_2,31.6,0.0917469
train_2,31.64,0.0900802
train_2,31.68,0.0900802
train_2,31.72,0.0867469
train_2,31.76,0.0850802
train_2,31.8,0.0834136
train_2,31.84,0.0817469
train_2,31.88,0.0800802
train_2,31.92,0.0800802
train_2,31.96,0.0800802
train_2,32,0.0784136
train_2,32.04,0.0767469
train_2,32.08,0.0767469
train_2,32.12,0.0767469
train_2,32.16,0.0767469
train_2,32.2,0.0784136
train_2,32.24,0.0784136
train_2,32.28,0.0800802
train_2,32.32,0.0817469
train_2,32.36,0.0800802
train_2,32.4,0.0800802
train_2,32.44,0.0784136
train_2,32.48,0.0784136
train_2,32.52,0.0784136
train_2,32.56,0.0784136
train_2,32.6,0.0784136
train_2,32.64,0.0800802
train_2,32.68,0.0800802
train_2,32.72,0.0784136
train_2,32.76,0.0784136
train_2,32.8,0.0784136
train_2,32.84,0.0767469
train_2,32.88,0.0767469
train_2,32.92,0.0767469
train_2,32.96,0.0767469
train_2,33,0.0767469
train_2,33.04,0.0750802
train_2,33.08,0.0750802
train_2,33.12,0.0750802
train_2,33.16,0.0750802
train_2,33.2,0.0734136
train_2,33.24,0.0734136
train_2,33.28,0.0734136
train_2,33.32,0.0734136
train_2,33.36,0.0717469
train_2,33.4,0.0717469
train_2,33.44,0.0717469
train_2,33.48,0.0717469
train_2,33.52,0.0717469
train_2,33.56,0.0717469
train_2,33.6,0.0734136
train_2,33.64,0.0734136
train_2,33.68,0.0750802
train_2,33.72,0.0750802
train_2,33.76,0.0784136
train_2,33.8,0.0817469
train_2,33.84,0.0834136
train_2,33.88,0.0850802
train_2,33.92,0.0850802
train_2,33.96,0.0850802
train_2,34,0.0850802
train_2,34.04,0.0850802
train_2,34.08,0.0850802
train_2,34.12,0.0850802
train_2,34.16,0.0850802
train_2,34.2,0.0850802
train_2,34.24,0.0850802
train_2,34.28,0.0850802
train_2,34.32,0.0850802
train_2,34.36,0.0850802
train_2,34.4,0.0867469
train_2,34.44,0.0867469
train_2,34.48,0.0884136
train_2,34.52,0.0900802
train_2,34.56,0.0934136
train_2,34.6,0.0950802
train_2,34.64,0.10008
train_2,34.68,0.10508
train_2,34.72,0.10508
train_2,34.76,0.106747
train_2,34.8,0.10508
train_2,34.84,0.103414
train_2,34.88,0.10008
train_2,34.92,0.0984136
train_2,34.96,0.0950802
train_2,35,0.0917469
train_2,35.04,0.0900802
train_2,35.08,0.0884136
train_2,35.12,0.0867469
train_2,35.16,0.0834136
train_2,35.2,0.0784136
train_2,35.24,0.0750802
train_2,35.28,0.0717469
train_2,35.32,0.0667469
train_2,35.36,0.0617469
train_2,35.4,0.0550802
train_2,35.44,0.0500802
train_2,35.48,0.0450802
train_2,35.52,0.0417469
train_2,35.56,0.0400802
train_2,35.6,0.0384136
train_2,35.64,0.0384136
train_2,35.68,0.0367469
train_2,35.72,0.0317469
train_2,35.76,0.0300802
train_2,35.8,0.0284136
train_2,35.84,0.0284136
train_2,35.88,0.0250802
train_2,35.92,0.0217469
train_2,35.96,0.0217469
train_2,36,0.0200802
train_2,36.04,0.0200802
train_2,36.08,0.0184136
train_2,36.12,0.0167469
train_2,36.16,0.0167469
train_2,36.2,0.0134136
train_2,36.24,0.0150802
train_2,36.28,0.0184136
train_2,36.32,0.0200802
train_2,36.36,0.0217469
train_2,36.4,0.0150802
train_2,36.44,0.00841356
train_2,36.48,0.0067469
train_2,36.52,0.00841356
train_2,36.56,0.0067469
train_2,36.6,0.00508023
train_2,36.64,0.00341356
train_2,36.68,0.0017469
train_2,36.72,-0.00158644
train_2,36.76,-0.00491977
train_2,36.8,-0.0082531
train_2,36.84,-0.0132531
train_2,36.88,-0.0182531
train_2,36.92,-0.0215864
train_2,36.96,-0.0299198
train_2,37,-0.0349198
train_2,37.04,-0.0349198
train_2,37.08,-0.0332531
train_2,37.12,-0.0332531
train_2,37.16,-0.0332531
train_2,37.2,-0.0332531
train_2,37.24,-0.0332531
train_2,37.28,-0.0332531
train_2,37.32,-0.0332531
train_2,37.36,-0.0332531
train_2,37.4,-0.0349198
train_2,37.44,-0.0382531
train_2,37.48,-0.0382531
train_2,37.52,-0.0382531
train_2,37.56,-0.0399198
train_2,37.6,-0.0399198
train_2,37.64,-0.0432531
train_2,37.68,-0.0432531
train_2,37.72,-0.0432531
train_2,37.76,-0.0432531
train_2,37.8,-0.0465864
train_2,37.84,-0.0465864
train_2,37.88,-0.0465864
train_2,37.92,-0.0482531
train_2,37.96,-0.0482531
train_2,38,-0.0482531
train_2,38.04,-0.0499198
train_2,38.08,-0.0499198
train_2,38.12,-0.0532531
train_2,38.16,-0.0532531
train_2,38.2,-0.0515864
train_2,38.24,-0.0515864
train_2,38.28,-0.0515864
train_2,38.32,-0.0515864
train_2,38.36,-0.0515864
train_2,38.4,-0.0515864
train_2,38.44,-0.0549198
train_2,38.48,-0.0549198
train_2,38.52,-0.0549198
train_2,38.56,-0.0565864
train_2,38.6,-0.0582531
train_2,38.64,-0.0582531
train_2,38.68,-0.0615864
train_2,38.72,-0.0599198
train_2,38.76,-0.0599198
train_2,38.8,-0.0599198
train_2,38.84,-0.0582531
train_2,38.88,-0.0532531
train_2,38.92,-0.0499198
train_2,38.96,-0.0465864
train_2,39,-0.0432531
train_2,39.04,-0.0415864
train_2,39.08,-0.0399198
train_2,39.12,-0.0349198
train_2,39.16,-0.0282531
train_2,39.2,-0.0282531
train_2,39.24,-0.0265864
train_2,39.28,-0.0232531
train_2,39.32,-0.0165864
train_2,39.36,-0.00991977
train_2,39.4,-0.00491977
train_2,39.44,0.00341356
train_2,39.48,0.00841356
train_2,39.52,0.00841356
train_2,39.56,0.0117469
train_2,39.6,0.0117469
train_2,39.64,0.0117469
train_2,39.68,0.0134136
train_2,39.72,0.0134136
train_2,39.76,0.0134136
train_2,39.8,0.0150802
train_2,39.84,0.0167469
train_2,39.88,0.0167469
train_2,39.92,0.0184136
train_2,39.96,0.0184136
train_2,40,0.0184136
train_2,40.04,0.0184136
train_2,40.08,0.0184136
train_2,40.12,0.0184136
train_2,40.16,0.0184136
train_2,40.2,0.0167469
train_2,40.24,0.0134136
train_2,40.28,0.0117469
train_2,40.32,0.0067469
train_2,40.36,8.02286e-05
train_2,40.4,-0.00158644
train_2,40.44,-0.00658644
train_2,40.48,-0.0182531
train_2,40.52,-0.0299198
train_2,40.56,-0.0382531
train_2,40.6,-0.0415864
train_2,40.64,-0.0449198
train_2,40.68,-0.0449198
train_2,40.72,-0.0465864
train_2,40.76,-0.0482531
train_2,40.8,-0.0499198
train_2,40.84,-0.0515864
