@relation FACE_BOUNDING_BOX

@attribute Instance_name string
@attribute frameTime numeric
@attribute top_left_X_coordinate numeric
@attribute top-left-Y-coordinate numeric
@attribute width numeric
@attribute height numeric


@data
train_5,4,573.1,325.14,218.7,199.18
train_5,4.04,573.18,326.18,220,198.28
train_5,4.08,572.7,325.09,219.22,200.85
train_5,4.12,572.47,325.19,219.35,201.47
train_5,4.16,571.64,324,220.15,204.61
train_5,4.2,572.14,323.79,219.95,206.87
train_5,4.24,572.49,325.67,217.89,206.06
train_5,4.28,574.61,327.43,214.93,206.38
train_5,4.32,576.31,328.87,215.53,206.56
train_5,4.36,574.3,332.49,219.04,205.28
train_5,4.4,574.74,334.16,219.49,205.38
train_5,4.44,573.1,337.13,221.3,203.36
train_5,4.48,573.76,338.41,220.72,203.43
train_5,4.52,573.25,339.81,220.38,202.51
train_5,4.56,573.12,341.01,221.23,202.42
train_5,4.6,572.71,340.64,218.64,202.98
train_5,4.64,571.33,340.64,219.93,203.87
train_5,4.68,570.95,340.5,221.38,202.35
train_5,4.72,570.12,342.99,221.49,200.93
train_5,4.76,570.84,342.83,220.13,200.4
train_5,4.8,572.24,342.58,221.69,201.05
train_5,4.84,572.98,343.44,218.06,202.21
train_5,4.88,572.61,346.24,218.93,200.76
train_5,4.92,571.6,348.37,221.88,200.82
train_5,4.96,573.78,348.98,221.08,201.73
train_5,5,573.47,349.3,220.51,201.47
train_5,5.04,574.89,350.13,219.62,201.65
train_5,5.08,576.2,351.34,222.72,201.34
train_5,5.12,578.94,353.03,218.79,201.15
train_5,5.16,578.15,354.11,218.54,198.3
train_5,5.2,576.9,355.32,220.17,197.86
train_5,5.24,580.82,354.08,217.59,200.36
train_5,5.28,579.78,355.28,218.54,199.35
train_5,5.32,579.74,356.62,220.11,198.84
train_5,5.36,579.51,355.91,222.65,198.82
train_5,5.4,580,357.45,221.78,197.91
train_5,5.44,582.32,357.42,221.01,198.34
train_5,5.48,582.43,357.33,223.64,199.08
train_5,5.52,582.59,358.22,226.35,198.34
train_5,5.56,583.5,357.89,223.82,200.13
train_5,5.6,585.37,359.71,221.32,198.81
train_5,5.64,584.44,359.58,223.83,200.18
train_5,5.68,585.87,358.01,223.83,200.42
train_5,5.72,586.37,358.83,223.78,200.5
train_5,5.76,589.33,356.57,219.85,202.88
train_5,5.8,588.02,360.05,222.61,197.76
train_5,5.84,587.82,359.08,222.22,200.02
train_5,5.88,588.68,358.45,220.77,199.95
train_5,5.92,588.92,356.93,220.78,201.81
train_5,5.96,589.03,356.85,222.87,202.6
train_5,6,588.9536,355.8267,222.26,203.8499
train_5,6.04,588.73,354.78,221.65,204.9
train_5,6.08,587.45,354.67,222.64,205.26
train_5,6.12,588.38,351.65,221.72,207.48
train_5,6.16,588.71,349.75,221.79,208.72
train_5,6.2,587.17,348.17,224.17,209.39
train_5,6.24,587.71,346.56,223.25,209.25
train_5,6.28,589,343.41,221.5,209.53
train_5,6.32,590.06,341.82,222.09,207.97
train_5,6.36,591.27,340.28,223.07,209.51
train_5,6.4,592.13,338.36,221.11,210.3
train_5,6.44,591.88,337.69,220.62,210.91
train_5,6.48,593.41,337.04,219.34,213.02
train_5,6.52,592.69,337.2,223.36,214.78
train_5,6.56,592.76,336.95,220.18,212.02
train_5,6.6,592.3,337.04,221.92,210.46
train_5,6.64,590.75,333.77,223.59,211.92
train_5,6.68,592.58,332.46,222.48,211.2
train_5,6.72,591.56,331.55,224.7,212.86
train_5,6.76,591.03,331.11,224.81,212.55
train_5,6.8,590.66,330.08,222.32,213.72
train_5,6.84,591.83,329.27,221.06,212.49
train_5,6.88,589.89,327.13,223.98,212.53
train_5,6.92,586.29,327.04,225.69,213.11
train_5,6.96,584.61,329.02,227.5,212.02
train_5,7,583.3,326.97,224.76,213.09
train_5,7.04,580.38,323.71,223.16,211.42
train_5,7.08,576.72,322.98,225.83,209.8
train_5,7.12,574.73,323.1,230.03,210.05
train_5,7.16,572.92,321.44,226.11,210.88
train_5,7.2,570.44,321.78,226.81,212.49
train_5,7.24,567.58,321.71,224,215.25
train_5,7.28,563.33,321.04,224.64,214.82
train_5,7.32,561.5,320.17,226.54,211.09
train_5,7.36,562.43,319.28,224.27,212.24
train_5,7.4,562.9,319.21,225.29,214.84
train_5,7.44,562.76,317.97,225.27,215.11
train_5,7.48,565.8,318.4,222.65,213.5
train_5,7.52,566.9,319.56,225.44,212.25
train_5,7.56,570.09,319.02,222.39,211.98
train_5,7.6,573.6,320.92,221.07,213.01
train_5,7.64,574.6,320.93,222.29,215.71
train_5,7.68,576.78,321.03,222.75,217.44
train_5,7.72,576.63,322.49,224.26,216.87
train_5,7.76,577.32,322.77,222.1,215.27
train_5,7.8,577.98,322.49,219.51,214.01
train_5,7.84,579.68,322.74,218.91,213.3
train_5,7.88,580.83,322.05,216.56,213.41
train_5,7.92,580.14,323.04,217.69,213.48
train_5,7.96,579.75,322.15,213.84,209.96
train_5,8,578.81,320.17,213.93,210.33
train_5,8.04,578.01,318.69,213.16,211.79
train_5,8.08,577.24,319.19,214.91,209.86
train_5,8.12,575.63,319.12,212.57,210.96
train_5,8.16,575.4,320.34,212.74,209.56
train_5,8.2,575.34,318.91,213.68,207.56
train_5,8.24,577.04,319.2,212.89,206
train_5,8.28,574.08,318.03,215.39,205.49
train_5,8.32,574.61,319.18,216.96,202.15
train_5,8.36,574.02,319.3,215.62,197.95
train_5,8.4,573.57,318.65,215.48,200.58
train_5,8.44,573.63,320.47,216.77,201.54
train_5,8.48,573.5,319.54,215,208.85
train_5,8.52,573.11,318.82,214.44,208.04
train_5,8.56,572.1,319.18,213.69,207.29
train_5,8.6,573.32,317.17,214.13,207.45
train_5,8.64,572.62,317.43,213.66,207.14
train_5,8.68,571.64,316.52,213.86,206.27
train_5,8.72,571.04,315.84,214.61,205.08
train_5,8.76,570.14,314.98,214.57,202.71
train_5,8.8,569.48,313.62,213.4,202.78
train_5,8.84,568.47,315.46,213.9,199.35
train_5,8.88,568.36,313.87,215.75,201.02
train_5,8.92,569.04,315.4,212.86,199.93
train_5,8.96,569.81,314.43,211.34,202.02
train_5,9,569.42,314.37,213.24,198.17
train_5,9.04,568.26,314.22,217.13,198.56
train_5,9.08,568.25,314.02,216,197.8
train_5,9.12,567.23,313.38,216.13,197.63
train_5,9.16,567.25,312.24,217.27,198.17
train_5,9.2,568.89,312.88,215.64,197.98
train_5,9.24,568.06,312.57,217.65,196.91
train_5,9.28,567.24,310.98,218.65,198.38
train_5,9.32,568.62,311.05,215.06,198.38
train_5,9.36,568.65,311.22,214.12,199.17
train_5,9.4,568.72,310.87,213.51,201.99
train_5,9.44,569.36,311.18,215.85,205.79
train_5,9.48,568.98,311.78,214.73,205.33
train_5,9.52,567.82,312.13,217.78,205.09
train_5,9.56,567.8,312.81,214.6,204.39
train_5,9.6,564.8,311.81,214.88,205.79
train_5,9.64,566.06,312.11,212.68,206.2
train_5,9.68,564.79,312.66,213.43,208.29
train_5,9.72,563.56,313.73,213.69,209.02
train_5,9.76,563.6,314.12,213.52,208.81
train_5,9.8,562.5,314.58,213.51,207.99
train_5,9.84,562.44,316.63,213.26,207.04
train_5,9.88,562.19,317.13,215.82,206.45
train_5,9.92,562.77,318.46,212.8,205.05
train_5,9.96,564.69,321.48,212.08,205.81
train_5,10,564.23,323.27,213.73,207.38
train_5,10.04,565.61,324.85,214.78,207.33
train_5,10.08,566.34,325.44,212.04,208.93
train_5,10.12,568.39,325.74,210.84,206.15
train_5,10.16,569.74,326.78,210.91,205.2
train_5,10.2,568.75,327.78,214.06,202.14
train_5,10.24,569.16,327.31,214.97,199.56
train_5,10.28,571.74,327.17,215.85,197.7
train_5,10.32,571.68,327.57,216.13,196.73
train_5,10.36,572.1,327.15,217.28,197.36
train_5,10.4,571.74,327.14,215.13,197.27
train_5,10.44,574.08,327.73,212.97,198.18
train_5,10.48,573,329.39,215.33,197.97
train_5,10.52,573.07,330,215.58,198.4
train_5,10.56,571.81,330.94,216.44,198.68
train_5,10.6,571.69,332.21,217.7,198.68
train_5,10.64,571.78,331.53,216.32,199.72
train_5,10.68,573.14,333.18,218.25,199.58
train_5,10.72,573.28,334.24,215.59,198.5
train_5,10.76,573.99,334.15,215.59,202.19
train_5,10.8,574.62,337.89,217.96,200.83
train_5,10.84,573.48,338.89,219.46,202.28
train_5,10.88,573.66,338.46,217.48,202.42
train_5,10.92,573.98,341,221.5,201.71
train_5,10.96,573.53,341.19,221.05,202.65
train_5,11,575.3,342.63,219.08,201.87
train_5,11.04,573.66,344.24,219.9,200.48
train_5,11.08,574.69,344.64,219.33,201.16
train_5,11.12,574.21,346.29,221.15,201.51
train_5,11.16,573.43,348.12,221.41,200.41
train_5,11.2,572.91,347.47,222.05,202.86
train_5,11.24,573.79,347.06,217.82,203.64
train_5,11.28,573.53,346.91,218.63,202.41
train_5,11.32,571.61,348.25,219.36,202.91
train_5,11.36,569.53,348.27,222.77,204.18
train_5,11.4,571.75,347.56,220.24,205.56
train_5,11.44,571.3,349.24,220.78,205.88
train_5,11.48,571.75,348.7,218.82,207.64
train_5,11.52,572.24,349.68,217.02,206.44
train_5,11.56,572.02,349.24,218.68,207.07
train_5,11.6,570.74,350.09,219.52,201.37
train_5,11.64,571.13,348.24,219.57,205.95
train_5,11.68,572.67,345.92,217.08,207.34
train_5,11.72,572.36,345.37,217.25,206.77
train_5,11.76,572.73,343.69,216.39,205.25
train_5,11.8,571.83,341.96,217.98,206.77
train_5,11.84,571.13,341.26,220.14,206.84
train_5,11.88,573.47,339.33,216.53,207.33
train_5,11.92,573.42,336.09,218.81,211.44
train_5,11.96,571.76,331.44,218.82,211.87
train_5,12,573.31,319.06,223.62,210.29
train_5,12.04,575.4,315.63,222.96,206.01
train_5,12.08,578.06,312.57,223.38,203.57
train_5,12.12,579.24,309.62,223.96,203.48
train_5,12.16,581.67,308.18,223.51,203.87
train_5,12.2,583.52,306.39,221.24,204.2
train_5,12.24,586.22,305.17,220.62,207.04
train_5,12.28,586.31,304.34,220.85,209.78
train_5,12.32,588.95,305.63,218.23,212.44
train_5,12.36,590.98,307.21,217.02,213.01
train_5,12.4,589.74,309.25,218.35,213.84
train_5,12.44,590.51,307.85,219.7,214.67
train_5,12.48,588.8,309.51,218.19,213.58
train_5,12.52,587.21,312.1,219.99,214.88
train_5,12.56,585.52,313.28,217.43,214.19
train_5,12.6,583.97,313.51,219.08,214.96
train_5,12.64,579.83,316.65,219.08,212.56
train_5,12.68,578.73,317.01,216.56,211.62
train_5,12.72,578.13,317.28,214.69,212.58
train_5,12.76,575.87,317.8,216.13,210.06
train_5,12.8,574.71,318.71,217.37,212.11
train_5,12.84,575.25,319.79,216.61,211.13
train_5,12.88,576.34,321.15,215.68,208.82
train_5,12.92,576.4,324.96,218.98,210.83
train_5,12.96,577.97,326.98,214.55,210.73
train_5,13,577.99,328.86,216.86,210.77
train_5,13.04,576.78,331.95,218.74,210.4
train_5,13.08,577.84,333.1,215.57,209.17
train_5,13.12,577.53,334.19,215.86,209.42
train_5,13.16,577.21,336.45,219.73,207.86
train_5,13.2,579.04,336.62,217.41,208.05
train_5,13.24,579.5,337.11,215.03,208.59
train_5,13.28,580.3,339.39,216.46,208.94
train_5,13.32,580.02,342.27,216.37,206.67
train_5,13.36,579.61,343.08,217.45,207.06
train_5,13.4,580.61,343.63,219.57,208.32
train_5,13.44,581.35,344.93,219.02,206.56
train_5,13.48,582.32,348.41,215.39,205.19
train_5,13.52,581.81,349.68,217.83,204.27
train_5,13.56,583.55,350.75,214.85,203.87
train_5,13.6,583.76,351.23,216.63,203.42
train_5,13.64,584.79,351,215.88,204.47
train_5,13.68,585.78,350.97,217.33,205.44
train_5,13.72,586.02,351.06,214.61,205.89
train_5,13.76,584.75,353.08,217.08,205.26
train_5,13.8,584.89,353.56,217.65,203.07
train_5,13.84,585.11,354.52,218.08,203.22
train_5,13.88,585.46,354.03,219.92,203.95
train_5,13.92,585.22,354.82,216.52,203.44
train_5,13.96,585.73,355.03,222.33,203.42
train_5,14,585.94,353.98,216.96,203.82
train_5,14.04,586.24,355.02,217.93,205.18
train_5,14.08,586.61,356.47,218.23,202.86
train_5,14.12,586.1,357.59,219.9,200.44
train_5,14.16,585.54,356.72,220.93,201.25
train_5,14.2,586.89,357.48,219.9,200.9
train_5,14.24,588.21,356.69,219.68,203.14
train_5,14.28,585.57,355.51,221.96,202.26
train_5,14.32,586.99,357.14,221.44,201.88
train_5,14.36,588.83,354.74,219.52,203.48
train_5,14.4,586.4,356,223.32,203.68
train_5,14.44,587.84,355.55,220.18,206.47
train_5,14.48,590.48,354.9,218.42,206.15
train_5,14.52,589.33,354.51,220.33,203.71
train_5,14.56,590.15,355.55,219.92,202.84
train_5,14.6,591.44,354.65,217.9,203.39
train_5,14.64,589.61,354.75,219.89,202.91
train_5,14.68,589.36,353.48,219.47,202.69
train_5,14.72,588.88,354.74,220.6,201.62
train_5,14.76,588.93,353.72,220.95,200.84
train_5,14.8,588.87,353.53,223.85,201.95
train_5,14.84,588.18,352.59,224.3,202.88
train_5,14.88,590.09,353.39,218.54,201.49
train_5,14.92,589.8,351.81,218.29,202.68
train_5,14.96,589.53,351.19,220.73,204.23
train_5,15,587.74,351.31,221.88,203.41
train_5,15.04,588.29,351.46,221.97,202.42
train_5,15.08,587.81,351.89,221.64,203.32
train_5,15.12,585.86,352.07,224.08,201.28
train_5,15.16,587.81,352.3,221.49,200.82
train_5,15.2,589.05,350.19,221.16,203.23
train_5,15.24,587.92,350.84,223.5,202.07
train_5,15.28,588.43,349.14,221.53,202.37
train_5,15.32,590.83,350.48,220.46,199.6
train_5,15.36,590.01,350.93,218.89,200.26
train_5,15.4,589.81,349.53,218.11,203.27
train_5,15.44,588.6,350.27,219.37,201.02
train_5,15.48,590.45,350.51,218.54,201.76
train_5,15.52,589.39,350.39,219.48,202.59
train_5,15.56,589.48,351.18,219.26,200.96
train_5,15.6,587.34,350.73,220.24,201.24
train_5,15.64,588.99,348.78,216.67,203.34
train_5,15.68,588.1546,349.12,216.9693,203.0946
train_5,15.72,586.73,349.46,217.5,202.6
train_5,15.76,585.51,348.41,218.01,201.91
train_5,15.8,584.41,347.61,217.69,202.26
train_5,15.84,581.56,347.69,217.66,199.91
train_5,15.88,583.36,345.35,213.97,203.61
train_5,15.92,580.28,346.14,218.68,202.93
train_5,15.96,581.25,345.57,216.79,203.68
train_5,16,579.11,345.88,221.04,203.42
train_5,16.04,580.51,345.95,219.67,202.71
train_5,16.08,578.99,346.53,219.05,201.66
train_5,16.12,578.91,346.53,219,200.91
train_5,16.16,577.04,345.73,218.81,202.2
train_5,16.2,576.89,344.93,218.47,202.58
train_5,16.24,575.26,345.39,218.55,203.43
train_5,16.28,574.61,345.1,218.8,204.42
train_5,16.32,573.49,345.47,216.23,203.19
train_5,16.36,574.43,346.35,216.34,204.37
train_5,16.4,573.96,346.37,218.79,203.91
train_5,16.44,572.91,345.08,219.77,204.09
train_5,16.48,573.68,346.38,218.52,203.82
train_5,16.52,573.29,345.95,219.62,204.22
train_5,16.56,574.23,347.2,219.19,203.27
train_5,16.6,574.81,347,218.5,203.36
train_5,16.64,575.8,346.02,216.58,204.56
train_5,16.68,575.21,347.3,219.15,203.79
train_5,16.72,575.72,346.71,218.3,202.53
train_5,16.76,574.64,347.9,220.03,200.82
train_5,16.8,575.86,347.28,219.28,201.69
train_5,16.84,575.87,346.65,217.75,200.41
train_5,16.88,575.9,345.78,216.36,201.3
train_5,16.92,577.34,344.68,214.08,201.02
train_5,16.96,577.83,343.53,216.05,199.47
train_5,17,577.82,343.31,216.29,199.61
train_5,17.04,578.34,342.47,215,201.84
train_5,17.08,578.47,343.46,216.75,199.38
train_5,17.12,579.39,342.63,216.92,201.22
train_5,17.16,579.29,342.51,218.45,201.47
train_5,17.2,578.92,343.43,217.32,199.8
train_5,17.24,579.76,345.21,216.93,198.34
train_5,17.28,578.1,345.62,222.18,200.41
train_5,17.32,578.31,346.71,220.9,200.74
train_5,17.36,576.39,346.91,222.31,204
train_5,17.4,577.18,347.12,218.44,204.16
train_5,17.44,575.76,347.44,220.76,203.33
train_5,17.48,576.84,346.37,219.16,204.75
train_5,17.52,577.16,346.99,216.89,203.43
train_5,17.56,576.39,347.91,219.18,203.72
train_5,17.6,576.47,347.47,219.9,203.68
train_5,17.64,576.17,347.48,219.43,202.92
train_5,17.68,577.06,347.64,217.55,204.02
train_5,17.72,577.37,346.88,216.11,203.16
train_5,17.76,577.02,346.49,218.94,203.68
train_5,17.8,576.63,345.81,217.84,203.87
train_5,17.84,578.1,347.24,220.79,202.63
train_5,17.88,578.81,346.07,218.34,203.09
train_5,17.92,578.8,343.95,218.42,203.91
train_5,17.96,579.5,343.94,215.91,203.92
train_5,18,580.66,342.3,216.97,203.76
train_5,18.04,580.65,342.57,217.93,199.29
train_5,18.08,580.83,340.99,217.89,199.31
train_5,18.12,580.68,338.52,219.94,197.99
train_5,18.16,583.21,329.88,217.51,204.74
train_5,18.2,585.4,325.82,218.05,204.06
train_5,18.24,587.86,320.65,217.1,203.89
train_5,18.28,592.38,314.84,213.2,203
train_5,18.32,597.25,309.47,215.94,206.13
train_5,18.36,604.33,303.28,213.37,207.2
train_5,18.4,612.41,296.5,210.72,207.66
train_5,18.44,627.27,276.66,208.01,209.49
train_5,18.48,632.76,267.37,206.59,213.3
train_5,18.52,639.71,261.93,202.33,213.37
train_5,18.56,642.0635,258.8458,203.22,214.1894
train_5,18.6,644.03,256.39,204.11,214.95
train_5,18.64,647.48,253.99,198.7,213.78
train_5,18.68,646.62,253.96,203.54,211.7
train_5,18.72,644.81,253.1,207.69,210.26
train_5,18.76,648.78,253.53,203.6,209.18
train_5,18.8,649.22,254.97,205.85,213.36
train_5,18.84,651.2,256.01,205.57,212.1
train_5,18.88,647.65,256.57,209.25,213.9
train_5,18.92,645.07,256.78,212.17,212.03
train_5,18.96,642.95,257.28,212.41,211.11
train_5,19,642.24,259.25,209.26,210.89
train_5,19.04,638.16,260.13,209.03,211.16
train_5,19.08,636.12,261.9,211.35,207.87
train_5,19.12,635.25,261.84,208.81,208.46
train_5,19.16,632.97,262.98,211.01,206.27
train_5,19.2,629.74,261.83,210.44,208.89
train_5,19.24,628.7,262.92,211.08,207.34
train_5,19.28,627.09,263.85,210.76,206.77
train_5,19.32,626.54,265.72,214.71,207.01
train_5,19.36,624.43,266.95,214,204.87
train_5,19.4,623.57,268.4,213.77,205.3
train_5,19.44,622.89,266.8,211.52,205.14
train_5,19.48,623.06,266.48,208.75,203.83
train_5,19.52,621.1,265.38,213.45,203.6
train_5,19.56,621.95,265.42,211.78,201.1
train_5,19.6,623.1,266,208.17,200.6
train_5,19.64,622.51,266.28,211.78,198.8
train_5,19.68,623,265.87,211.56,200.08
train_5,19.72,622.4,267.97,214.75,198.03
train_5,19.76,623.22,266.76,213.09,199.76
train_5,19.8,625.71,267.41,209.2,201.2
train_5,19.84,625.09,268.24,212.59,201.37
train_5,19.88,625.91,268.29,212.13,202.01
train_5,19.92,627.04,268.28,214.87,200.31
train_5,19.96,628.16,268.79,215.19,199.23
train_5,20,628.5706,268.6789,215.3747,199.4579
train_5,20.04,629.03,268.33,215.46,200
train_5,20.08,630.88,265.05,214.98,201.27
train_5,20.12,632.17,263.86,217.45,200.62
train_5,20.16,634.83,264.19,215.04,201.25
train_5,20.2,638.9,263.78,211.98,203.57
train_5,20.24,642.59,265.68,214.16,205.56
train_5,20.28,648.99,268.26,212.99,207.7
train_5,20.32,651.82,268.01,213.37,212.85
train_5,20.36,656.2,269.02,210.12,210.62
train_5,20.4,655.47,269.81,215.04,206.26
train_5,20.44,655.49,269.9,215.03,205.8
train_5,20.48,655.31,270.84,213.92,205.34
train_5,20.52,654.69,271.45,213.7,205.22
train_5,20.56,652.98,271.34,215.61,205.38
train_5,20.6,652.3,272.2,213.97,205.95
train_5,20.64,650.6,272.62,212.48,204.73
train_5,20.68,648.45,271.76,211.54,204.61
train_5,20.72,648.2,272.85,211.22,204.78
train_5,20.76,647.03,273.87,210.54,204.33
train_5,20.8,644.49,274.28,210.71,203.8
train_5,20.84,642.76,274.03,211.87,203.73
train_5,20.88,638.78,274.05,211.67,204.73
train_5,20.92,638.15,273.75,209.8,204.45
train_5,20.96,636.73,274.99,211.91,203.13
train_5,21,634.83,275.29,212.24,203.37
train_5,21.04,633.49,276.13,210.61,204.6
train_5,21.08,632.21,277.28,212.6,204.72
train_5,21.12,631.8,276.36,211.33,205.33
train_5,21.16,630.88,277.75,212.4,204.57
train_5,21.2,631.09,277.78,211.03,204.37
train_5,21.24,630.96,277.74,210.75,204.23
train_5,21.28,631.1,278.84,210.57,203.71
train_5,21.32,631.77,278.55,208.85,204.53
train_5,21.36,630.11,279.15,212.28,205.21
train_5,21.4,629.96,278.02,210.41,204.51
train_5,21.44,630.36,279.26,211.57,205.09
train_5,21.48,629.73,279.7,209.41,204.64
train_5,21.52,628.5,280.59,212.28,206.03
train_5,21.56,627.25,281.78,213.14,206.47
train_5,21.6,625.97,281.44,213.61,207.25
train_5,21.64,627.35,282.69,211.13,206.37
train_5,21.68,624.86,282.71,213.25,208.02
train_5,21.72,625.93,283.26,214.06,206.02
train_5,21.76,624.41,284.04,213.5,207.36
train_5,21.8,625.07,285.83,214.07,207.52
train_5,21.84,626.4,284.89,211.66,208.63
train_5,21.88,624.98,285.3,215.52,205.97
train_5,21.92,624.62,286.85,214.63,205.93
train_5,21.96,624.27,285.32,214.75,207.07
train_5,22,623.94,284.54,215.73,207.29
train_5,22.04,623.31,286.56,215.15,205.73
train_5,22.08,621.79,287.19,215.75,204.61
train_5,22.12,622.77,287,216.34,204.04
train_5,22.16,622.95,287,216.77,204.62
train_5,22.2,624.13,286.91,213.72,206.78
train_5,22.24,624.79,287.4,215.97,207.26
train_5,22.28,624.26,288.58,214.63,204.02
train_5,22.32,623.99,287.2,215.32,207.34
train_5,22.36,624.51,287.94,214.71,204.7
train_5,22.4,624.17,287.52,215.76,204.77
train_5,22.44,623.16,286.69,215.49,204.47
train_5,22.48,623.88,287.35,216.02,205.4
train_5,22.52,624.32,288.07,214.06,203.17
train_5,22.56,624.86,286.95,213.7,206.12
train_5,22.6,623.28,287.68,215.31,203.26
train_5,22.64,623.79,287.68,214.27,202.69
train_5,22.68,622.91,287.46,215.56,203.09
train_5,22.72,622.43,288.64,214.76,201.63
train_5,22.76,622.61,287.19,215.03,204.51
train_5,22.8,623.61,288.24,214.94,202.36
train_5,22.84,622.33,287.78,214.54,202.43
train_5,22.88,623.43,288.3,213.53,202.22
train_5,22.92,623.76,288.02,212.85,201.02
train_5,22.96,623.11,288.19,214.59,201.37
train_5,23,621.73,287.64,214.84,200.46
train_5,23.04,622.63,287.78,214.93,202.09
train_5,23.08,622.36,287.78,215.65,201.74
