@relation FACE_BOUNDING_BOX

@attribute Instance_name string
@attribute frameTime numeric
@attribute top_left_X_coordinate numeric
@attribute top-left-Y-coordinate numeric
@attribute width numeric
@attribute height numeric


@data
train_6,1.92,563.99,345.61,214.72,212.43
train_6,1.96,564.44,343.6,213.38,215.24
train_6,2,564.38,343.11,212.65,211.94
train_6,2.04,564.72,341.35,212.76,212.1
train_6,2.08,566,340.77,210.25,211.16
train_6,2.12,566.76,338.43,206.95,213.59
train_6,2.16,564.11,336.88,209.41,219.24
train_6,2.2,564.11,337.2,208.01,217.72
train_6,2.24,561.77,336.98,209.47,217.53
train_6,2.28,561.93,336.57,207.43,216.94
train_6,2.32,557.82,335.82,207.83,217.85
train_6,2.36,557.92,335.11,204.63,218.25
train_6,2.4,556.12,335,208.36,216.34
train_6,2.44,556.33,335.36,205.98,215.14
train_6,2.48,555.15,333.97,207.33,218.71
train_6,2.52,553.57,332.72,208.07,222.57
train_6,2.56,553.75,333.47,208.61,220.74
train_6,2.6,553.97,332.63,209.24,221.61
train_6,2.64,555.36,333.79,208.33,220.83
train_6,2.68,554.79,332.82,209.17,219.81
train_6,2.72,557.97,332.53,208.75,219.87
train_6,2.76,561.95,330.37,205.97,216.66
train_6,2.8,562.87,322.26,206.87,212.45
train_6,2.84,565.42,307.63,211.03,213.95
train_6,2.88,574.64,297.9,202.74,215.31
train_6,2.92,579.2,290.07,196.42,214.95
train_6,2.96,584.51,287.26,190.91,204.53
train_6,3,585.65,287.26,191.85,199
train_6,3.04,590.05,287.71,189.72,193.96
train_6,3.08,592.57,287.58,188.72,190.75
train_6,3.12,596.48,285.48,185.4,186.69
train_6,3.16,597.35,285.28,187.07,184.87
train_6,3.2,597.58,283.94,188.65,184.92
train_6,3.24,598.91,283.94,187.81,182.55
train_6,3.28,598.6,284.71,189.5,182.04
train_6,3.32,599.75,284.15,188.21,183.2
train_6,3.36,599.78,286.27,191.48,184.35
train_6,3.4,602.1,287.8,190.25,185.58
train_6,3.44,602.62,288.81,190.2,185.26
train_6,3.48,603.34,288.13,189.1,186.59
train_6,3.52,603.41,288.39,190.5,186.31
train_6,3.56,605.72,287.66,187.41,187.85
train_6,3.6,606.22,287.8,187.71,188.33
train_6,3.64,605.73,289.07,190.49,187.55
train_6,3.68,608.13,288.64,188.34,189.82
train_6,3.72,607.83,288.5,188.95,190.2
train_6,3.76,607.13,288.97,189.73,187.2
train_6,3.8,608.12,289.71,188.77,188.49
train_6,3.84,606.91,289.88,190.97,187.33
train_6,3.88,607.22,289.67,190.52,188.44
train_6,3.92,608.15,289.68,189.36,188.51
train_6,3.96,607.1,290.33,190.42,189.61
train_6,4,607.14,288.91,189.92,189.34
train_6,4.04,606.81,289.45,189.66,191.22
train_6,4.08,606.53,289.94,189.61,192.77
train_6,4.12,607.79,289.65,188.54,196.4
train_6,4.16,605.89,290.68,192.22,195.47
train_6,4.2,606.38,289.8,192.16,195.42
train_6,4.24,606.68,289.8,190.46,193.38
train_6,4.28,607,289.43,190.35,192.08
train_6,4.32,607.82,290.32,189.1,188.97
train_6,4.36,608.31,290.21,190.19,187.98
train_6,4.4,606.93,290.66,191.91,188.61
train_6,4.44,607.39,291.5,189.64,188.19
train_6,4.48,607.38,291.61,192.01,188.32
train_6,4.52,607.32,291.76,190.67,188.21
train_6,4.56,607.4,291.18,191.04,189.66
train_6,4.6,605.37,291.73,192.61,190.03
train_6,4.64,604.47,291.01,194.61,190.97
train_6,4.68,606.64,292.14,191.62,189.69
train_6,4.72,606.15,292.06,192.85,190.28
train_6,4.76,606.05,291.9,192.58,190.72
train_6,4.8,606.22,291.7,190.49,191.23
train_6,4.84,605.45,291.43,192.64,192
train_6,4.88,605.95,293.17,192.71,190.53
train_6,4.92,606.31,291.46,192.4,191.82
train_6,4.96,605.69,292.25,191.5,190.51
train_6,5,605.84,292.05,193.52,194.43
train_6,5.04,605.84,292.27,192.51,194.61
train_6,5.08,606.45,292.38,191.47,194.1
train_6,5.12,607.21,293.24,192.32,194.54
train_6,5.16,607.18,292.35,191.4,192.55
train_6,5.2,607.4,292.6,192.78,193.27
train_6,5.24,608.37,293.42,191.63,193.19
train_6,5.28,607.99,292.22,191.3,192.6
train_6,5.32,607.6,292.11,192.31,193.41
train_6,5.36,608.32,291.88,191.64,192.68
train_6,5.4,608.76,292.58,190.6,192.21
train_6,5.44,609.87,292.28,190.64,190.88
train_6,5.48,607.68,292.15,193.47,190.16
train_6,5.52,609.14,292.04,193.14,191.82
train_6,5.56,609.48,292.93,191.95,190
train_6,5.6,610.03,293.34,192.2,189.68
train_6,5.64,610.24,292.68,189.87,189.67
train_6,5.68,609.39,291.1,190.27,190.6
train_6,5.72,609.13,292.18,191.86,189.15
train_6,5.76,609.2,292.57,191.15,188.15
train_6,5.8,609.08,292.38,191.16,189.44
train_6,5.84,611.73,292.33,189.38,189.98
train_6,5.88,611.53,292.9,191.6,189.4
train_6,5.92,611.66,293.72,192.63,188.25
train_6,5.96,611.45,292.72,191.79,189.68
train_6,6,611.9,291.83,191.24,189.74
train_6,6.04,612.76,292.22,192.97,189.83
train_6,6.08,612.37,292.28,192.79,189.45
train_6,6.12,612.97,292.81,191.06,189.13
train_6,6.16,613.15,292.4,190.64,191.38
train_6,6.2,612.58,292.69,191.56,190.03
train_6,6.24,612.99,292.97,190.39,189.75
train_6,6.28,612.12,292.45,191.48,190.86
train_6,6.32,612.74,292.97,191.8,188.73
train_6,6.36,611.77,293.28,191.93,188.68
train_6,6.4,612.03,292.96,192.31,189.71
train_6,6.44,611.47,292.56,192.43,188.72
train_6,6.48,612.38,294.43,192.07,189.55
train_6,6.52,611.81,293.66,192.57,189.5
train_6,6.56,610.82,293.52,193.61,188.66
train_6,6.6,610.17,292.96,193.47,188.7
train_6,6.64,610.2,293.77,193.17,189.21
train_6,6.68,609.73,292.29,192.1,191.25
train_6,6.72,609.51,292.38,192.83,189.85
train_6,6.76,610.55,291.33,192.61,191.48
train_6,6.8,610.43,292.74,193.07,190.55
train_6,6.84,609.38,291.09,192.59,190.2
train_6,6.88,609.37,290.89,193.04,189.74
train_6,6.92,610.32,290.2,191.57,190.66
train_6,6.96,609.93,291.21,192.63,189.56
train_6,7,610.63,290.79,191.67,189.11
train_6,7.04,611.34,289.97,191.99,188.83
train_6,7.08,611.11,289.67,191.45,189.32
train_6,7.12,610.81,289.33,190.88,189.63
train_6,7.16,610.37,289.3,190.9,190.68
train_6,7.2,608.89,289.35,193.9,190.2
train_6,7.24,609.87,290.51,193.62,190.72
train_6,7.28,608.41,290.92,192.45,190.02
train_6,7.32,608.39,290.15,192.09,192.07
train_6,7.36,607.77,291.55,192.74,193.18
train_6,7.4,605.29,291.87,193.73,196.15
train_6,7.44,599.43,302.45,196.01,199.51
train_6,7.48,597.07,311.28,196.76,202.01
train_6,7.52,592.2,319.97,200.21,203.48
train_6,7.56,589.85,329.24,201.56,205.28
train_6,7.6,587.99,338.1,203.66,206.31
train_6,7.64,582.75,344.84,209.29,208.62
train_6,7.68,579.39,354.34,210.83,208.27
train_6,7.72,580.62,358.01,208.53,211.69
train_6,7.76,578.96,360.6,211.95,212.44
train_6,7.8,579.31,363.42,211.75,212.35
train_6,7.84,579.21,365.46,213.23,213.1
train_6,7.88,579.26,368.12,213.68,211.75
train_6,7.92,581,369.83,211.64,212.94
train_6,7.96,580.51,370.48,213.32,213.46
train_6,8,578.05,370.22,217.3,214.25
train_6,8.04,580.44,370.58,213.79,214.68
train_6,8.08,578.83,371.63,213.77,213.45
train_6,8.12,578.2,371.81,215.56,214.28
train_6,8.16,579.41,372.75,214.41,212.61
train_6,8.2,578.65,372.77,214.21,211.48
train_6,8.24,576.83,372.93,213.46,211.65
train_6,8.28,580.31,373.25,209.12,212.04
train_6,8.32,575.07,373.71,214.88,213.39
train_6,8.36,575.34,374.78,212.47,213.14
train_6,8.4,573.12,376.34,215.36,213.87
train_6,8.44,570.79,377.11,217.51,211.67
train_6,8.48,567.3,378.35,217.7,211.26
train_6,8.52,563.24,378.38,219.36,212.38
train_6,8.56,562.32,377.6,219.8,212.75
train_6,8.6,560.97,378.12,219.93,212.59
train_6,8.64,560.35,378.14,222.18,213.81
train_6,8.68,559.33,379.09,219.51,213.07
train_6,8.72,559.1,378.88,222.2,210.7
train_6,8.76,558.84,376.97,221.3,211.71
train_6,8.8,558.33,377.48,221.99,212.25
train_6,8.84,559.18,377.13,220.57,213.23
train_6,8.88,558.93,376.28,220.25,213.46
train_6,8.92,560.51,377.57,219.5,212.69
train_6,8.96,560.22,377.13,219.53,213.53
train_6,9,557.49,377.66,223.09,215.64
train_6,9.04,556.56,375.97,221.63,215.15
train_6,9.08,556.33,378.33,220.79,217.08
train_6,9.12,557.39,380.61,217.64,220.48
train_6,9.16,556.36,382.2,219.71,221.05
train_6,9.2,557.77,384.61,217.97,221.84
train_6,9.24,557.93,386.35,218.14,220.41
train_6,9.28,560.42,387.46,217.86,219.15
train_6,9.32,560.64,388.35,217.42,221.69
train_6,9.36,563.04,388.08,216.89,224.46
train_6,9.4,561.25,386.75,219.87,223.73
train_6,9.44,561.53,387.07,219.58,220.32
train_6,9.48,563.25,386.29,216.43,218.08
train_6,9.52,566.78,384.59,215.88,221
train_6,9.56,569.18,383.77,213.23,223.83
train_6,9.6,567.36,383.03,214.44,220.2
train_6,9.64,566.74,381.18,213.52,217.67
train_6,9.68,565.03,380.78,214.09,217.5
train_6,9.72,565.27,380.98,213.94,218.25
train_6,9.76,559.58,380.08,217.98,220.08
train_6,9.8,557.74,380.08,220.57,220.77
train_6,9.84,554.22,379.6,220.23,221.15
train_6,9.88,552.67,379.1,223.28,222.38
train_6,9.92,552.29,376.99,222.75,223.38
train_6,9.96,553.95,376.33,221.54,223.19
train_6,10,553.64,377.07,220.24,218.79
train_6,10.04,554.75,374.71,219.46,221.43
train_6,10.08,552.77,372.25,220.48,221.82
train_6,10.12,554.13,372.4,218.86,217.81
train_6,10.16,554.25,369.99,218.96,217.73
train_6,10.2,556,366.12,217.09,217.51
train_6,10.24,556.07,360.1,216.29,217.65
train_6,10.28,555.43,346.02,220.17,218.14
train_6,10.32,562.01,318.79,219.54,210.23
train_6,10.36,569.03,301.89,212.99,218.03
train_6,10.4,575.25,295.77,203.5,215.86
train_6,10.44,579.75,293.1,199.14,213.2
train_6,10.48,584.85,291.05,194.99,209.06
train_6,10.52,590.55,290.61,190.81,204.59
train_6,10.56,600.14,287.64,185.58,197.49
train_6,10.6,602.33,287.03,185.71,192.84
train_6,10.64,602.73,285.84,186.18,189.6
train_6,10.68,602.83,285.43,187.2,187.04
train_6,10.72,603.16,284.82,185.66,185.87
train_6,10.76,602.16,284.65,186.02,185.46
train_6,10.8,599.2,285.42,187.92,180.91
train_6,10.84,597.98,285.84,191.22,181.62
train_6,10.88,599.66,287.19,188.17,181.81
train_6,10.92,599.48,286.53,188.92,183.15
train_6,10.96,599.42,287.12,189.3,182.76
train_6,11,601.17,287.12,186.16,183.92
train_6,11.04,599.96,287.9,190.01,182.89
train_6,11.08,602.04,287.56,187.78,183.89
train_6,11.12,601.77,286.76,187.03,187.07
train_6,11.16,602.65,288.04,187.87,185.68
train_6,11.2,601.74,287.76,189.62,186.28
train_6,11.24,603.36,288.7,188.08,186.57
train_6,11.28,602.84,289.43,188.15,186.6
train_6,11.32,601.9,288.97,188.87,186.48
train_6,11.36,602.64,288.77,186.83,186.41
train_6,11.4,601.11,288.92,189.86,184.69
train_6,11.44,601.16,288.91,188.61,184.42
train_6,11.48,600.91,289.03,189.46,185.21
train_6,11.52,599.86,289.56,189.63,185.2
train_6,11.56,599.7,289.54,190.85,185.92
train_6,11.6,599.07,290.81,190.91,185.07
train_6,11.64,599.09,290.35,189.81,183.87
train_6,11.68,599.77,290.23,190.24,184.46
train_6,11.72,599.21,290.88,190.07,182.99
train_6,11.76,598.96,289.66,190.21,184.67
train_6,11.8,599.72,289.13,190.84,184.43
train_6,11.84,600.23,288.23,190.48,184.73
train_6,11.88,600.14,288.22,190.67,185.27
train_6,11.92,600.45,288.63,189.46,184.75
train_6,11.96,601.15,287.81,189.54,185.31
train_6,12,600.88,287.55,189.73,185.73
train_6,12.04,600.66,287.43,190.29,185.02
train_6,12.08,600.83,287.18,190.45,184.2
train_6,12.12,600.16,287.3,191.58,186.15
train_6,12.16,600.19,288.14,190.57,186.58
train_6,12.2,598.92,289.88,189.37,188.27
train_6,12.24,587.94,302.97,197.6,194.91
train_6,12.28,580.83,310.93,199.86,200.64
train_6,12.32,576.67,320.15,199.35,205.78
train_6,12.36,573.04,332.48,201.82,205.46
train_6,12.4,562.82,344.22,209.05,212.14
train_6,12.44,558.82,347.6,211.15,213.37
train_6,12.48,555.39,350.18,212.89,216.27
train_6,12.52,553.2,354,213.28,214.85
train_6,12.56,551.23,355.82,213.98,218.2
train_6,12.6,548.35,359.03,216.66,218.42
train_6,12.64,547.96,363.51,217.12,220.89
train_6,12.68,548.37,363.85,219.28,222.88
train_6,12.72,547.78,365,219.81,223.62
train_6,12.76,547.89,364.99,219.21,223.16
train_6,12.8,548.02,363.32,219.36,223.48
train_6,12.84,548.35,364.68,216.55,221.28
train_6,12.88,548.53,364.83,216.88,222.15
train_6,12.92,547.45,365.06,219.02,220.91
train_6,12.96,546.52,365.49,220.35,220.97
train_6,13,546.41,364.72,218.95,221.38
train_6,13.04,544.62,363.71,218.57,222.51
train_6,13.08,542.72,365.06,220.02,219.98
train_6,13.12,542.27,364.73,219.86,219.55
train_6,13.16,542.12,366,217.12,219.07
train_6,13.2,540.78,366.41,220.08,220.7
train_6,13.24,541.08,367.45,218.08,218.46
train_6,13.28,540.28,367.99,219.95,218.52
train_6,13.32,539.18,366.96,221.26,218.4
train_6,13.36,540.44,368.63,220.37,217.76
train_6,13.4,540.38,368.24,219.33,216.84
train_6,13.44,540.47,369.3,219.29,215.76
train_6,13.48,540.1,369.69,219.82,215.41
train_6,13.52,541.07,369.09,217.9,214.26
train_6,13.56,540.02,369.37,220.21,215.3
train_6,13.6,540.56,369.12,218.92,213.88
train_6,13.64,540.98,370.12,219.85,215.39
train_6,13.68,540.37,370.38,218.4,214.11
train_6,13.72,540.21,369.57,218.76,215.97
train_6,13.76,539.6,369.75,218.68,216.97
train_6,13.8,539.68,369.37,217.89,217.27
train_6,13.84,539.19,368.91,217.82,225.33
train_6,13.88,537.99,369.28,219.34,225.39
train_6,13.92,539.33,372.48,221.37,224.47
train_6,13.96,538.65,370.26,220.07,225.85
train_6,14,540.88,370.93,218.08,223.89
train_6,14.04,540.47,371,222.17,224.83
train_6,14.08,544.37,371.69,222.02,222.26
train_6,14.12,551.5,372.64,215.4,223.91
train_6,14.16,554.86,373.75,216.23,221.08
train_6,14.2,560.37,373.13,213.8,223.28
train_6,14.24,562,374.13,214.45,223.56
train_6,14.28,564.65,374.43,213,220.5
train_6,14.32,564.32,375.27,216.65,220.17
train_6,14.36,564.86,373.88,214.65,221.64
train_6,14.4,565.97,374.99,216.81,221.98
train_6,14.44,566.75,376.48,216.64,222.26
train_6,14.48,568.49,375.81,217.03,225.46
train_6,14.52,569.18,376.37,218.23,227.93
train_6,14.56,568.27,376,218.22,228.03
train_6,14.6,569.24,375.39,218.36,229.53
train_6,14.64,569.98,375.31,219.02,229.28
train_6,14.68,570.2,375.75,218.49,228.58
train_6,14.72,574.43,376.03,215.25,226.89
train_6,14.76,575.87,375.69,213,222.86
train_6,14.8,576.78,374.94,215.94,218.89
train_6,14.84,577.73,375.17,216.24,219.16
train_6,14.88,577.11,375.6,216.23,217.67
train_6,14.92,578.6,375.08,218.22,217.51
train_6,14.96,579.54,372.94,216.82,218.84
train_6,15,580.46,372.76,216.3,221.13
train_6,15.04,582.87,372.41,212.49,221.32
train_6,15.08,584.08,371.38,211.49,223.87
train_6,15.12,583.33,370.91,212.16,222.3
train_6,15.16,584.17,370.52,211.74,222.21
train_6,15.2,582.74,370.63,214.03,221.1
train_6,15.24,583.93,370.53,210.46,217.69
train_6,15.28,581.33,370.29,215.4,216.13
train_6,15.32,580.46,370.5,216.31,215.77
train_6,15.36,580.93,368.44,215.58,215.32
train_6,15.4,580.61,368.66,217.64,216.03
train_6,15.44,580.47,369.16,216.78,217.38
train_6,15.48,581.31,369.78,216.19,217.4
train_6,15.52,582.5,370.71,215.1,219.24
train_6,15.56,581.5,370.27,213.47,223.48
train_6,15.6,583.65,370.12,213.85,220.93
train_6,15.64,585.13,369.16,213.89,218.81
train_6,15.68,583.37,368.55,214.96,214.23
train_6,15.72,585.13,367.32,214.11,214.85
train_6,15.76,583.9,366.94,215.69,213.62
train_6,15.8,585.88,367.75,214.1,213.68
train_6,15.84,585.34,367.91,216.84,214.53
train_6,15.88,587.08,368.11,213.67,215.22
train_6,15.92,586.83,367.88,215.03,213.26
train_6,15.96,587.89,367.37,213.58,216.38
train_6,16,586.85,367.66,215.33,214
train_6,16.04,586.7,367.34,215.09,215.7
train_6,16.08,586.31,367.29,216.26,214.77
train_6,16.12,585.75,366.2,216.45,214.86
train_6,16.16,586.65,367.45,216.04,212.93
train_6,16.2,586.29,368.11,216.07,213.82
train_6,16.24,588.42,367.49,214.24,214.3
train_6,16.28,589.26,367.66,215.07,212.91
train_6,16.32,587.5,367.43,215.07,213.36
train_6,16.36,587.42,367.58,216.16,211.25
train_6,16.4,588.51,366.65,214.1,212.3
train_6,16.44,587.63,367.43,217.38,210.56
train_6,16.48,589.27,367.52,215.09,211.93
train_6,16.52,589.64,367.57,213.78,212.56
train_6,16.56,589.01,368.16,214.34,211.01
train_6,16.6,589.33,367.32,216.4,211.87
train_6,16.64,590.16,366.67,215.68,211.81
train_6,16.68,589.19,365.89,214.21,211.88
train_6,16.72,590.29,366.35,214.84,211.27
train_6,16.76,590.16,367.26,215.91,211.18
train_6,16.8,590.32,367.11,213.76,211.67
train_6,16.84,589.52,367.03,217.1,210.91
train_6,16.88,589.85,366.89,218.74,211.43
train_6,16.92,588.74,367.1,216.69,212.33
train_6,16.96,592.07,367.05,213.59,213.64
train_6,17,591.99,368.37,216.69,213.24
train_6,17.04,594.6,366.53,209.8,214.19
train_6,17.08,594.02,366.9,214.69,215.03
train_6,17.12,596.46,365.52,211.18,218.38
train_6,17.16,594.52,361.03,214.12,221.1
train_6,17.2,592.92,355.66,214.92,216.62
train_6,17.24,591.35,348.44,215.68,212.89
train_6,17.28,587.69,338.63,215.89,213.28
train_6,17.32,586.75,327.6,211.48,212.49
train_6,17.36,580.39,307.73,211.43,210.01
train_6,17.4,583.01,303.46,202.95,208.45
train_6,17.44,582.07,298.58,199.26,207.27
train_6,17.48,578.74,295.7,197.22,202.86
train_6,17.52,575.85,293.04,192.92,201.02
train_6,17.56,572.48,289.85,189.98,201.76
train_6,17.6,565.36,287.22,184.4,191.59
train_6,17.64,565.12,285.19,179.57,186.47
train_6,17.68,561.12,282.72,179.9,181.75
train_6,17.72,560.44,283.19,174.67,177.95
train_6,17.76,555.66,280.83,176.72,177.51
train_6,17.8,556.07,281.27,173.69,177.94
train_6,17.84,555.64,281.14,175.2,177.64
train_6,17.88,555.4,281.44,174.94,178.88
train_6,17.92,555.3,281.74,176.56,176.19
train_6,17.96,556.62,281.2,176.08,175.43
train_6,18,559.16,281.85,178.09,177.83
train_6,18.04,560.69,281.79,175.9,180
train_6,18.08,562.01,282.64,177.82,179.41
train_6,18.12,564.36,281.86,175.17,180.73
train_6,18.16,568.68,284.17,176.63,186.18
train_6,18.2,574.8,287.32,178.77,189.59
train_6,18.24,583.41,290.21,182.42,192.85
train_6,18.28,595.74,293.86,179.49,193.7
train_6,18.32,606.95,297.49,181.49,194.42
train_6,18.36,619.25,299.22,177,199.33
train_6,18.4,635.8,300.84,174.15,203.09
train_6,18.44,640.48,301.38,173.46,203.44
train_6,18.48,646.89,302.19,171.38,205.05
train_6,18.52,652.13,301.4,170.89,206.88
train_6,18.56,660.6,301.74,169.9,207.02
train_6,18.6,666.34,301.47,167.26,208.96
train_6,18.64,669.31,301.92,165.95,208.92
train_6,18.68,670.52,302.98,166.87,208.57
train_6,18.72,671.94,303.11,165.56,209.46
train_6,18.76,673.76,303.9,164.72,210.13
train_6,18.8,669.24,306.75,165.54,208.84
train_6,18.84,661.63,307.38,169.61,211.97
train_6,18.88,652.76,309.66,173.79,214.2
train_6,18.92,639.28,313.75,181.32,216.72
train_6,18.96,617.44,318.83,190.26,211.1
train_6,19,598.62,327.02,191.82,204.83
train_6,19.04,559.3,336.44,202.97,208.4
train_6,19.08,545.73,337.74,208.24,214.01
train_6,19.12,539.55,340.8,208.31,210.53
train_6,19.16,534.67,341.39,207.76,212.56
train_6,19.2,526.34,345.31,208.32,215.71
train_6,19.24,522.26,345.23,207.39,217.64
train_6,19.28,519.14,346.76,206.25,219.98
train_6,19.32,516.11,348.65,208.14,220.56
train_6,19.36,513.75,349.48,208.67,218.94
train_6,19.4,511.35,351.09,210.69,219.28
train_6,19.44,509.93,352.88,207.11,217.14
train_6,19.48,508.57,354.02,206.84,215.48
train_6,19.52,510.05,354.2,204.51,215.64
train_6,19.56,509.47,354.52,202.35,212.03
train_6,19.6,509.39,355.14,204.65,216.45
train_6,19.64,509.93,356.39,204.63,217.41
train_6,19.68,509.72,356.91,204.94,214.9
train_6,19.72,509.49,356.77,205.09,214.52
train_6,19.76,507.83,357.4,206.39,213.89
train_6,19.8,507.74,357.51,205.2,215.92
train_6,19.84,507.44,358.86,201.66,213.39
train_6,19.88,505.57,359.07,202.56,215.96
train_6,19.92,505.88,359.63,203.79,215.83
train_6,19.96,504.55,359.94,200.74,217.07
train_6,20,503.35,360.69,197.79,214.64
train_6,20.04,504.19,361.09,198.89,213.93
train_6,20.08,504.3,360.77,196.92,215.57
train_6,20.12,504.83,360.3,196.72,214.36
train_6,20.16,503.26,359.4,195.63,216.85
train_6,20.2,504.18,359.44,196.61,216.36
train_6,20.24,506.25,358.82,195.63,217.47
train_6,20.28,504.1,358.84,197.06,217.18
train_6,20.32,505.21,359.73,196.34,215.35
train_6,20.36,505.98,359.39,196.56,213.76
train_6,20.4,503.96,359.66,198.72,210.12
train_6,20.44,503.99,359.08,197.56,208.74
train_6,20.48,504.11,358.88,197.69,209.67
train_6,20.52,505.93,359.25,198.45,210.26
train_6,20.56,505.39,359.61,198.1,213.69
train_6,20.6,504.46,359.55,201.3,213.39
train_6,20.64,506.78,360.51,200.35,214.09
train_6,20.68,507.45,360.95,202.66,213.03
train_6,20.72,507.7,361.27,202.48,213.91
train_6,20.76,506.67,360.98,205.78,214.12
train_6,20.8,508.63,360.75,203.06,218.32
train_6,20.84,508.01,361.76,207.22,219.04
train_6,20.88,508.28,362.09,206.94,217.05
train_6,20.92,509.02,362.11,206.82,217.13
train_6,20.96,509.93,360.69,207.95,218.68
train_6,21,509.66,360.82,209.55,219.47
train_6,21.04,510.87,359.68,207.97,218.55
train_6,21.08,511.07,360.11,207.74,216.27
train_6,21.12,511.46,358.81,206.49,217.74
train_6,21.16,512.41,359.22,207.04,218.39
train_6,21.2,512.28,359.29,206.17,215.53
train_6,21.24,511.33,359.1,206.69,213.02
train_6,21.28,511.63,359.01,207.13,213.6
train_6,21.32,512.57,358.03,206.84,212.02
train_6,21.36,513.15,356.4,206.68,214.88
train_6,21.4,512.58,356.85,209.12,214.18
train_6,21.44,513.49,355.47,209.46,216.15
train_6,21.48,515.5,354.48,207.98,216.86
train_6,21.52,514.27,354.49,211.4,216.94
train_6,21.56,515.73,354.75,210.81,215.85
train_6,21.6,515.4,354.67,211.75,215.47
train_6,21.64,517.09,355.17,209.17,215.67
train_6,21.68,517.21,355.14,211.83,214.26
train_6,21.72,517.46,354.01,213.38,212.95
train_6,21.76,518.03,353.95,211.67,214.52
train_6,21.8,519.89,353.53,209.76,217.88
train_6,21.84,519.57,353.65,212.35,219.79
train_6,21.88,520.36,354.62,211.22,219.71
train_6,21.92,521.46,354.99,212.07,215.75
train_6,21.96,521.56,354.07,212.14,215.28
train_6,22,523.31,353.95,212.12,216.92
train_6,22.04,524.83,353.08,211.35,215.26
train_6,22.08,523.73,353.37,214.16,216.31
train_6,22.12,525.94,353.43,211.93,216.13
train_6,22.16,526.58,354.99,213.67,216.27
train_6,22.2,530.3,355.15,211.61,217.46
train_6,22.24,532.63,356.74,216.87,216.33
train_6,22.28,538.12,357.17,214.36,215.75
train_6,22.32,546.37,357.99,211.66,215.99
train_6,22.36,546.91,358.19,213.98,216.07
train_6,22.4,551.01,360.03,213.78,216.1
train_6,22.44,552.66,360.27,214.57,215.21
train_6,22.48,559.09,360.68,210.52,213.97
train_6,22.52,561.97,361.48,208.5,213.44
train_6,22.56,563.14,362.57,210.58,212.96
train_6,22.6,564.1,363.07,213.34,213.53
train_6,22.64,565.98,363.57,211.65,213.24
train_6,22.68,566.17,364.58,210.71,213.36
train_6,22.72,567.44,365.56,210.13,212.99
train_6,22.76,566.68,365.19,211.47,214.14
train_6,22.8,564.57,365.84,213.78,213.25
train_6,22.84,567.61,365.14,208.67,215.49
train_6,22.88,567.77,365.16,208.87,215.55
train_6,22.92,566.47,366.86,211.48,214.62
train_6,22.96,565.02,366.71,212.38,215.48
train_6,23,564.28,366.99,212.48,214.01
train_6,23.04,562.73,366.71,215.67,212.93
train_6,23.08,561.65,365.64,218.03,212.99
