time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
1.80;0.00;-0.01;0.02;0.02;0.29;0.00
1.84;0.00;-0.01;0.02;0.02;0.28;0.00
1.88;0.00;-0.01;0.02;0.02;0.27;0.00
1.92;0.00;-0.01;0.03;0.02;0.26;0.00
1.96;0.00;-0.01;0.04;0.02;0.24;0.00
2.00;0.00;-0.01;0.06;0.02;0.23;0.00
2.04;0.01;-0.01;0.06;0.02;0.21;0.00
2.08;0.01;-0.01;0.06;0.02;0.21;0.00
2.12;0.01;-0.01;0.07;0.02;0.19;0.00
2.16;0.01;-0.01;0.07;0.02;0.17;0.00
2.20;0.01;-0.01;0.08;0.02;0.15;0.00
2.24;0.01;-0.01;0.10;0.02;0.12;0.00
2.28;0.01;-0.01;0.12;0.02;0.04;0.00
2.32;0.01;-0.01;0.15;0.03;0.01;0.00
2.36;0.02;-0.01;0.17;0.03;0.01;0.00
2.40;0.02;-0.01;0.17;0.03;0.01;0.00
2.44;0.02;-0.01;0.19;0.03;0.01;0.00
2.48;0.02;-0.01;0.21;0.03;0.04;0.00
2.52;0.02;-0.01;0.23;0.04;0.08;0.00
2.56;0.03;-0.01;0.24;0.05;0.10;0.00
2.60;0.03;-0.01;0.24;0.05;0.11;0.00
2.64;0.03;-0.01;0.24;0.05;0.11;0.00
2.68;0.03;-0.01;0.24;0.05;0.12;0.00
2.72;0.04;-0.01;0.24;0.06;0.16;0.00
2.76;0.05;-0.01;0.24;0.07;0.20;0.00
2.80;0.05;0.00;0.24;0.07;0.23;0.00
2.84;0.05;0.01;0.24;0.08;0.24;0.00
2.88;0.06;0.01;0.24;0.08;0.25;0.00
2.92;0.06;0.02;0.24;0.08;0.26;0.00
2.96;0.06;0.02;0.24;0.08;0.27;0.00
3.00;0.07;0.02;0.24;0.08;0.29;0.00
3.04;0.07;0.02;0.23;0.08;0.29;0.00
3.08;0.07;0.02;0.23;0.08;0.30;0.00
3.12;0.07;0.02;0.23;0.08;0.30;0.00
3.16;0.07;0.02;0.23;0.08;0.30;0.01
3.20;0.08;0.02;0.23;0.08;0.31;0.01
3.24;0.08;0.02;0.23;0.08;0.32;0.02
3.28;0.09;0.02;0.23;0.08;0.35;0.04
3.32;0.09;0.02;0.23;0.08;0.38;0.04
3.36;0.09;0.02;0.23;0.08;0.39;0.04
3.40;0.09;0.02;0.23;0.08;0.40;0.05
3.44;0.09;0.02;0.23;0.08;0.42;0.06
3.48;0.09;0.02;0.23;0.08;0.43;0.07
3.52;0.09;0.02;0.23;0.08;0.44;0.08
3.56;0.10;0.02;0.23;0.08;0.44;0.08
3.60;0.10;0.02;0.23;0.08;0.45;0.09
3.64;0.10;0.02;0.23;0.08;0.46;0.09
3.68;0.10;0.02;0.23;0.08;0.52;0.09
3.72;0.10;0.02;0.24;0.08;0.53;0.09
3.76;0.10;0.02;0.25;0.08;0.53;0.09
3.80;0.10;0.02;0.25;0.08;0.55;0.09
3.84;0.10;0.02;0.25;0.08;0.58;0.09
3.88;0.10;0.02;0.25;0.08;0.59;0.09
3.92;0.11;0.02;0.25;0.08;0.62;0.09
3.96;0.11;0.02;0.25;0.08;0.64;0.09
4.00;0.11;0.02;0.25;0.08;0.65;0.09
4.04;0.11;0.02;0.25;0.08;0.65;0.09
4.08;0.12;0.02;0.25;0.08;0.66;0.09
4.12;0.12;0.02;0.25;0.09;0.67;0.09
4.16;0.12;0.02;0.25;0.09;0.67;0.09
4.20;0.12;0.02;0.25;0.09;0.67;0.09
4.24;0.12;0.02;0.25;0.09;0.67;0.09
4.28;0.12;0.02;0.25;0.09;0.67;0.09
4.32;0.12;0.02;0.25;0.09;0.66;0.09
4.36;0.12;0.02;0.25;0.10;0.66;0.09
4.40;0.12;0.02;0.25;0.10;0.65;0.09
4.44;0.12;0.02;0.25;0.10;0.60;0.09
4.48;0.12;0.02;0.25;0.10;0.55;0.09
4.52;0.12;0.02;0.25;0.10;0.52;0.09
4.56;0.12;0.02;0.25;0.10;0.47;0.09
4.60;0.12;0.02;0.25;0.10;0.41;0.09
4.64;0.12;0.02;0.25;0.10;0.34;0.09
4.68;0.12;0.02;0.25;0.11;0.33;0.09
4.72;0.12;0.02;0.25;0.11;0.33;0.09
4.76;0.12;0.02;0.25;0.11;0.30;0.09
4.80;0.12;0.02;0.25;0.11;0.23;0.09
4.84;0.12;0.02;0.25;0.11;0.11;0.09
4.88;0.12;0.02;0.25;0.11;0.09;0.09
4.92;0.12;0.02;0.25;0.12;0.09;0.09
4.96;0.12;0.02;0.25;0.12;0.08;0.09
5.00;0.12;0.02;0.25;0.12;0.05;0.09
5.04;0.12;0.02;0.25;0.13;0.04;0.09
5.08;0.12;0.02;0.25;0.14;-0.02;0.09
5.12;0.12;0.02;0.25;0.14;-0.05;0.09
5.16;0.12;0.02;0.25;0.14;-0.05;0.09
5.20;0.12;0.02;0.26;0.14;-0.05;0.09
5.24;0.12;0.02;0.26;0.14;0.00;0.09
5.28;0.12;0.02;0.26;0.14;0.04;0.09
5.32;0.12;0.02;0.27;0.14;0.11;0.09
5.36;0.12;0.02;0.28;0.14;0.12;0.09
5.40;0.12;0.02;0.29;0.14;0.13;0.09
5.44;0.12;0.02;0.29;0.14;0.13;0.09
5.48;0.12;0.02;0.30;0.14;0.14;0.09
5.52;0.12;0.02;0.30;0.14;0.16;0.09
5.56;0.12;0.02;0.30;0.14;0.20;0.09
5.60;0.12;0.02;0.30;0.14;0.24;0.09
5.64;0.12;0.02;0.30;0.14;0.26;0.09
5.68;0.12;0.02;0.30;0.14;0.27;0.09
5.72;0.12;0.02;0.30;0.14;0.28;0.09
5.76;0.12;0.02;0.30;0.14;0.30;0.09
5.80;0.12;0.03;0.30;0.14;0.33;0.09
5.84;0.12;0.04;0.30;0.14;0.34;0.10
5.88;0.12;0.04;0.30;0.14;0.35;0.11
5.92;0.13;0.04;0.30;0.14;0.41;0.10
5.96;0.13;0.04;0.30;0.14;0.47;0.10
6.00;0.13;0.04;0.29;0.14;0.50;0.10
6.04;0.13;0.05;0.29;0.14;0.55;0.10
6.08;0.13;0.05;0.29;0.14;0.55;0.10
6.12;0.13;0.05;0.29;0.14;0.55;0.10
6.16;0.13;0.05;0.29;0.14;0.55;0.10
6.20;0.13;0.05;0.29;0.14;0.55;0.10
6.24;0.13;0.05;0.29;0.14;0.52;0.10
6.28;0.13;0.05;0.28;0.14;0.42;0.10
6.32;0.13;0.05;0.28;0.14;0.38;0.10
6.36;0.13;0.05;0.28;0.14;0.35;0.10
6.40;0.13;0.05;0.28;0.14;0.34;0.10
6.44;0.13;0.05;0.27;0.14;0.34;0.10
6.48;0.13;0.05;0.27;0.14;0.33;0.10
6.52;0.13;0.05;0.26;0.14;0.31;0.10
6.56;0.13;0.05;0.26;0.14;0.29;0.10
6.60;0.13;0.05;0.26;0.14;0.26;0.10
6.64;0.13;0.05;0.25;0.14;0.25;0.10
6.68;0.13;0.05;0.24;0.14;0.23;0.10
6.72;0.13;0.06;0.23;0.14;0.21;0.10
6.76;0.13;0.06;0.21;0.14;0.17;0.10
6.80;0.13;0.06;0.21;0.14;0.14;0.10
6.84;0.13;0.07;0.20;0.14;0.13;0.10
6.88;0.13;0.07;0.19;0.14;0.11;0.10
6.92;0.13;0.09;0.18;0.14;0.10;0.10
6.96;0.13;0.10;0.18;0.14;0.10;0.10
7.00;0.13;0.11;0.17;0.14;0.09;0.10
7.04;0.13;0.11;0.16;0.14;0.09;0.10
7.08;0.13;0.11;0.16;0.14;0.09;0.10
7.12;0.13;0.12;0.15;0.14;0.09;0.10
7.16;0.13;0.12;0.14;0.14;0.09;0.10
7.20;0.13;0.12;0.14;0.14;0.09;0.10
7.24;0.12;0.12;0.14;0.14;0.10;0.10
7.28;0.12;0.12;0.14;0.14;0.11;0.09
7.32;0.12;0.12;0.14;0.14;0.12;0.09
7.36;0.12;0.12;0.15;0.14;0.13;0.09
7.40;0.11;0.12;0.15;0.15;0.14;0.09
7.44;0.11;0.12;0.16;0.15;0.14;0.09
7.48;0.11;0.12;0.17;0.15;0.15;0.09
7.52;0.11;0.12;0.17;0.15;0.15;0.06
7.56;0.09;0.12;0.18;0.15;0.17;0.03
7.60;0.09;0.12;0.18;0.15;0.20;-0.01
7.64;0.08;0.12;0.18;0.15;0.21;-0.05
7.68;0.08;0.12;0.18;0.15;0.23;-0.06
7.72;0.08;0.12;0.19;0.15;0.24;-0.06
7.76;0.08;0.12;0.20;0.15;0.25;-0.06
7.80;0.08;0.12;0.20;0.15;0.27;-0.06
7.84;0.08;0.12;0.21;0.15;0.28;-0.06
7.88;0.08;0.12;0.21;0.15;0.29;-0.06
7.92;0.08;0.12;0.21;0.15;0.30;-0.06
7.96;0.08;0.12;0.22;0.15;0.30;-0.06
8.00;0.08;0.12;0.22;0.15;0.31;-0.06
8.04;0.08;0.14;0.22;0.15;0.31;-0.06
8.08;0.08;0.18;0.22;0.15;0.33;-0.06
8.12;0.08;0.21;0.23;0.15;0.35;-0.06
8.16;0.07;0.24;0.23;0.15;0.35;-0.06
8.20;0.07;0.26;0.23;0.15;0.36;-0.06
8.24;0.07;0.26;0.23;0.15;0.38;-0.05
8.28;0.07;0.26;0.23;0.15;0.39;-0.05
8.32;0.07;0.27;0.24;0.15;0.39;-0.05
8.36;0.07;0.28;0.24;0.15;0.39;-0.05
8.40;0.07;0.30;0.24;0.15;0.40;-0.01
8.44;0.07;0.30;0.24;0.15;0.41;0.09
8.48;0.07;0.31;0.24;0.15;0.41;0.15
8.52;0.07;0.31;0.25;0.15;0.42;0.20
8.56;0.07;0.31;0.25;0.15;0.43;0.23
8.60;0.07;0.31;0.26;0.15;0.45;0.23
8.64;0.07;0.32;0.26;0.15;0.45;0.23
8.68;0.07;0.32;0.27;0.15;0.48;0.23
8.72;0.07;0.32;0.27;0.15;0.49;0.23
8.76;0.08;0.32;0.27;0.15;0.49;0.23
8.80;0.08;0.32;0.27;0.15;0.50;0.23
8.84;0.08;0.32;0.27;0.15;0.53;0.23
8.88;0.08;0.32;0.27;0.15;0.56;0.23
8.92;0.10;0.32;0.27;0.15;0.59;0.23
8.96;0.10;0.33;0.27;0.15;0.63;0.23
9.00;0.11;0.33;0.28;0.15;0.64;0.23
9.04;0.11;0.33;0.28;0.15;0.64;0.23
9.08;0.11;0.33;0.28;0.15;0.64;0.23
9.12;0.12;0.33;0.28;0.15;0.65;0.23
9.16;0.12;0.33;0.29;0.15;0.70;0.23
9.20;0.12;0.33;0.29;0.15;0.74;0.23
9.24;0.13;0.33;0.30;0.15;0.75;0.23
9.28;0.13;0.33;0.30;0.15;0.76;0.23
9.32;0.13;0.32;0.31;0.15;0.76;0.23
9.36;0.13;0.32;0.32;0.15;0.76;0.23
9.40;0.13;0.31;0.34;0.15;0.78;0.23
9.44;0.13;0.31;0.35;0.15;0.80;0.23
9.48;0.13;0.31;0.37;0.15;0.80;0.23
9.52;0.13;0.31;0.38;0.15;0.81;0.23
9.56;0.13;0.31;0.38;0.15;0.84;0.23
9.60;0.13;0.31;0.39;0.15;0.88;0.23
9.64;0.13;0.31;0.39;0.15;0.89;0.23
9.68;0.13;0.31;0.40;0.15;0.89;0.23
9.72;0.13;0.31;0.40;0.15;0.89;0.23
9.76;0.13;0.31;0.41;0.15;0.90;0.23
9.80;0.13;0.30;0.41;0.15;0.90;0.23
9.84;0.13;0.30;0.41;0.15;0.90;0.23
9.88;0.13;0.30;0.41;0.15;0.90;0.23
9.92;0.13;0.30;0.42;0.15;0.90;0.23
9.96;0.13;0.30;0.43;0.15;0.90;0.23
10.00;0.13;0.30;0.43;0.15;0.89;0.23
10.04;0.13;0.30;0.43;0.15;0.87;0.23
10.08;0.13;0.30;0.43;0.15;0.84;0.23
10.12;0.13;0.30;0.43;0.15;0.84;0.23
10.16;0.13;0.30;0.43;0.15;0.84;0.23
10.20;0.13;0.30;0.43;0.15;0.83;0.23
10.24;0.13;0.30;0.43;0.15;0.83;0.23
10.28;0.13;0.30;0.46;0.15;0.81;0.23
10.32;0.13;0.30;0.47;0.15;0.80;0.23
10.36;0.13;0.30;0.48;0.15;0.79;0.23
10.40;0.13;0.30;0.48;0.15;0.77;0.23
10.44;0.13;0.30;0.48;0.15;0.75;0.23
10.48;0.13;0.30;0.48;0.15;0.72;0.23
10.52;0.13;0.30;0.48;0.15;0.67;0.23
10.56;0.13;0.30;0.48;0.15;0.64;0.23
10.60;0.13;0.30;0.48;0.15;0.60;0.22
10.64;0.13;0.30;0.48;0.15;0.54;0.21
10.68;0.13;0.30;0.48;0.15;0.48;0.21
10.72;0.13;0.30;0.48;0.15;0.47;0.20
10.76;0.13;0.30;0.48;0.15;0.45;0.19
10.80;0.13;0.30;0.47;0.15;0.44;0.18
10.84;0.13;0.30;0.46;0.15;0.42;0.18
10.88;0.13;0.30;0.45;0.15;0.40;0.18
10.92;0.13;0.30;0.45;0.15;0.32;0.17
10.96;0.13;0.30;0.45;0.15;0.27;0.17
11.00;0.13;0.30;0.44;0.15;0.27;0.17
11.04;0.14;0.30;0.43;0.15;0.26;0.17
11.08;0.14;0.30;0.41;0.15;0.25;0.17
11.12;0.14;0.29;0.41;0.15;0.23;0.17
11.16;0.14;0.27;0.38;0.15;0.17;0.17
11.20;0.14;0.26;0.36;0.15;0.12;0.17
11.24;0.14;0.24;0.35;0.15;0.10;0.17
11.28;0.14;0.23;0.34;0.15;0.09;0.17
11.32;0.14;0.23;0.33;0.15;0.09;0.17
11.36;0.14;0.23;0.32;0.15;0.08;0.17
11.40;0.14;0.23;0.31;0.15;0.06;0.17
11.44;0.14;0.23;0.30;0.15;0.05;0.17
11.48;0.14;0.23;0.30;0.15;0.05;0.17
11.52;0.14;0.23;0.29;0.15;0.05;0.17
11.56;0.14;0.23;0.29;0.15;0.05;0.17
11.60;0.14;0.23;0.28;0.15;0.05;0.17
11.64;0.14;0.23;0.27;0.15;0.05;0.17
11.68;0.14;0.23;0.25;0.15;0.08;0.17
11.72;0.14;0.23;0.24;0.15;0.10;0.17
11.76;0.14;0.24;0.23;0.15;0.11;0.17
11.80;0.14;0.26;0.21;0.15;0.11;0.17
11.84;0.14;0.26;0.21;0.15;0.12;0.17
11.88;0.14;0.26;0.21;0.15;0.13;0.17
11.92;0.14;0.26;0.21;0.15;0.13;0.17
11.96;0.14;0.26;0.21;0.15;0.14;0.17
12.00;0.14;0.27;0.21;0.15;0.15;0.17
12.04;0.14;0.27;0.21;0.15;0.19;0.17
12.08;0.14;0.27;0.21;0.15;0.19;0.17
12.12;0.14;0.27;0.21;0.15;0.19;0.17
12.16;0.14;0.27;0.21;0.15;0.19;0.17
12.20;0.14;0.27;0.21;0.15;0.15;0.17
12.24;0.14;0.27;0.21;0.15;0.12;0.17
12.28;0.14;0.27;0.21;0.15;0.10;0.17
12.32;0.14;0.27;0.21;0.15;0.08;0.17
12.36;0.15;0.27;0.21;0.15;0.06;0.17
12.40;0.15;0.27;0.21;0.15;0.05;0.17
12.44;0.15;0.27;0.21;0.15;0.03;0.17
12.48;0.15;0.27;0.21;0.15;-0.03;0.17
12.52;0.15;0.27;0.21;0.15;-0.04;0.17
12.56;0.15;0.27;0.21;0.15;-0.04;0.17
12.60;0.15;0.27;0.21;0.15;-0.04;0.17
12.64;0.15;0.27;0.21;0.15;-0.06;0.17
12.68;0.15;0.27;0.22;0.15;-0.07;0.17
12.72;0.15;0.27;0.22;0.15;-0.08;0.17
12.76;0.15;0.27;0.22;0.15;-0.08;0.17
12.80;0.15;0.27;0.22;0.15;-0.09;0.17
12.84;0.15;0.27;0.22;0.15;-0.10;0.17
12.88;0.15;0.27;0.22;0.15;-0.11;0.17
12.92;0.15;0.27;0.22;0.15;-0.13;0.17
12.96;0.15;0.27;0.22;0.15;-0.13;0.17
13.00;0.15;0.27;0.22;0.15;-0.13;0.17
13.04;0.15;0.27;0.22;0.15;-0.13;0.17
13.08;0.15;0.27;0.22;0.15;-0.13;0.17
13.12;0.15;0.27;0.22;0.15;-0.11;0.17
13.16;0.15;0.27;0.22;0.15;-0.09;0.17
13.20;0.15;0.27;0.22;0.15;-0.07;0.18
13.24;0.15;0.28;0.22;0.15;-0.05;0.18
13.28;0.15;0.28;0.22;0.15;-0.03;0.18
13.32;0.15;0.29;0.22;0.15;-0.01;0.18
13.36;0.15;0.30;0.22;0.15;0.01;0.18
13.40;0.15;0.30;0.21;0.15;0.03;0.18
13.44;0.15;0.31;0.21;0.15;0.04;0.18
13.48;0.15;0.31;0.21;0.15;0.08;0.18
13.52;0.15;0.31;0.21;0.15;0.10;0.18
13.56;0.15;0.32;0.20;0.15;0.12;0.18
13.60;0.15;0.32;0.18;0.15;0.13;0.18
13.64;0.15;0.32;0.17;0.15;0.14;0.18
13.68;0.15;0.32;0.16;0.15;0.14;0.18
13.72;0.15;0.32;0.15;0.15;0.15;0.18
13.76;0.15;0.33;0.14;0.15;0.17;0.18
13.80;0.15;0.33;0.14;0.15;0.20;0.18
13.84;0.16;0.33;0.14;0.15;0.21;0.18
13.88;0.16;0.34;0.13;0.14;0.22;0.18
13.92;0.16;0.34;0.11;0.14;0.24;0.18
13.96;0.16;0.34;0.11;0.14;0.28;0.18
14.00;0.16;0.34;0.11;0.14;0.30;0.18
14.04;0.16;0.34;0.10;0.14;0.30;0.18
14.08;0.16;0.34;0.10;0.14;0.31;0.18
14.12;0.16;0.34;0.10;0.14;0.31;0.18
14.16;0.17;0.34;0.10;0.14;0.32;0.18
14.20;0.17;0.34;0.09;0.14;0.33;0.18
14.24;0.17;0.34;0.08;0.14;0.34;0.18
14.28;0.18;0.34;0.07;0.14;0.35;0.18
14.32;0.18;0.34;0.06;0.14;0.35;0.18
14.36;0.18;0.34;0.06;0.14;0.35;0.18
14.40;0.18;0.34;0.06;0.14;0.35;0.18
14.44;0.18;0.34;0.06;0.14;0.35;0.18
14.48;0.18;0.34;0.06;0.14;0.35;0.18
14.52;0.18;0.34;0.06;0.14;0.34;0.18
14.56;0.18;0.34;0.06;0.14;0.29;0.18
14.60;0.18;0.34;0.06;0.14;0.24;0.18
14.64;0.18;0.34;0.06;0.14;0.22;0.18
14.68;0.18;0.34;0.06;0.14;0.21;0.18
14.72;0.18;0.34;0.06;0.14;0.20;0.18
14.76;0.18;0.34;0.06;0.14;0.18;0.18
14.80;0.18;0.33;0.06;0.14;0.17;0.18
14.84;0.18;0.33;0.06;0.14;0.15;0.18
14.88;0.18;0.33;0.06;0.14;0.13;0.18
14.92;0.18;0.33;0.06;0.14;0.11;0.18
14.96;0.18;0.33;0.06;0.14;0.11;0.18
15.00;0.18;0.33;0.06;0.14;0.10;0.18
15.04;0.18;0.33;0.06;0.14;0.07;0.18
15.08;0.18;0.33;0.06;0.14;0.07;0.18
15.12;0.18;0.33;0.06;0.14;0.07;0.18
15.16;0.18;0.33;0.06;0.14;0.06;0.18
15.20;0.18;0.33;0.06;0.14;0.06;0.18
15.24;0.18;0.33;0.06;0.14;0.06;0.18
15.28;0.18;0.33;0.06;0.13;0.06;0.18
15.32;0.18;0.33;0.06;0.13;0.06;0.18
15.36;0.18;0.33;0.06;0.13;0.06;0.18
15.40;0.18;0.33;0.06;0.13;0.06;0.18
15.44;0.18;0.33;0.06;0.13;0.06;0.18
15.48;0.18;0.33;0.06;0.13;0.08;0.18
15.52;0.18;0.33;0.06;0.13;0.12;0.18
15.56;0.17;0.33;0.06;0.13;0.14;0.19
15.60;0.17;0.33;0.06;0.13;0.15;0.19
15.64;0.17;0.33;0.06;0.13;0.17;0.20
15.68;0.17;0.33;0.06;0.13;0.20;0.20
15.72;0.17;0.33;0.06;0.13;0.21;0.20
15.76;0.17;0.33;0.06;0.13;0.22;0.20
15.80;0.17;0.32;0.06;0.13;0.24;0.20
15.84;0.17;0.32;0.06;0.13;0.25;0.21
15.88;0.17;0.32;0.06;0.13;0.28;0.21
15.92;0.17;0.32;0.06;0.13;0.30;0.22
15.96;0.17;0.32;0.06;0.13;0.32;0.23
16.00;0.17;0.32;0.05;0.13;0.34;0.23
16.04;0.17;0.32;0.05;0.13;0.35;0.23
16.08;0.17;0.32;0.04;0.13;0.36;0.23
16.12;0.17;0.32;0.04;0.13;0.37;0.23
16.16;0.17;0.32;0.04;0.13;0.38;0.23
16.20;0.17;0.32;0.03;0.13;0.39;0.23
16.24;0.17;0.31;0.02;0.13;0.40;0.23
16.28;0.17;0.31;0.02;0.13;0.41;0.23
16.32;0.17;0.31;0.02;0.13;0.41;0.23
16.36;0.17;0.31;0.01;0.13;0.41;0.23
16.40;0.17;0.31;0.01;0.13;0.41;0.23
16.44;0.17;0.31;0.01;0.12;0.41;0.23
16.48;0.17;0.30;0.01;0.12;0.40;0.23
16.52;0.17;0.30;0.01;0.12;0.39;0.23
16.56;0.17;0.30;0.01;0.12;0.39;0.23
16.60;0.17;0.30;0.01;0.12;0.37;0.23
16.64;0.17;0.30;0.00;0.12;0.34;0.23
16.68;0.17;0.30;0.00;0.12;0.33;0.23
16.72;0.17;0.30;0.00;0.12;0.32;0.23
16.76;0.17;0.30;0.00;0.12;0.30;0.23
16.80;0.17;0.30;0.00;0.12;0.29;0.23
16.84;0.17;0.30;-0.01;0.12;0.28;0.23
16.88;0.17;0.30;-0.01;0.12;0.28;0.23
16.92;0.17;0.30;-0.01;0.12;0.26;0.23
16.96;0.17;0.30;-0.01;0.12;0.25;0.23
17.00;0.17;0.30;-0.01;0.12;0.24;0.23
17.04;0.17;0.30;-0.01;0.12;0.23;0.23
17.08;0.17;0.30;-0.01;0.12;0.21;0.23
17.12;0.17;0.30;-0.01;0.12;0.20;0.23
17.16;0.17;0.30;-0.01;0.12;0.17;0.23
17.20;0.17;0.30;-0.01;0.12;0.14;0.23
17.24;0.17;0.30;-0.01;0.12;0.14;0.23
17.28;0.17;0.30;-0.01;0.12;0.14;0.23
17.32;0.17;0.30;-0.01;0.12;0.13;0.23
17.36;0.17;0.30;-0.01;0.12;0.10;0.23
17.40;0.17;0.30;-0.01;0.12;0.08;0.23
17.44;0.17;0.30;-0.01;0.12;0.07;0.23
17.48;0.17;0.30;0.00;0.11;0.07;0.23
17.52;0.17;0.30;0.03;0.11;0.07;0.23
17.56;0.17;0.30;0.05;0.11;0.07;0.23
17.60;0.17;0.30;0.06;0.11;0.06;0.23
17.64;0.17;0.30;0.06;0.11;0.03;0.23
17.68;0.17;0.30;0.07;0.11;0.00;0.23
17.72;0.17;0.29;0.07;0.11;-0.01;0.23
17.76;0.17;0.29;0.08;0.11;-0.02;0.23
17.80;0.17;0.29;0.08;0.11;-0.03;0.23
17.84;0.17;0.29;0.08;0.11;-0.04;0.23
17.88;0.17;0.29;0.08;0.11;-0.05;0.23
17.92;0.17;0.29;0.08;0.11;-0.06;0.23
17.96;0.17;0.29;0.09;0.11;-0.08;0.23
18.00;0.17;0.29;0.09;0.11;-0.10;0.23
18.04;0.17;0.29;0.09;0.11;-0.10;0.23
18.08;0.17;0.29;0.09;0.11;-0.10;0.23
18.12;0.17;0.29;0.10;0.11;-0.11;0.23
18.16;0.17;0.29;0.09;0.11;-0.11;0.23
18.20;0.17;0.29;0.09;0.11;-0.11;0.23
18.24;0.17;0.29;0.09;0.11;-0.11;0.23
18.28;0.17;0.29;0.09;0.11;-0.10;0.23
18.32;0.17;0.29;0.09;0.11;-0.08;0.23
18.36;0.17;0.29;0.09;0.11;-0.05;0.23
18.40;0.17;0.29;0.09;0.11;-0.01;0.23
18.44;0.17;0.29;0.09;0.11;0.01;0.23
18.48;0.17;0.29;0.09;0.11;0.02;0.23
18.52;0.17;0.29;0.09;0.11;0.03;0.23
18.56;0.17;0.29;0.08;0.11;0.04;0.23
18.60;0.17;0.29;0.08;0.11;0.07;0.23
18.64;0.17;0.29;0.08;0.11;0.10;0.23
18.68;0.17;0.29;0.07;0.11;0.11;0.23
18.72;0.17;0.29;0.07;0.11;0.12;0.22
18.76;0.17;0.29;0.06;0.11;0.13;0.22
18.80;0.17;0.29;0.05;0.11;0.14;0.22
18.84;0.17;0.29;0.04;0.11;0.15;0.21
18.88;0.17;0.29;0.03;0.11;0.15;0.21
18.92;0.17;0.29;0.03;0.11;0.15;0.21
18.96;0.17;0.29;0.02;0.11;0.17;0.21
19.00;0.17;0.29;0.02;0.11;0.18;0.21
19.04;0.17;0.29;0.02;0.11;0.19;0.21
19.08;0.17;0.29;0.01;0.11;0.19;0.21
19.12;0.17;0.29;0.01;0.11;0.20;0.20
19.16;0.17;0.29;0.01;0.11;0.20;0.20
19.20;0.17;0.29;0.01;0.11;0.20;0.20
19.24;0.16;0.29;-0.01;0.11;0.21;0.20
19.28;0.16;0.29;-0.01;0.11;0.22;0.20
19.32;0.16;0.29;-0.01;0.11;0.23;0.20
19.36;0.16;0.29;-0.01;0.11;0.24;0.20
19.40;0.16;0.29;-0.01;0.11;0.27;0.20
19.44;0.15;0.29;-0.01;0.11;0.28;0.20
19.48;0.15;0.29;-0.01;0.11;0.30;0.19
19.52;0.15;0.29;-0.01;0.11;0.32;0.19
19.56;0.15;0.29;-0.01;0.11;0.35;0.19
19.60;0.15;0.29;-0.01;0.11;0.38;0.19
19.64;0.15;0.29;-0.01;0.11;0.39;0.19
