time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
1.84;0.00;0.06;0.02;0.10;0.32;0.00
1.88;0.00;0.06;0.02;0.10;0.32;0.00
1.92;0.00;0.06;0.02;0.10;0.32;0.00
1.96;0.00;0.06;0.01;0.10;0.32;0.00
2.00;0.00;0.07;0.01;0.10;0.31;0.00
2.04;0.00;0.07;0.01;0.10;0.31;0.00
2.08;0.00;0.07;0.01;0.10;0.31;0.00
2.12;0.00;0.07;0.01;0.10;0.30;0.00
2.16;0.00;0.07;0.01;0.10;0.29;0.00
2.20;0.00;0.07;0.01;0.10;0.29;0.00
2.24;0.00;0.07;0.01;0.10;0.28;0.00
2.28;0.00;0.07;0.01;0.10;0.27;0.00
2.32;0.00;0.07;0.01;0.10;0.26;0.00
2.36;0.00;0.07;0.01;0.10;0.26;0.00
2.40;0.00;0.07;0.01;0.10;0.25;0.00
2.44;0.00;0.07;0.01;0.10;0.25;0.00
2.48;0.00;0.07;0.01;0.10;0.24;0.00
2.52;0.00;0.07;0.01;0.10;0.23;0.00
2.56;0.00;0.07;0.01;0.10;0.22;0.00
2.60;0.00;0.07;0.01;0.10;0.22;0.00
2.64;0.00;0.07;0.01;0.10;0.21;0.00
2.68;0.00;0.07;0.01;0.10;0.20;0.00
2.72;0.00;0.07;0.01;0.10;0.19;0.00
2.76;0.00;0.07;0.01;0.11;0.18;0.00
2.80;0.00;0.07;0.01;0.11;0.18;0.00
2.84;0.00;0.07;0.01;0.12;0.18;0.00
2.88;0.00;0.07;0.01;0.12;0.18;0.00
2.92;0.00;0.07;0.01;0.12;0.18;0.00
2.96;0.00;0.07;0.01;0.12;0.18;0.00
3.00;0.00;0.07;0.01;0.12;0.18;0.00
3.04;0.00;0.07;0.00;0.12;0.18;0.00
3.08;0.00;0.07;0.00;0.12;0.18;0.00
3.12;0.00;0.07;0.00;0.12;0.18;0.00
3.16;0.00;0.07;0.00;0.12;0.18;0.00
3.20;0.00;0.07;0.00;0.12;0.18;0.00
3.24;0.00;0.08;0.00;0.12;0.18;0.00
3.28;0.00;0.09;0.00;0.12;0.18;0.02
3.32;0.00;0.10;0.00;0.12;0.18;0.02
3.36;0.00;0.11;0.00;0.12;0.18;0.02
3.40;0.00;0.12;0.00;0.13;0.18;0.02
3.44;0.00;0.13;0.00;0.13;0.18;0.02
3.48;0.00;0.15;0.00;0.14;0.18;0.02
3.52;0.00;0.18;0.00;0.14;0.18;0.02
3.56;0.00;0.20;0.00;0.14;0.18;0.02
3.60;0.00;0.21;0.00;0.14;0.18;0.02
3.64;0.00;0.22;0.00;0.14;0.18;0.02
3.68;0.00;0.24;0.00;0.14;0.18;0.02
3.72;0.00;0.25;0.00;0.14;0.18;0.02
3.76;0.00;0.26;0.00;0.14;0.18;0.02
3.80;0.00;0.26;0.00;0.14;0.18;0.02
3.84;0.00;0.26;0.00;0.14;0.18;0.02
3.88;0.01;0.27;0.00;0.14;0.18;0.02
3.92;0.03;0.27;0.00;0.14;0.18;0.03
3.96;0.06;0.27;0.00;0.14;0.18;0.03
4.00;0.08;0.27;0.00;0.14;0.18;0.04
4.04;0.09;0.27;-0.01;0.14;0.19;0.05
4.08;0.09;0.27;-0.01;0.14;0.19;0.05
4.12;0.09;0.27;-0.02;0.14;0.19;0.06
4.16;0.09;0.27;-0.03;0.14;0.20;0.06
4.20;0.09;0.27;-0.03;0.14;0.21;0.07
4.24;0.09;0.27;-0.04;0.14;0.22;0.07
4.28;0.09;0.27;-0.04;0.14;0.22;0.08
4.32;0.09;0.27;-0.05;0.14;0.22;0.08
4.36;0.09;0.27;-0.06;0.14;0.22;0.08
4.40;0.09;0.27;-0.07;0.14;0.22;0.08
4.44;0.09;0.27;-0.08;0.14;0.23;0.08
4.48;0.09;0.27;-0.09;0.14;0.23;0.08
4.52;0.09;0.27;-0.10;0.14;0.23;0.08
4.56;0.09;0.27;-0.10;0.14;0.23;0.08
4.60;0.09;0.27;-0.11;0.14;0.23;0.08
4.64;0.09;0.27;-0.11;0.14;0.23;0.08
4.68;0.09;0.27;-0.11;0.14;0.24;0.08
4.72;0.09;0.27;-0.11;0.14;0.25;0.08
4.76;0.09;0.27;-0.11;0.14;0.25;0.08
4.80;0.09;0.27;-0.12;0.14;0.25;0.08
4.84;0.09;0.27;-0.12;0.14;0.25;0.08
4.88;0.09;0.27;-0.13;0.14;0.25;0.08
4.92;0.09;0.27;-0.14;0.14;0.26;0.08
4.96;0.09;0.27;-0.15;0.14;0.26;0.08
5.00;0.09;0.27;-0.15;0.14;0.26;0.08
5.04;0.09;0.27;-0.15;0.14;0.26;0.08
5.08;0.09;0.27;-0.15;0.14;0.26;0.08
5.12;0.10;0.27;-0.15;0.14;0.26;0.08
5.16;0.11;0.27;-0.15;0.14;0.26;0.08
5.20;0.11;0.27;-0.15;0.14;0.26;0.09
5.24;0.11;0.27;-0.15;0.14;0.27;0.09
5.28;0.11;0.27;-0.14;0.14;0.27;0.09
5.32;0.11;0.28;-0.13;0.14;0.27;0.09
5.36;0.11;0.28;-0.12;0.14;0.27;0.09
5.40;0.11;0.28;-0.11;0.14;0.27;0.09
5.44;0.11;0.28;-0.10;0.14;0.27;0.09
5.48;0.11;0.28;-0.09;0.14;0.27;0.09
5.52;0.11;0.28;-0.09;0.14;0.27;0.09
5.56;0.11;0.28;-0.08;0.14;0.27;0.09
5.60;0.11;0.28;-0.08;0.14;0.27;0.09
5.64;0.11;0.28;-0.07;0.14;0.27;0.09
5.68;0.11;0.28;-0.07;0.14;0.27;0.09
5.72;0.11;0.28;-0.07;0.14;0.27;0.09
5.76;0.11;0.28;-0.07;0.14;0.27;0.09
5.80;0.11;0.28;-0.07;0.14;0.27;0.09
5.84;0.12;0.28;-0.07;0.14;0.27;0.09
5.88;0.12;0.27;-0.07;0.14;0.27;0.09
5.92;0.12;0.27;-0.07;0.14;0.27;0.09
5.96;0.12;0.27;-0.07;0.14;0.27;0.09
6.00;0.12;0.27;-0.07;0.14;0.27;0.09
6.04;0.12;0.27;-0.08;0.14;0.27;0.09
6.08;0.14;0.25;-0.08;0.14;0.27;0.09
6.12;0.16;0.23;-0.08;0.14;0.27;0.09
6.16;0.16;0.22;-0.09;0.15;0.27;0.09
6.20;0.16;0.20;-0.09;0.15;0.28;0.09
6.24;0.16;0.19;-0.09;0.15;0.28;0.09
6.28;0.16;0.19;-0.09;0.15;0.28;0.09
6.32;0.16;0.19;-0.09;0.15;0.28;0.09
6.36;0.16;0.18;-0.09;0.15;0.29;0.09
6.40;0.16;0.16;-0.09;0.14;0.29;0.10
6.44;0.16;0.15;-0.09;0.14;0.29;0.10
6.48;0.16;0.13;-0.09;0.14;0.29;0.10
6.52;0.16;0.12;-0.09;0.14;0.29;0.10
6.56;0.16;0.12;-0.09;0.14;0.30;0.10
6.60;0.16;0.12;-0.09;0.14;0.30;0.10
6.64;0.16;0.12;-0.10;0.14;0.31;0.10
6.68;0.16;0.12;-0.10;0.14;0.31;0.10
6.72;0.16;0.12;-0.10;0.14;0.31;0.10
6.76;0.16;0.11;-0.10;0.14;0.31;0.11
6.80;0.16;0.11;-0.10;0.14;0.31;0.11
6.84;0.16;0.08;-0.10;0.14;0.32;0.11
6.88;0.16;0.06;-0.10;0.14;0.32;0.11
6.92;0.16;0.03;-0.10;0.14;0.32;0.11
6.96;0.16;-0.02;-0.10;0.14;0.32;0.11
7.00;0.16;-0.04;-0.10;0.14;0.32;0.11
7.04;0.16;-0.04;-0.10;0.14;0.33;0.11
7.08;0.16;-0.04;-0.11;0.13;0.34;0.11
7.12;0.16;-0.04;-0.11;0.13;0.34;0.11
7.16;0.16;-0.04;-0.11;0.13;0.34;0.11
7.20;0.16;-0.05;-0.11;0.13;0.34;0.11
7.24;0.16;-0.05;-0.11;0.12;0.34;0.11
7.28;0.16;-0.05;-0.11;0.12;0.34;0.11
7.32;0.16;-0.05;-0.11;0.12;0.34;0.11
7.36;0.16;-0.05;-0.11;0.12;0.34;0.11
7.40;0.16;-0.06;-0.11;0.12;0.34;0.11
7.44;0.16;-0.06;-0.11;0.12;0.34;0.11
7.48;0.16;-0.06;-0.11;0.12;0.34;0.10
7.52;0.16;-0.06;-0.11;0.12;0.34;0.10
7.56;0.16;-0.06;-0.11;0.12;0.34;0.10
7.60;0.16;-0.06;-0.11;0.12;0.34;0.10
7.64;0.17;-0.06;-0.11;0.12;0.34;0.10
7.68;0.17;-0.06;-0.11;0.12;0.34;0.10
7.72;0.17;-0.06;-0.11;0.12;0.34;0.10
7.76;0.17;-0.06;-0.11;0.12;0.34;0.10
7.80;0.17;-0.06;-0.11;0.12;0.34;0.10
7.84;0.17;-0.06;-0.12;0.12;0.34;0.10
7.88;0.17;-0.06;-0.12;0.12;0.34;0.10
7.92;0.17;-0.07;-0.12;0.12;0.34;0.10
7.96;0.17;-0.07;-0.12;0.12;0.34;0.10
8.00;0.17;-0.07;-0.12;0.12;0.34;0.10
8.04;0.17;-0.07;-0.12;0.12;0.34;0.10
8.08;0.17;-0.07;-0.12;0.12;0.34;0.10
8.12;0.17;-0.07;-0.12;0.12;0.34;0.10
8.16;0.17;-0.07;-0.12;0.12;0.34;0.10
8.20;0.17;-0.07;-0.12;0.12;0.34;0.11
8.24;0.17;-0.07;-0.12;0.12;0.34;0.11
8.28;0.17;-0.07;-0.12;0.12;0.33;0.11
8.32;0.17;-0.07;-0.12;0.12;0.32;0.11
8.36;0.17;-0.07;-0.12;0.12;0.31;0.11
8.40;0.17;-0.07;-0.12;0.12;0.31;0.11
8.44;0.17;-0.07;-0.12;0.12;0.30;0.11
8.48;0.17;-0.07;-0.12;0.12;0.29;0.11
8.52;0.17;-0.07;-0.12;0.12;0.28;0.11
8.56;0.17;-0.07;-0.12;0.12;0.28;0.11
8.60;0.18;-0.07;-0.12;0.12;0.28;0.11
8.64;0.19;-0.07;-0.12;0.12;0.28;0.11
8.68;0.20;-0.07;-0.12;0.12;0.28;0.11
8.72;0.22;-0.07;-0.12;0.12;0.28;0.11
8.76;0.23;-0.07;-0.12;0.12;0.28;0.11
8.80;0.23;-0.07;-0.12;0.12;0.27;0.11
8.84;0.23;-0.07;-0.12;0.12;0.27;0.11
8.88;0.23;-0.07;-0.12;0.12;0.26;0.11
8.92;0.23;-0.07;-0.12;0.12;0.26;0.11
8.96;0.23;-0.07;-0.12;0.12;0.25;0.11
9.00;0.23;-0.07;-0.12;0.12;0.25;0.11
9.04;0.23;-0.07;-0.12;0.12;0.24;0.12
9.08;0.23;-0.07;-0.12;0.12;0.23;0.12
9.12;0.23;-0.07;-0.12;0.12;0.23;0.12
9.16;0.23;-0.07;-0.12;0.12;0.22;0.12
9.20;0.23;-0.07;-0.12;0.12;0.22;0.12
9.24;0.23;-0.07;-0.12;0.12;0.22;0.12
9.28;0.23;-0.07;-0.12;0.12;0.22;0.12
9.32;0.23;-0.07;-0.12;0.12;0.21;0.12
9.36;0.23;-0.07;-0.12;0.12;0.20;0.12
9.40;0.23;-0.07;-0.12;0.12;0.19;0.12
9.44;0.23;-0.07;-0.12;0.12;0.18;0.12
9.48;0.23;-0.07;-0.12;0.12;0.18;0.12
9.52;0.23;-0.07;-0.12;0.12;0.18;0.12
9.56;0.23;-0.07;-0.12;0.12;0.18;0.12
9.60;0.23;-0.07;-0.12;0.12;0.18;0.12
9.64;0.23;-0.07;-0.12;0.12;0.18;0.12
9.68;0.23;-0.07;-0.12;0.12;0.18;0.12
9.72;0.23;-0.08;-0.12;0.12;0.18;0.12
9.76;0.23;-0.08;-0.12;0.12;0.18;0.12
9.80;0.23;-0.09;-0.13;0.12;0.18;0.12
9.84;0.23;-0.09;-0.14;0.12;0.18;0.11
9.88;0.23;-0.09;-0.15;0.12;0.18;0.11
9.92;0.23;-0.09;-0.16;0.12;0.18;0.11
9.96;0.23;-0.09;-0.17;0.12;0.18;0.11
10.00;0.23;-0.09;-0.17;0.12;0.18;0.11
10.04;0.23;-0.10;-0.17;0.12;0.18;0.11
10.08;0.23;-0.10;-0.18;0.12;0.18;0.11
10.12;0.23;-0.11;-0.19;0.12;0.18;0.11
10.16;0.23;-0.11;-0.20;0.12;0.18;0.11
10.20;0.23;-0.11;-0.21;0.12;0.18;0.11
10.24;0.22;-0.11;-0.21;0.12;0.18;0.11
10.28;0.22;-0.12;-0.22;0.12;0.18;0.10
10.32;0.21;-0.12;-0.22;0.12;0.18;0.10
10.36;0.21;-0.12;-0.23;0.12;0.18;0.10
10.40;0.20;-0.12;-0.24;0.12;0.18;0.10
10.44;0.18;-0.13;-0.24;0.12;0.18;0.10
10.48;0.17;-0.13;-0.25;0.12;0.18;0.10
10.52;0.15;-0.13;-0.25;0.12;0.18;0.10
10.56;0.13;-0.13;-0.25;0.12;0.18;0.10
10.60;0.11;-0.13;-0.27;0.12;0.18;0.10
10.64;0.08;-0.13;-0.28;0.12;0.18;0.09
10.68;0.06;-0.13;-0.28;0.12;0.18;0.09
10.72;0.04;-0.13;-0.28;0.12;0.18;0.09
10.76;0.01;-0.13;-0.29;0.12;0.18;0.09
10.80;-0.03;-0.13;-0.29;0.12;0.17;0.09
10.84;-0.06;-0.13;-0.29;0.12;0.17;0.09
10.88;-0.08;-0.13;-0.29;0.12;0.17;0.09
10.92;-0.10;-0.13;-0.29;0.12;0.17;0.08
10.96;-0.12;-0.13;-0.29;0.12;0.17;0.08
11.00;-0.15;-0.14;-0.29;0.12;0.17;0.08
11.04;-0.18;-0.14;-0.29;0.12;0.17;0.08
11.08;-0.22;-0.14;-0.29;0.12;0.17;0.08
11.12;-0.25;-0.14;-0.30;0.12;0.17;0.08
11.16;-0.29;-0.14;-0.31;0.12;0.17;0.07
11.20;-0.33;-0.14;-0.31;0.12;0.17;0.06
11.24;-0.35;-0.14;-0.31;0.12;0.16;0.06
11.28;-0.38;-0.14;-0.31;0.12;0.16;0.06
11.32;-0.39;-0.14;-0.31;0.12;0.16;0.06
11.36;-0.40;-0.14;-0.31;0.12;0.16;0.06
11.40;-0.40;-0.14;-0.31;0.12;0.16;0.06
11.44;-0.40;-0.14;-0.31;0.12;0.16;0.06
11.48;-0.41;-0.14;-0.31;0.12;0.16;0.06
11.52;-0.41;-0.14;-0.31;0.12;0.16;0.06
11.56;-0.42;-0.14;-0.31;0.12;0.16;0.06
11.60;-0.42;-0.14;-0.31;0.12;0.15;0.06
11.64;-0.42;-0.14;-0.31;0.12;0.15;0.06
11.68;-0.42;-0.14;-0.31;0.12;0.14;0.05
11.72;-0.42;-0.14;-0.31;0.12;0.12;0.05
11.76;-0.42;-0.14;-0.31;0.12;0.11;0.05
11.80;-0.42;-0.14;-0.31;0.12;0.10;0.05
11.84;-0.42;-0.14;-0.32;0.12;0.10;0.05
11.88;-0.42;-0.14;-0.32;0.12;0.10;0.05
11.92;-0.42;-0.14;-0.32;0.12;0.10;0.05
11.96;-0.42;-0.14;-0.32;0.12;0.10;0.05
12.00;-0.42;-0.14;-0.32;0.12;0.10;0.05
12.04;-0.42;-0.14;-0.32;0.12;0.10;0.05
12.08;-0.42;-0.14;-0.32;0.12;0.10;0.05
12.12;-0.42;-0.14;-0.32;0.12;0.10;0.05
12.16;-0.42;-0.14;-0.32;0.12;0.10;0.05
12.20;-0.42;-0.14;-0.32;0.12;0.10;0.04
12.24;-0.42;-0.14;-0.32;0.12;0.10;0.04
12.28;-0.42;-0.14;-0.33;0.12;0.10;0.04
12.32;-0.42;-0.14;-0.33;0.12;0.10;0.04
12.36;-0.42;-0.14;-0.34;0.12;0.10;0.04
12.40;-0.42;-0.14;-0.34;0.12;0.10;0.04
12.44;-0.42;-0.14;-0.35;0.12;0.10;0.03
12.48;-0.42;-0.14;-0.36;0.12;0.10;0.03
12.52;-0.42;-0.14;-0.36;0.12;0.10;0.03
12.56;-0.42;-0.14;-0.37;0.12;0.10;0.03
12.60;-0.42;-0.14;-0.37;0.12;0.10;0.03
12.64;-0.42;-0.14;-0.38;0.12;0.10;0.03
12.68;-0.42;-0.14;-0.39;0.12;0.10;0.03
12.72;-0.42;-0.14;-0.41;0.12;0.10;0.03
12.76;-0.42;-0.14;-0.42;0.12;0.10;0.03
12.80;-0.42;-0.14;-0.43;0.12;0.11;0.03
12.84;-0.42;-0.14;-0.44;0.12;0.11;0.03
12.88;-0.42;-0.14;-0.44;0.12;0.11;0.03
12.92;-0.42;-0.14;-0.44;0.12;0.11;0.03
12.96;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.00;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.04;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.08;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.12;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.16;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.20;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.24;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.28;-0.42;-0.14;-0.44;0.12;0.11;0.03
13.32;-0.42;-0.15;-0.44;0.12;0.11;0.03
13.36;-0.42;-0.15;-0.44;0.12;0.11;0.03
13.40;-0.42;-0.15;-0.44;0.12;0.11;0.03
13.44;-0.42;-0.15;-0.44;0.12;0.11;0.03
13.48;-0.42;-0.15;-0.44;0.12;0.11;0.03
13.52;-0.42;-0.15;-0.44;0.12;0.11;0.03
13.56;-0.42;-0.17;-0.44;0.12;0.11;0.03
13.60;-0.42;-0.17;-0.44;0.12;0.11;0.03
13.64;-0.42;-0.19;-0.44;0.12;0.11;0.03
13.68;-0.42;-0.21;-0.44;0.12;0.11;0.03
13.72;-0.42;-0.22;-0.44;0.12;0.11;0.03
13.76;-0.42;-0.22;-0.44;0.12;0.11;0.03
13.80;-0.42;-0.22;-0.44;0.12;0.11;0.03
13.84;-0.42;-0.22;-0.44;0.12;0.11;0.03
13.88;-0.42;-0.23;-0.44;0.12;0.11;0.03
13.92;-0.42;-0.24;-0.44;0.12;0.11;0.03
13.96;-0.42;-0.25;-0.43;0.12;0.11;0.03
14.00;-0.42;-0.26;-0.43;0.12;0.11;0.03
14.04;-0.42;-0.27;-0.43;0.12;0.11;0.03
14.08;-0.42;-0.28;-0.43;0.11;0.11;0.03
14.12;-0.42;-0.29;-0.43;0.11;0.11;0.03
14.16;-0.42;-0.30;-0.43;0.10;0.11;0.03
14.20;-0.42;-0.30;-0.43;0.08;0.12;0.03
14.24;-0.42;-0.30;-0.43;0.06;0.12;0.03
14.28;-0.42;-0.31;-0.43;0.04;0.12;0.03
14.32;-0.42;-0.31;-0.43;0.01;0.12;0.02
14.36;-0.42;-0.31;-0.43;-0.05;0.12;0.02
14.40;-0.42;-0.32;-0.43;-0.10;0.12;0.02
14.44;-0.42;-0.32;-0.43;-0.12;0.12;0.02
14.48;-0.42;-0.32;-0.43;-0.14;0.12;0.02
14.52;-0.42;-0.32;-0.43;-0.15;0.12;0.02
14.56;-0.42;-0.32;-0.43;-0.17;0.12;0.02
14.60;-0.42;-0.32;-0.43;-0.20;0.12;0.02
14.64;-0.42;-0.32;-0.43;-0.24;0.12;0.03
14.68;-0.42;-0.32;-0.43;-0.30;0.12;0.03
14.72;-0.42;-0.32;-0.43;-0.32;0.12;0.03
14.76;-0.42;-0.32;-0.43;-0.32;0.13;0.03
14.80;-0.42;-0.32;-0.43;-0.33;0.13;0.03
14.84;-0.42;-0.32;-0.43;-0.33;0.13;0.03
14.88;-0.42;-0.32;-0.43;-0.33;0.13;0.03
14.92;-0.42;-0.32;-0.43;-0.34;0.13;0.03
14.96;-0.42;-0.32;-0.43;-0.34;0.13;0.03
15.00;-0.42;-0.32;-0.43;-0.34;0.13;0.03
15.04;-0.42;-0.32;-0.43;-0.34;0.13;0.03
15.08;-0.42;-0.32;-0.43;-0.34;0.15;0.03
15.12;-0.42;-0.32;-0.43;-0.34;0.15;0.03
15.16;-0.42;-0.32;-0.42;-0.34;0.15;0.03
15.20;-0.42;-0.32;-0.41;-0.34;0.15;0.03
15.24;-0.42;-0.32;-0.41;-0.34;0.16;0.04
15.28;-0.42;-0.32;-0.41;-0.34;0.16;0.04
15.32;-0.42;-0.32;-0.41;-0.34;0.17;0.04
15.36;-0.42;-0.32;-0.41;-0.34;0.18;0.04
15.40;-0.42;-0.32;-0.40;-0.34;0.19;0.05
15.44;-0.42;-0.32;-0.40;-0.34;0.19;0.05
15.48;-0.42;-0.32;-0.39;-0.34;0.20;0.05
15.52;-0.42;-0.32;-0.39;-0.34;0.22;0.05
15.56;-0.42;-0.32;-0.39;-0.34;0.23;0.05
15.60;-0.42;-0.32;-0.39;-0.34;0.24;0.05
15.64;-0.42;-0.32;-0.39;-0.34;0.24;0.04
15.68;-0.42;-0.32;-0.38;-0.34;0.24;0.04
15.72;-0.42;-0.32;-0.36;-0.34;0.26;0.04
15.76;-0.42;-0.32;-0.34;-0.34;0.27;0.03
15.80;-0.42;-0.32;-0.33;-0.34;0.27;0.03
15.84;-0.42;-0.32;-0.33;-0.34;0.27;0.02
15.88;-0.42;-0.32;-0.33;-0.34;0.27;0.01
15.92;-0.42;-0.32;-0.33;-0.34;0.27;0.01
15.96;-0.42;-0.31;-0.33;-0.34;0.27;0.01
16.00;-0.42;-0.31;-0.33;-0.34;0.27;0.01
16.04;-0.42;-0.31;-0.33;-0.34;0.27;0.00
16.08;-0.42;-0.31;-0.33;-0.34;0.27;0.00
16.12;-0.42;-0.31;-0.33;-0.34;0.27;-0.01
16.16;-0.42;-0.31;-0.33;-0.34;0.27;-0.01
16.20;-0.42;-0.31;-0.33;-0.34;0.27;-0.01
16.24;-0.42;-0.31;-0.33;-0.34;0.27;-0.01
16.28;-0.42;-0.31;-0.33;-0.34;0.27;-0.01
16.32;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.36;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.40;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.44;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.48;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.52;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.56;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.60;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.64;-0.42;-0.31;-0.33;-0.34;0.27;-0.02
16.68;-0.41;-0.31;-0.33;-0.34;0.27;-0.02
16.72;-0.40;-0.31;-0.33;-0.34;0.27;-0.02
16.76;-0.40;-0.31;-0.33;-0.34;0.27;-0.02
16.80;-0.39;-0.31;-0.33;-0.34;0.27;-0.02
16.84;-0.39;-0.31;-0.33;-0.34;0.27;-0.02
16.88;-0.38;-0.31;-0.33;-0.35;0.27;-0.02
16.92;-0.38;-0.31;-0.33;-0.35;0.27;-0.02
16.96;-0.37;-0.31;-0.33;-0.35;0.27;-0.02
17.00;-0.37;-0.31;-0.33;-0.35;0.27;-0.02
17.04;-0.37;-0.31;-0.33;-0.35;0.27;-0.01
17.08;-0.37;-0.31;-0.33;-0.35;0.27;-0.01
17.12;-0.37;-0.31;-0.33;-0.35;0.27;-0.01
17.16;-0.37;-0.31;-0.33;-0.35;0.27;0.00
17.20;-0.37;-0.31;-0.33;-0.35;0.27;0.00
17.24;-0.37;-0.31;-0.33;-0.35;0.29;0.00
17.28;-0.37;-0.31;-0.33;-0.35;0.31;0.01
17.32;-0.37;-0.31;-0.33;-0.36;0.31;0.01
17.36;-0.37;-0.31;-0.33;-0.36;0.31;0.01
17.40;-0.37;-0.31;-0.33;-0.36;0.31;0.01
17.44;-0.37;-0.31;-0.33;-0.36;0.31;0.01
17.48;-0.37;-0.31;-0.34;-0.36;0.31;0.01
17.52;-0.37;-0.31;-0.34;-0.37;0.31;0.01
17.56;-0.37;-0.31;-0.34;-0.37;0.31;0.01
17.60;-0.37;-0.31;-0.34;-0.37;0.31;0.01
17.64;-0.37;-0.31;-0.34;-0.37;0.31;0.01
17.68;-0.37;-0.31;-0.34;-0.37;0.31;0.02
17.72;-0.37;-0.31;-0.34;-0.38;0.31;0.02
17.76;-0.37;-0.31;-0.35;-0.38;0.31;0.02
17.80;-0.37;-0.31;-0.35;-0.38;0.31;0.02
17.84;-0.37;-0.31;-0.35;-0.38;0.31;0.02
17.88;-0.37;-0.31;-0.36;-0.38;0.31;0.02
17.92;-0.37;-0.31;-0.36;-0.38;0.31;0.02
17.96;-0.37;-0.31;-0.38;-0.38;0.31;0.02
18.00;-0.37;-0.31;-0.38;-0.38;0.31;0.02
18.04;-0.37;-0.31;-0.38;-0.38;0.31;0.02
18.08;-0.37;-0.31;-0.39;-0.38;0.31;0.02
18.12;-0.37;-0.31;-0.39;-0.38;0.31;0.02
18.16;-0.37;-0.31;-0.40;-0.38;0.31;0.02
18.20;-0.37;-0.31;-0.40;-0.38;0.31;0.02
18.24;-0.37;-0.31;-0.41;-0.38;0.31;0.02
18.28;-0.37;-0.31;-0.41;-0.38;0.31;0.02
18.32;-0.37;-0.31;-0.42;-0.38;0.31;0.02
18.36;-0.37;-0.31;-0.42;-0.38;0.31;0.02
18.40;-0.37;-0.31;-0.42;-0.38;0.31;0.02
18.44;-0.37;-0.31;-0.43;-0.38;0.31;0.01
