time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
1.80;0.00;0.00;0.03;0.00;0.00;-0.01
1.84;0.00;0.00;0.03;0.00;0.00;-0.01
1.88;0.00;0.00;0.03;0.00;0.00;-0.01
1.92;0.00;0.00;0.03;0.00;0.00;-0.01
1.96;0.00;0.00;0.02;0.00;0.00;-0.01
2.00;0.00;0.00;0.02;0.00;0.00;-0.01
2.04;0.00;0.01;0.01;0.00;0.00;-0.01
2.08;0.00;0.01;0.01;0.00;0.00;-0.01
2.12;0.00;0.01;0.00;0.00;0.00;-0.01
2.16;0.00;0.01;0.00;0.00;0.00;-0.01
2.20;0.00;0.02;0.00;0.00;0.00;-0.00
2.24;0.00;0.02;-0.01;0.00;0.00;-0.00
2.28;0.00;0.02;-0.01;0.00;0.00;0.00
2.32;0.00;0.02;-0.03;0.00;0.00;0.00
2.36;0.00;0.02;-0.05;0.00;0.00;0.00
2.40;0.00;0.02;-0.07;0.00;0.00;0.00
2.44;0.00;0.02;-0.08;0.00;0.00;0.00
2.48;0.00;0.02;-0.10;0.00;0.00;0.00
2.52;0.00;0.03;-0.12;0.00;0.00;0.00
2.56;0.00;0.03;-0.13;0.00;0.00;0.00
2.60;0.00;0.03;-0.13;0.00;0.00;0.00
2.64;0.00;0.03;-0.13;0.00;0.00;0.00
2.68;0.01;0.03;-0.14;0.00;0.00;0.00
2.72;0.01;0.03;-0.15;0.00;0.00;0.00
2.76;0.01;0.03;-0.15;0.00;0.00;0.00
2.80;0.01;0.04;-0.15;0.00;0.00;0.00
2.84;0.01;0.04;-0.15;0.00;0.00;0.00
2.88;0.01;0.04;-0.15;0.02;0.00;0.00
2.92;0.01;0.04;-0.15;0.02;0.00;0.00
2.96;0.01;0.04;-0.15;0.02;0.00;0.00
3.00;0.01;0.04;-0.15;0.02;0.00;0.00
3.04;0.01;0.05;-0.15;0.02;0.00;0.00
3.08;0.01;0.05;-0.15;0.02;0.00;0.00
3.12;0.01;0.05;-0.15;0.01;0.00;0.00
3.16;0.01;0.06;-0.15;0.02;0.00;0.00
3.20;0.01;0.06;-0.15;0.02;0.00;0.00
3.24;0.01;0.07;-0.15;0.02;0.00;0.00
3.28;0.01;0.07;-0.15;0.02;0.00;0.00
3.32;0.01;0.07;-0.15;0.02;0.00;0.00
3.36;0.01;0.07;-0.15;0.02;0.00;0.00
3.40;0.01;0.07;-0.15;0.02;0.00;0.00
3.44;0.02;0.07;-0.15;0.02;0.00;0.00
3.48;0.02;0.07;-0.16;0.03;0.00;0.00
3.52;0.02;0.07;-0.17;0.03;0.00;0.00
3.56;0.02;0.07;-0.17;0.03;0.00;0.00
3.60;0.03;0.07;-0.18;0.03;0.00;0.00
3.64;0.05;0.07;-0.18;0.04;0.00;0.00
3.68;0.05;0.07;-0.18;0.04;0.00;0.00
3.72;0.06;0.07;-0.18;0.04;0.00;0.01
3.76;0.06;0.07;-0.18;0.04;0.00;0.01
3.80;0.06;0.07;-0.18;0.06;0.00;0.02
3.84;0.06;0.07;-0.18;0.07;0.00;0.02
3.88;0.07;0.07;-0.18;0.07;0.00;0.02
3.92;0.07;0.07;-0.18;0.08;0.00;0.02
3.96;0.07;0.07;-0.18;0.08;0.00;0.03
4.00;0.07;0.07;-0.18;0.08;0.00;0.03
4.04;0.07;0.07;-0.18;0.08;0.00;0.04
4.08;0.07;0.07;-0.18;0.08;0.00;0.04
4.12;0.07;0.07;-0.18;0.08;0.00;0.05
4.16;0.07;0.07;-0.18;0.08;0.00;0.05
4.20;0.07;0.07;-0.18;0.08;0.00;0.05
4.24;0.07;0.07;-0.18;0.09;0.00;0.05
4.28;0.07;0.07;-0.18;0.09;0.00;0.05
4.32;0.07;0.07;-0.18;0.10;0.00;0.05
4.36;0.07;0.07;-0.18;0.10;0.00;0.05
4.40;0.07;0.09;-0.17;0.10;0.00;0.05
4.44;0.07;0.09;-0.17;0.11;0.00;0.05
4.48;0.07;0.10;-0.17;0.11;0.00;0.06
4.52;0.08;0.10;-0.17;0.12;0.01;0.06
4.56;0.08;0.11;-0.17;0.12;0.02;0.06
4.60;0.08;0.11;-0.17;0.12;0.03;0.06
4.64;0.08;0.11;-0.15;0.12;0.03;0.06
4.68;0.08;0.11;-0.15;0.12;0.04;0.06
4.72;0.09;0.11;-0.15;0.13;0.05;0.06
4.76;0.10;0.11;-0.14;0.13;0.06;0.06
4.80;0.10;0.11;-0.14;0.14;0.08;0.06
4.84;0.11;0.11;-0.14;0.14;0.08;0.06
4.88;0.11;0.11;-0.14;0.14;0.09;0.06
4.92;0.12;0.11;-0.14;0.15;0.10;0.06
4.96;0.13;0.11;-0.14;0.15;0.10;0.06
5.00;0.13;0.11;-0.14;0.15;0.10;0.06
5.04;0.13;0.11;-0.14;0.15;0.10;0.06
5.08;0.13;0.11;-0.14;0.15;0.10;0.06
5.12;0.13;0.11;-0.14;0.15;0.10;0.06
5.16;0.13;0.11;-0.14;0.15;0.11;0.06
5.20;0.13;0.11;-0.14;0.15;0.11;0.05
5.24;0.13;0.11;-0.14;0.15;0.11;0.05
5.28;0.13;0.11;-0.14;0.15;0.11;0.04
5.32;0.13;0.11;-0.14;0.15;0.11;0.04
5.36;0.13;0.11;-0.14;0.15;0.11;0.04
5.40;0.13;0.11;-0.14;0.15;0.11;0.03
5.44;0.13;0.11;-0.14;0.15;0.11;0.03
5.48;0.13;0.11;-0.14;0.15;0.11;0.03
5.52;0.13;0.11;-0.15;0.15;0.11;0.03
5.56;0.13;0.11;-0.15;0.15;0.11;0.03
5.60;0.13;0.11;-0.15;0.15;0.11;0.02
5.64;0.13;0.11;-0.15;0.15;0.11;0.02
5.68;0.13;0.11;-0.16;0.15;0.11;0.02
5.72;0.13;0.11;-0.16;0.15;0.11;0.02
5.76;0.13;0.11;-0.16;0.15;0.11;0.02
5.80;0.13;0.11;-0.16;0.15;0.11;0.01
5.84;0.13;0.11;-0.17;0.15;0.11;0.01
5.88;0.14;0.11;-0.17;0.15;0.11;0.01
5.92;0.14;0.11;-0.18;0.15;0.11;0.01
5.96;0.14;0.11;-0.19;0.15;0.11;0.01
6.00;0.15;0.11;-0.20;0.15;0.11;0.01
6.04;0.17;0.11;-0.21;0.15;0.11;0.01
6.08;0.18;0.11;-0.22;0.15;0.11;0.01
6.12;0.19;0.11;-0.23;0.14;0.11;0.01
6.16;0.20;0.11;-0.24;0.13;0.11;0.01
6.20;0.21;0.11;-0.27;0.12;0.11;-0.01
6.24;0.21;0.11;-0.29;0.10;0.11;-0.01
6.28;0.21;0.11;-0.32;0.07;0.11;-0.01
6.32;0.21;0.11;-0.34;0.01;0.11;-0.01
6.36;0.21;0.11;-0.36;-0.04;0.11;-0.01
6.40;0.21;0.11;-0.37;-0.07;0.11;-0.01
6.44;0.21;0.11;-0.37;-0.08;0.11;-0.01
6.48;0.21;0.11;-0.38;-0.10;0.11;-0.01
6.52;0.21;0.11;-0.38;-0.14;0.11;-0.01
6.56;0.21;0.11;-0.38;-0.18;0.11;-0.01
6.60;0.21;0.11;-0.39;-0.20;0.12;-0.01
6.64;0.21;0.10;-0.39;-0.20;0.12;-0.01
6.68;0.21;0.10;-0.40;-0.20;0.12;-0.01
6.72;0.21;0.10;-0.40;-0.21;0.12;-0.01
6.76;0.21;0.10;-0.40;-0.24;0.12;-0.01
6.80;0.21;0.10;-0.40;-0.29;0.12;-0.01
6.84;0.21;0.10;-0.40;-0.32;0.15;-0.01
6.88;0.21;0.10;-0.41;-0.33;0.16;-0.01
6.92;0.21;0.10;-0.42;-0.34;0.16;-0.01
6.96;0.21;0.10;-0.43;-0.34;0.16;-0.01
7.00;0.21;0.10;-0.43;-0.35;0.16;-0.01
7.04;0.21;0.10;-0.43;-0.37;0.16;-0.01
7.08;0.21;0.10;-0.43;-0.40;0.16;-0.01
7.12;0.21;0.10;-0.43;-0.41;0.16;-0.01
7.16;0.21;0.10;-0.43;-0.41;0.16;-0.01
7.20;0.21;0.10;-0.43;-0.42;0.16;-0.01
7.24;0.21;0.10;-0.43;-0.42;0.16;-0.01
7.28;0.21;0.10;-0.43;-0.42;0.16;-0.01
7.32;0.21;0.10;-0.43;-0.42;0.16;-0.01
7.36;0.21;0.10;-0.43;-0.42;0.16;-0.01
7.40;0.21;0.10;-0.43;-0.42;0.16;-0.01
7.44;0.21;0.10;-0.43;-0.42;0.16;-0.01
7.48;0.21;0.10;-0.43;-0.43;0.16;-0.01
7.52;0.21;0.10;-0.43;-0.43;0.16;-0.01
7.56;0.21;0.10;-0.43;-0.43;0.16;-0.01
7.60;0.21;0.10;-0.43;-0.44;0.16;-0.01
7.64;0.21;0.10;-0.43;-0.44;0.16;-0.01
7.68;0.21;0.10;-0.43;-0.45;0.16;-0.01
7.72;0.21;0.10;-0.43;-0.45;0.16;-0.01
7.76;0.21;0.10;-0.43;-0.45;0.16;-0.01
7.80;0.21;0.10;-0.43;-0.45;0.16;-0.01
7.84;0.21;0.10;-0.43;-0.45;0.16;-0.01
7.88;0.20;0.10;-0.43;-0.45;0.16;-0.01
7.92;0.18;0.10;-0.43;-0.45;0.16;-0.01
7.96;0.18;0.10;-0.43;-0.45;0.16;-0.01
8.00;0.18;0.10;-0.43;-0.45;0.16;-0.01
8.04;0.15;0.10;-0.43;-0.44;0.16;-0.01
8.08;0.14;0.10;-0.43;-0.44;0.16;-0.01
8.12;0.13;0.10;-0.43;-0.44;0.16;-0.01
8.16;0.12;0.10;-0.43;-0.44;0.16;-0.01
8.20;0.10;0.10;-0.43;-0.43;0.16;-0.01
8.24;0.08;0.10;-0.43;-0.42;0.16;-0.01
8.28;0.08;0.10;-0.44;-0.42;0.16;-0.01
8.32;0.07;0.10;-0.44;-0.42;0.16;-0.01
8.36;0.07;0.10;-0.44;-0.42;0.16;-0.01
8.40;0.07;0.10;-0.44;-0.41;0.16;-0.01
8.44;0.06;0.10;-0.44;-0.41;0.16;-0.01
8.48;0.05;0.10;-0.44;-0.41;0.16;-0.01
8.52;0.05;0.10;-0.44;-0.41;0.16;-0.01
8.56;0.05;0.10;-0.44;-0.41;0.16;-0.01
8.60;0.04;0.10;-0.45;-0.39;0.16;-0.01
8.64;0.04;0.10;-0.45;-0.38;0.16;-0.01
8.68;0.03;0.10;-0.45;-0.38;0.16;-0.01
8.72;0.03;0.10;-0.45;-0.38;0.16;-0.01
8.76;0.02;0.10;-0.45;-0.38;0.16;-0.01
8.80;0.02;0.10;-0.45;-0.38;0.16;-0.01
8.84;0.01;0.10;-0.45;-0.38;0.16;-0.00
8.88;0.01;0.10;-0.45;-0.37;0.16;-0.00
8.92;0.01;0.10;-0.45;-0.36;0.15;-0.00
8.96;0.01;0.10;-0.45;-0.36;0.15;-0.00
9.00;0.00;0.10;-0.45;-0.36;0.15;-0.00
9.04;-0.01;0.10;-0.45;-0.36;0.15;-0.00
9.08;-0.02;0.10;-0.45;-0.35;0.15;-0.00
9.12;-0.03;0.10;-0.45;-0.35;0.15;-0.00
9.16;-0.03;0.10;-0.45;-0.34;0.15;-0.00
9.20;-0.04;0.10;-0.45;-0.34;0.15;-0.00
9.24;-0.05;0.10;-0.45;-0.34;0.15;-0.00
9.28;-0.05;0.10;-0.45;-0.34;0.15;-0.00
9.32;-0.06;0.10;-0.44;-0.34;0.15;-0.00
9.36;-0.06;0.10;-0.43;-0.33;0.15;-0.00
9.40;-0.06;0.10;-0.43;-0.33;0.15;-0.00
9.44;-0.06;0.10;-0.43;-0.33;0.15;-0.00
9.48;-0.06;0.10;-0.42;-0.33;0.15;-0.00
9.52;-0.06;0.10;-0.42;-0.33;0.14;-0.00
9.56;-0.05;0.10;-0.42;-0.32;0.14;-0.00
9.60;-0.05;0.10;-0.42;-0.32;0.14;-0.00
9.64;-0.05;0.10;-0.41;-0.32;0.14;-0.00
9.68;-0.05;0.10;-0.40;-0.32;0.13;0.00
9.72;-0.05;0.10;-0.40;-0.30;0.13;0.00
9.76;-0.05;0.10;-0.40;-0.27;0.13;0.00
9.80;-0.05;0.10;-0.40;-0.26;0.13;0.00
9.84;-0.05;0.10;-0.40;-0.26;0.12;0.00
9.88;-0.04;0.10;-0.40;-0.26;0.12;0.00
9.92;-0.04;0.10;-0.40;-0.26;0.12;0.00
9.96;-0.04;0.10;-0.39;-0.26;0.12;0.00
10.00;-0.03;0.10;-0.39;-0.26;0.12;0.00
10.04;-0.03;0.10;-0.39;-0.26;0.12;0.00
10.08;-0.03;0.10;-0.38;-0.26;0.12;0.00
10.12;-0.03;0.10;-0.38;-0.26;0.12;0.00
10.16;-0.03;0.10;-0.38;-0.26;0.12;0.00
10.20;-0.03;0.10;-0.38;-0.26;0.12;0.00
10.24;-0.03;0.10;-0.38;-0.26;0.13;0.00
10.28;-0.03;0.10;-0.38;-0.26;0.14;0.00
10.32;-0.03;0.11;-0.38;-0.26;0.14;0.00
10.36;-0.03;0.11;-0.38;-0.26;0.15;0.00
10.40;-0.03;0.11;-0.38;-0.26;0.16;0.00
10.44;-0.03;0.11;-0.38;-0.26;0.17;0.00
10.48;-0.03;0.11;-0.38;-0.26;0.18;0.00
10.52;-0.03;0.12;-0.37;-0.26;0.18;0.00
10.56;-0.03;0.12;-0.37;-0.26;0.18;0.00
10.60;-0.03;0.12;-0.37;-0.26;0.18;0.00
10.64;-0.03;0.12;-0.36;-0.26;0.18;0.00
10.68;-0.02;0.12;-0.36;-0.26;0.18;0.00
10.72;-0.02;0.12;-0.36;-0.26;0.18;0.00
10.76;-0.01;0.12;-0.35;-0.26;0.18;0.00
10.80;-0.01;0.12;-0.34;-0.26;0.18;0.00
10.84;-0.01;0.12;-0.34;-0.26;0.18;0.00
10.88;-0.01;0.12;-0.32;-0.26;0.18;0.00
10.92;0.00;0.12;-0.32;-0.26;0.18;0.00
10.96;0.00;0.12;-0.30;-0.26;0.18;0.00
11.00;0.01;0.12;-0.28;-0.26;0.18;0.00
11.04;0.01;0.12;-0.27;-0.26;0.18;0.00
11.08;0.02;0.12;-0.24;-0.26;0.18;0.00
11.12;0.04;0.12;-0.21;-0.26;0.18;0.00
11.16;0.04;0.12;-0.16;-0.26;0.18;0.00
11.20;0.05;0.12;-0.08;-0.26;0.18;0.00
11.24;0.06;0.12;-0.04;-0.26;0.18;0.00
11.28;0.06;0.12;0.01;-0.26;0.18;0.00
11.32;0.07;0.13;0.08;-0.26;0.18;0.00
11.36;0.07;0.14;0.09;-0.26;0.18;0.00
11.40;0.07;0.14;0.11;-0.26;0.18;0.01
11.44;0.08;0.15;0.13;-0.26;0.18;0.01
11.48;0.08;0.16;0.14;-0.26;0.17;0.01
11.52;0.09;0.17;0.15;-0.26;0.17;0.01
11.56;0.09;0.17;0.17;-0.26;0.16;0.01
11.60;0.09;0.18;0.18;-0.26;0.16;0.01
11.64;0.09;0.18;0.18;-0.26;0.16;0.01
11.68;0.09;0.18;0.18;-0.26;0.16;0.02
11.72;0.09;0.18;0.18;-0.26;0.16;0.02
11.76;0.09;0.18;0.18;-0.26;0.16;0.02
11.80;0.09;0.19;0.18;-0.26;0.16;0.02
11.84;0.10;0.19;0.18;-0.26;0.16;0.02
11.88;0.11;0.19;0.18;-0.26;0.16;0.02
11.92;0.11;0.19;0.18;-0.26;0.16;0.02
11.96;0.11;0.19;0.18;-0.26;0.16;0.02
12.00;0.11;0.19;0.18;-0.26;0.16;0.02
12.04;0.11;0.19;0.18;-0.26;0.16;0.02
12.08;0.11;0.20;0.18;-0.26;0.16;0.02
12.12;0.11;0.21;0.18;-0.26;0.16;0.03
12.16;0.11;0.22;0.19;-0.26;0.16;0.03
12.20;0.11;0.22;0.19;-0.26;0.16;0.03
12.24;0.11;0.22;0.19;-0.26;0.16;0.03
12.28;0.11;0.22;0.19;-0.26;0.16;0.03
12.32;0.11;0.22;0.20;-0.26;0.15;0.03
12.36;0.11;0.22;0.20;-0.26;0.15;0.03
12.40;0.11;0.22;0.20;-0.25;0.15;0.03
12.44;0.11;0.22;0.20;-0.25;0.15;0.03
12.48;0.11;0.22;0.20;-0.25;0.15;0.03
12.52;0.11;0.22;0.20;-0.25;0.15;0.03
12.56;0.11;0.22;0.20;-0.25;0.15;0.04
12.60;0.11;0.22;0.20;-0.25;0.15;0.04
12.64;0.11;0.23;0.20;-0.25;0.15;0.04
12.68;0.11;0.23;0.20;-0.25;0.15;0.04
12.72;0.11;0.23;0.21;-0.25;0.15;0.04
12.76;0.11;0.24;0.21;-0.25;0.15;0.04
12.80;0.11;0.24;0.21;-0.25;0.15;0.04
12.84;0.11;0.25;0.21;-0.25;0.15;0.04
12.88;0.11;0.26;0.21;-0.25;0.15;0.04
12.92;0.11;0.26;0.21;-0.25;0.15;0.04
12.96;0.11;0.26;0.21;-0.25;0.15;0.04
13.00;0.11;0.26;0.21;-0.25;0.15;0.04
13.04;0.11;0.26;0.21;-0.25;0.15;0.04
13.08;0.11;0.27;0.22;-0.25;0.15;0.04
13.12;0.11;0.27;0.22;-0.23;0.15;0.04
13.16;0.11;0.27;0.22;-0.22;0.14;0.04
13.20;0.11;0.27;0.23;-0.22;0.14;0.05
13.24;0.11;0.27;0.23;-0.21;0.14;0.05
13.28;0.11;0.27;0.23;-0.21;0.14;0.05
13.32;0.11;0.27;0.23;-0.17;0.14;0.05
13.36;0.11;0.27;0.23;-0.13;0.14;0.05
13.40;0.11;0.27;0.23;-0.12;0.14;0.05
13.44;0.11;0.27;0.23;-0.11;0.14;0.05
13.48;0.11;0.27;0.23;-0.11;0.14;0.05
13.52;0.11;0.26;0.23;-0.10;0.14;0.05
13.56;0.11;0.26;0.23;-0.10;0.14;0.05
13.60;0.11;0.26;0.23;-0.09;0.13;0.05
13.64;0.11;0.26;0.23;-0.09;0.13;0.05
13.68;0.11;0.26;0.23;-0.09;0.13;0.05
13.72;0.11;0.26;0.23;-0.09;0.13;0.05
13.76;0.11;0.26;0.23;-0.09;0.13;0.05
13.80;0.11;0.26;0.23;-0.09;0.13;0.05
13.84;0.11;0.26;0.23;-0.09;0.13;0.05
13.88;0.11;0.26;0.24;-0.09;0.13;0.05
13.92;0.11;0.26;0.24;-0.09;0.13;0.05
13.96;0.11;0.26;0.24;-0.09;0.13;0.05
14.00;0.11;0.26;0.24;-0.09;0.13;0.05
14.04;0.11;0.26;0.24;-0.08;0.13;0.05
14.08;0.11;0.25;0.24;-0.08;0.13;0.05
14.12;0.11;0.25;0.24;-0.07;0.13;0.05
14.16;0.11;0.25;0.24;-0.07;0.13;0.05
14.20;0.11;0.25;0.24;-0.06;0.13;0.05
14.24;0.11;0.25;0.24;-0.06;0.13;0.05
14.28;0.11;0.25;0.24;-0.06;0.13;0.05
14.32;0.12;0.25;0.24;-0.06;0.13;0.05
14.36;0.12;0.25;0.24;-0.06;0.13;0.05
14.40;0.12;0.25;0.24;-0.06;0.13;0.05
14.44;0.12;0.25;0.24;-0.06;0.13;0.05
14.48;0.12;0.25;0.24;-0.06;0.13;0.05
14.52;0.12;0.25;0.24;-0.06;0.13;0.05
14.56;0.12;0.25;0.24;-0.06;0.13;0.05
14.60;0.12;0.25;0.24;-0.06;0.13;0.05
14.64;0.12;0.25;0.28;-0.06;0.13;0.05
14.68;0.12;0.25;0.27;-0.06;0.13;0.05
14.72;0.12;0.25;0.27;-0.06;0.13;0.05
14.76;0.12;0.25;0.27;-0.06;0.13;0.05
14.80;0.12;0.25;0.27;-0.06;0.13;0.05
14.84;0.12;0.25;0.27;-0.06;0.13;0.05
14.88;0.12;0.25;0.27;-0.06;0.13;0.05
14.92;0.12;0.25;0.27;-0.06;0.13;0.05
14.96;0.12;0.25;0.27;-0.06;0.13;0.05
15.00;0.12;0.25;0.27;-0.06;0.13;0.05
15.04;0.12;0.25;0.27;-0.06;0.13;0.05
15.08;0.13;0.25;0.27;-0.07;0.13;0.05
15.12;0.13;0.25;0.26;-0.07;0.13;0.05
15.16;0.13;0.25;0.26;-0.07;0.13;0.05
15.20;0.13;0.25;0.26;-0.07;0.13;0.05
15.24;0.13;0.25;0.26;-0.07;0.13;0.05
15.28;0.13;0.25;0.26;-0.07;0.13;0.05
15.32;0.13;0.25;0.26;-0.07;0.13;0.05
15.36;0.13;0.25;0.26;-0.07;0.13;0.05
15.40;0.14;0.25;0.26;-0.07;0.13;0.05
15.44;0.14;0.25;0.26;-0.07;0.13;0.05
15.48;0.14;0.25;0.26;-0.07;0.13;0.05
15.52;0.14;0.25;0.26;-0.07;0.13;0.05
15.56;0.14;0.25;0.26;-0.07;0.13;0.05
15.60;0.14;0.25;0.26;-0.07;0.13;0.05
15.64;0.14;0.25;0.26;-0.07;0.13;0.05
15.68;0.14;0.25;0.26;-0.07;0.13;0.05
15.72;0.14;0.25;0.26;-0.07;0.13;0.05
15.76;0.14;0.25;0.26;-0.07;0.13;0.05
15.80;0.14;0.25;0.26;-0.07;0.13;0.05
15.84;0.14;0.25;0.26;-0.07;0.13;0.05
15.88;0.14;0.25;0.26;-0.07;0.12;0.05
15.92;0.14;0.25;0.26;-0.07;0.12;0.05
15.96;0.14;0.25;0.26;-0.07;0.12;0.05
16.00;0.14;0.25;0.26;-0.07;0.11;0.05
16.04;0.14;0.25;0.26;-0.07;0.11;0.05
16.08;0.14;0.25;0.26;-0.07;0.10;0.05
16.12;0.14;0.25;0.26;-0.07;0.10;0.05
16.16;0.14;0.25;0.27;-0.07;0.10;0.05
16.20;0.14;0.25;0.27;-0.07;0.10;0.05
16.24;0.14;0.25;0.27;-0.07;0.11;0.05
16.28;0.14;0.25;0.27;-0.07;0.11;0.05
16.32;0.14;0.25;0.27;-0.07;0.12;0.05
16.36;0.14;0.25;0.27;-0.07;0.14;0.05
16.40;0.14;0.25;0.28;-0.07;0.17;0.05
16.44;0.14;0.25;0.29;-0.07;0.18;0.05
16.48;0.14;0.25;0.29;-0.07;0.19;0.05
16.52;0.15;0.25;0.29;-0.07;0.19;0.05
16.56;0.15;0.25;0.30;-0.07;0.19;0.05
16.60;0.15;0.25;0.31;-0.08;0.19;0.05
16.64;0.15;0.25;0.31;-0.08;0.19;0.05
16.68;0.15;0.25;0.31;-0.08;0.19;0.05
16.72;0.15;0.25;0.31;-0.08;0.19;0.05
16.76;0.15;0.25;0.31;-0.08;0.20;0.05
16.80;0.15;0.25;0.31;-0.08;0.20;0.05
16.84;0.15;0.25;0.31;-0.08;0.20;0.05
16.88;0.15;0.25;0.31;-0.08;0.20;0.05
16.92;0.15;0.25;0.31;-0.08;0.20;0.05
16.96;0.15;0.25;0.31;-0.08;0.20;0.05
17.00;0.15;0.25;0.31;-0.09;0.20;0.05
17.04;0.15;0.25;0.31;-0.09;0.20;0.05
17.08;0.15;0.25;0.31;-0.09;0.21;0.05
17.12;0.15;0.25;0.31;-0.09;0.22;0.05
17.16;0.15;0.25;0.31;-0.09;0.23;0.05
17.20;0.15;0.24;0.31;-0.09;0.24;0.05
17.24;0.15;0.24;0.31;-0.08;0.24;0.05
17.28;0.15;0.24;0.31;-0.08;0.24;0.05
17.32;0.15;0.24;0.32;-0.08;0.24;0.05
17.36;0.15;0.24;0.32;-0.08;0.24;0.05
17.40;0.15;0.24;0.32;-0.08;0.24;0.05
17.44;0.15;0.24;0.32;-0.08;0.24;0.05
17.48;0.15;0.24;0.32;-0.08;0.24;0.05
17.52;0.15;0.24;0.32;-0.08;0.24;0.05
17.56;0.16;0.24;0.32;-0.08;0.24;0.05
17.60;0.16;0.24;0.32;-0.08;0.24;0.05
17.64;0.17;0.24;0.32;-0.08;0.24;0.05
17.68;0.17;0.24;0.33;-0.08;0.24;0.05
17.72;0.18;0.25;0.33;-0.08;0.24;0.05
17.76;0.18;0.25;0.33;-0.08;0.24;0.05
17.80;0.19;0.25;0.34;-0.08;0.24;0.05
17.84;0.19;0.25;0.34;-0.08;0.24;0.05
17.88;0.19;0.26;0.34;-0.08;0.24;0.05
17.92;0.19;0.26;0.34;-0.08;0.24;0.05
17.96;0.19;0.26;0.34;-0.08;0.24;0.05
18.00;0.19;0.27;0.34;-0.08;0.24;0.05
18.04;0.19;0.27;0.34;-0.08;0.24;0.05
18.08;0.19;0.27;0.34;-0.08;0.24;0.05
18.12;0.20;0.27;0.34;-0.08;0.24;0.05
18.16;0.20;0.27;0.34;-0.08;0.24;0.05
18.20;0.20;0.27;0.34;-0.08;0.24;0.05
18.24;0.21;0.27;0.33;-0.08;0.24;0.05
18.28;0.21;0.27;0.33;-0.08;0.24;0.05
18.32;0.21;0.27;0.33;-0.09;0.24;0.05
18.36;0.21;0.27;0.33;-0.09;0.24;0.05
18.40;0.21;0.27;0.33;-0.09;0.24;0.05
18.44;0.21;0.28;0.33;-0.09;0.24;0.05
18.48;0.21;0.28;0.32;-0.09;0.24;0.05
18.52;0.21;0.28;0.32;-0.09;0.24;0.05
18.56;0.21;0.28;0.32;-0.09;0.24;0.05
18.60;0.21;0.28;0.32;-0.09;0.24;0.05
18.64;0.21;0.28;0.32;-0.09;0.24;0.05
18.68;0.21;0.28;0.31;-0.09;0.24;0.05
18.72;0.21;0.28;0.31;-0.08;0.24;0.05
18.76;0.21;0.29;0.30;-0.08;0.24;0.05
18.80;0.21;0.29;0.31;-0.07;0.24;0.05
18.84;0.21;0.29;0.31;-0.06;0.24;0.05
