time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
1.80;0.00;0.00;0.00;0.00;-0.08;0.13
1.84;0.00;0.00;0.00;0.00;0.03;0.12
1.88;0.00;0.00;0.00;0.00;0.08;0.12
1.92;0.00;0.00;0.00;0.00;0.13;0.11
1.96;0.00;0.00;0.00;0.00;0.21;0.09
2.00;0.00;0.00;0.00;0.00;0.28;0.07
2.04;0.00;0.00;-0.01;0.00;0.30;0.04
2.08;0.04;0.00;-0.01;0.00;0.32;0.04
2.12;0.04;0.00;-0.01;0.00;0.37;0.04
2.16;0.04;0.00;-0.01;0.00;0.42;0.04
2.20;0.04;-0.01;-0.01;0.00;0.44;0.02
2.24;0.05;-0.00;-0.01;0.00;0.47;-0.02
2.28;0.05;0.00;-0.01;0.00;0.52;-0.04
2.32;0.06;0.02;-0.01;0.00;0.52;-0.04
2.36;0.11;0.03;-0.01;0.00;0.51;-0.04
2.40;0.15;0.04;-0.01;0.00;0.50;-0.04
2.44;0.18;0.04;-0.01;0.00;0.48;-0.04
2.48;0.19;0.05;-0.01;0.01;0.46;-0.04
2.52;0.21;0.05;-0.01;0.01;0.44;-0.04
2.56;0.23;0.06;-0.01;0.02;0.42;-0.04
2.60;0.23;0.07;-0.01;0.02;0.40;-0.04
2.64;0.23;0.07;-0.02;0.02;0.37;-0.04
2.68;0.24;0.07;-0.02;0.02;0.35;-0.04
2.72;0.24;0.07;-0.02;0.02;0.33;-0.03
2.76;0.24;0.07;-0.02;0.02;0.31;-0.03
2.80;0.24;0.07;-0.02;0.02;0.30;-0.02
2.84;0.24;0.08;-0.02;0.02;0.29;-0.01
2.88;0.24;0.08;-0.02;0.02;0.28;0.01
2.92;0.24;0.08;-0.02;0.03;0.28;0.03
2.96;0.24;0.09;-0.03;0.03;0.28;0.03
3.00;0.24;0.10;-0.03;0.04;0.28;0.03
3.04;0.24;0.10;-0.03;0.04;0.28;0.03
3.08;0.24;0.10;-0.02;0.04;0.28;0.04
3.12;0.24;0.10;-0.01;0.06;0.28;0.04
3.16;0.24;0.10;0.00;0.07;0.28;0.04
3.20;0.24;0.09;-0.00;0.08;0.28;0.06
3.24;0.24;0.09;-0.00;0.08;0.28;0.06
3.28;0.24;0.09;-0.00;0.09;0.28;0.06
3.32;0.24;0.09;-0.00;0.10;0.28;0.07
3.36;0.24;0.09;-0.01;0.10;0.33;0.07
3.40;0.24;0.09;-0.02;0.10;0.37;0.07
3.44;0.24;0.09;-0.03;0.10;0.39;0.07
3.48;0.23;0.09;-0.04;0.10;0.40;0.08
3.52;0.21;0.09;-0.07;0.10;0.41;0.08
3.56;0.19;0.09;-0.08;0.10;0.43;0.08
3.60;0.17;0.09;-0.10;0.10;0.44;0.09
3.64;0.17;0.09;-0.10;0.10;0.45;0.09
3.68;0.17;0.09;-0.11;0.10;0.46;0.09
3.72;0.17;0.09;-0.11;0.09;0.47;0.09
3.76;0.17;0.09;-0.11;0.09;0.48;0.09
3.80;0.16;0.09;-0.11;0.09;0.48;0.09
3.84;0.16;0.09;-0.11;0.09;0.49;0.09
3.88;0.16;0.09;-0.12;0.09;0.50;0.09
3.92;0.16;0.09;-0.12;0.09;0.50;0.09
3.96;0.16;0.09;-0.12;0.09;0.51;0.09
4.00;0.16;0.09;-0.12;0.09;0.51;0.09
4.04;0.16;0.09;-0.12;0.09;0.51;0.09
4.08;0.15;0.09;-0.12;0.09;0.52;0.09
4.12;0.10;0.09;-0.12;0.11;0.52;0.09
4.16;0.05;0.09;-0.12;0.12;0.52;0.09
4.20;0.03;0.09;-0.11;0.12;0.52;0.09
4.24;0.03;0.09;-0.10;0.13;0.52;0.09
4.28;0.03;0.09;-0.09;0.14;0.50;0.09
4.32;0.03;0.09;-0.09;0.15;0.47;0.09
4.36;0.03;0.09;-0.08;0.15;0.42;0.09
4.40;0.03;0.09;-0.07;0.15;0.38;0.09
4.44;0.07;0.10;-0.04;0.16;0.35;0.09
4.48;0.10;0.10;0.05;0.16;0.32;0.09
4.52;0.12;0.10;0.09;0.17;0.28;0.09
4.56;0.13;0.10;0.12;0.17;0.22;0.09
4.60;0.14;0.10;0.15;0.17;0.14;0.09
4.64;0.14;0.10;0.19;0.17;0.09;0.09
4.68;0.14;0.10;0.20;0.16;0.08;0.09
4.72;0.15;0.10;0.22;0.15;0.07;0.09
4.76;0.15;0.10;0.22;0.15;0.07;0.09
4.80;0.15;0.10;0.23;0.15;0.07;0.09
4.84;0.16;0.11;0.23;0.15;0.08;0.09
4.88;0.17;0.11;0.23;0.15;0.08;0.09
4.92;0.17;0.12;0.23;0.15;0.16;0.08
4.96;0.18;0.12;0.23;0.15;0.25;0.08
5.00;0.22;0.12;0.23;0.15;0.32;0.08
5.04;0.25;0.12;0.23;0.15;0.35;0.08
5.08;0.28;0.12;0.23;0.15;0.37;0.08
5.12;0.30;0.12;0.23;0.15;0.40;0.08
5.16;0.30;0.12;0.23;0.15;0.44;0.08
5.20;0.30;0.12;0.23;0.15;0.47;0.08
5.24;0.30;0.12;0.23;0.15;0.51;0.08
5.28;0.30;0.13;0.23;0.15;0.55;0.08
5.32;0.30;0.13;0.23;0.15;0.57;0.07
5.36;0.30;0.13;0.23;0.15;0.57;0.07
5.40;0.30;0.13;0.23;0.15;0.57;0.07
5.44;0.30;0.13;0.23;0.15;0.57;0.07
5.48;0.30;0.13;0.23;0.15;0.57;0.07
5.52;0.30;0.14;0.23;0.15;0.57;0.07
5.56;0.30;0.14;0.23;0.15;0.57;0.07
5.60;0.30;0.14;0.23;0.15;0.57;0.07
5.64;0.30;0.14;0.23;0.15;0.57;0.07
5.68;0.30;0.14;0.23;0.15;0.57;0.07
5.72;0.30;0.14;0.23;0.15;0.57;0.07
5.76;0.30;0.14;0.23;0.15;0.57;0.07
5.80;0.30;0.14;0.23;0.15;0.57;0.08
5.84;0.30;0.14;0.23;0.15;0.57;0.08
5.88;0.30;0.14;0.23;0.15;0.57;0.08
5.92;0.29;0.14;0.23;0.15;0.57;0.08
5.96;0.29;0.14;0.23;0.15;0.57;0.07
6.00;0.27;0.14;0.23;0.15;0.57;0.07
6.04;0.27;0.14;0.23;0.16;0.57;0.07
6.08;0.26;0.14;0.23;0.17;0.57;0.07
6.12;0.23;0.14;0.23;0.20;0.55;0.07
6.16;0.19;0.14;0.23;0.25;0.52;0.07
6.20;0.14;0.14;0.23;0.27;0.49;0.07
6.24;0.08;0.14;0.23;0.27;0.45;0.07
6.28;0.02;0.14;0.23;0.27;0.42;0.07
6.32;-0.05;0.14;0.22;0.27;0.39;0.07
6.36;-0.10;0.14;0.22;0.27;0.37;0.07
6.40;-0.14;0.14;0.22;0.27;0.35;0.06
6.44;-0.20;0.13;0.22;0.27;0.32;0.06
6.48;-0.29;0.13;0.22;0.27;0.27;0.06
6.52;-0.40;0.13;0.21;0.27;0.21;0.06
6.56;-0.47;0.13;0.21;0.27;0.17;0.06
6.60;-0.49;0.13;0.21;0.27;0.18;0.06
6.64;-0.50;0.13;0.21;0.27;0.18;0.06
6.68;-0.51;0.13;0.21;0.27;0.18;0.06
6.72;-0.53;0.13;0.21;0.27;0.18;0.06
6.76;-0.60;0.13;0.21;0.27;0.19;0.06
6.80;-0.65;0.13;0.20;0.27;0.23;0.06
6.84;-0.67;0.13;0.20;0.27;0.27;0.06
6.88;-0.68;0.13;0.20;0.27;0.28;0.06
6.92;-0.68;0.13;0.20;0.27;0.32;0.06
6.96;-0.68;0.13;0.20;0.27;0.37;0.06
7.00;-0.68;0.13;0.20;0.27;0.40;0.06
7.04;-0.68;0.13;0.20;0.27;0.43;0.06
7.08;-0.68;0.13;0.20;0.27;0.46;0.06
7.12;-0.68;0.13;0.20;0.27;0.49;0.06
7.16;-0.68;0.13;0.20;0.27;0.52;0.06
7.20;-0.68;0.13;0.20;0.27;0.54;0.06
7.24;-0.68;0.13;0.20;0.27;0.56;0.06
7.28;-0.68;0.13;0.20;0.27;0.57;0.06
7.32;-0.68;0.13;0.20;0.27;0.57;0.06
7.36;-0.68;0.13;0.20;0.27;0.57;0.06
7.40;-0.68;0.13;0.20;0.27;0.57;0.06
7.44;-0.68;0.13;0.20;0.27;0.57;0.06
7.48;-0.68;0.13;0.20;0.27;0.56;0.06
7.52;-0.67;0.13;0.20;0.27;0.56;0.06
7.56;-0.61;0.13;0.20;0.27;0.55;0.06
7.60;-0.53;0.13;0.20;0.27;0.54;0.06
7.64;-0.46;0.13;0.20;0.27;0.53;0.06
7.68;-0.43;0.13;0.20;0.27;0.52;0.06
7.72;-0.43;0.13;0.20;0.27;0.47;0.06
7.76;-0.43;0.13;0.20;0.27;0.43;0.06
7.80;-0.43;0.13;0.20;0.27;0.40;0.06
7.84;-0.43;0.13;0.20;0.27;0.37;0.06
7.88;-0.43;0.13;0.20;0.27;0.33;0.06
7.92;-0.43;0.13;0.20;0.27;0.28;0.06
7.96;-0.43;0.13;0.20;0.27;0.25;0.06
8.00;-0.43;0.13;0.20;0.27;0.23;0.06
8.04;-0.43;0.13;0.20;0.27;0.20;0.06
8.08;-0.43;0.13;0.20;0.27;0.18;0.06
8.12;-0.43;0.13;0.20;0.27;0.15;0.07
8.16;-0.43;0.13;0.20;0.27;0.11;0.07
8.20;-0.43;0.13;0.20;0.27;0.08;0.07
8.24;-0.43;0.13;0.20;0.27;0.04;0.07
8.28;-0.43;0.13;0.20;0.27;0.02;0.07
8.32;-0.43;0.13;0.20;0.27;0.00;0.07
8.36;-0.43;0.13;0.20;0.27;-0.07;0.07
8.40;-0.43;0.13;0.20;0.27;-0.10;0.07
8.44;-0.43;0.13;0.20;0.27;-0.12;0.07
8.48;-0.43;0.13;0.20;0.27;-0.13;0.07
8.52;-0.43;0.13;0.20;0.27;-0.15;0.07
8.56;-0.43;0.13;0.20;0.27;-0.17;0.07
8.60;-0.43;0.13;0.20;0.27;-0.21;0.07
8.64;-0.43;0.13;0.20;0.27;-0.25;0.07
8.68;-0.43;0.13;0.20;0.27;-0.28;0.07
8.72;-0.43;0.13;0.20;0.27;-0.29;0.07
8.76;-0.43;0.13;0.20;0.27;-0.30;0.07
8.80;-0.43;0.13;0.20;0.27;-0.32;0.07
8.84;-0.43;0.13;0.20;0.27;-0.34;0.07
8.88;-0.43;0.13;0.20;0.27;-0.35;0.07
8.92;-0.43;0.13;0.20;0.27;-0.43;0.07
8.96;-0.43;0.13;0.20;0.27;-0.43;0.06
9.00;-0.43;0.13;0.20;0.27;-0.44;0.06
9.04;-0.43;0.13;0.20;0.27;-0.45;0.06
9.08;-0.43;0.13;0.20;0.27;-0.46;0.06
9.12;-0.43;0.13;0.20;0.27;-0.46;0.06
9.16;-0.43;0.13;0.20;0.27;-0.46;0.06
9.20;-0.43;0.13;0.20;0.27;-0.46;0.06
9.24;-0.43;0.13;0.19;0.27;-0.44;0.06
9.28;-0.43;0.13;0.19;0.27;-0.41;0.06
9.32;-0.43;0.13;0.18;0.27;-0.38;0.06
9.36;-0.43;0.13;0.18;0.27;-0.34;0.06
9.40;-0.43;0.13;0.18;0.27;-0.30;0.06
9.44;-0.43;0.13;0.17;0.27;-0.23;0.06
9.48;-0.43;0.13;0.15;0.27;-0.15;0.06
9.52;-0.43;0.13;0.13;0.27;-0.01;0.06
9.56;-0.43;0.13;0.11;0.27;0.03;0.06
9.60;-0.43;0.13;0.08;0.27;0.12;0.06
9.64;-0.43;0.13;0.02;0.27;0.18;0.06
9.68;-0.43;0.13;-0.05;0.27;0.23;0.06
9.72;-0.43;0.13;-0.11;0.27;0.28;0.06
9.76;-0.43;0.13;-0.11;0.27;0.31;0.06
9.80;-0.43;0.13;-0.13;0.27;0.33;0.06
9.84;-0.43;0.13;-0.14;0.27;0.34;0.06
9.88;-0.43;0.13;-0.15;0.27;0.36;0.06
9.92;-0.43;0.13;-0.15;0.26;0.37;0.06
9.96;-0.43;0.13;-0.16;0.26;0.37;0.05
10.00;-0.43;0.13;-0.16;0.26;0.38;0.05
10.04;-0.43;0.13;-0.17;0.26;0.38;0.04
10.08;-0.43;0.13;-0.18;0.26;0.36;0.04
10.12;-0.43;0.12;-0.18;0.26;0.32;0.04
10.16;-0.43;0.12;-0.18;0.26;0.28;0.04
10.20;-0.43;0.12;-0.18;0.26;0.23;0.04
10.24;-0.43;0.12;-0.18;0.26;0.18;0.03
10.28;-0.43;0.12;-0.19;0.26;0.13;0.03
10.32;-0.43;0.12;-0.19;0.26;0.08;0.03
10.36;-0.43;0.12;-0.19;0.26;0.03;0.03
10.40;-0.43;0.12;-0.19;0.26;-0.01;0.03
10.44;-0.43;0.12;-0.19;0.26;-0.06;0.02
10.48;-0.43;0.12;-0.19;0.25;-0.08;0.02
10.52;-0.43;0.12;-0.19;0.23;-0.12;0.02
10.56;-0.43;0.12;-0.19;0.20;-0.17;0.02
10.60;-0.43;0.12;-0.19;0.19;-0.21;0.02
10.64;-0.43;0.12;-0.19;0.19;-0.23;0.02
10.68;-0.43;0.12;-0.19;0.19;-0.25;0.02
10.72;-0.43;0.12;-0.19;0.19;-0.26;0.02
10.76;-0.43;0.12;-0.19;0.19;-0.29;0.02
10.80;-0.43;0.12;-0.19;0.19;-0.33;0.02
10.84;-0.43;0.12;-0.19;0.19;-0.36;0.02
10.88;-0.43;0.12;-0.20;0.19;-0.38;0.02
10.92;-0.43;0.12;-0.20;0.19;-0.40;0.02
10.96;-0.43;0.11;-0.20;0.19;-0.42;0.02
11.00;-0.43;0.11;-0.20;0.19;-0.45;0.02
11.04;-0.43;0.10;-0.21;0.19;-0.47;0.02
11.08;-0.43;0.09;-0.22;0.19;-0.50;0.02
11.12;-0.43;0.08;-0.22;0.19;-0.52;0.02
11.16;-0.43;0.08;-0.23;0.19;-0.54;0.02
11.20;-0.43;0.07;-0.23;0.19;-0.56;0.02
11.24;-0.43;0.06;-0.26;0.19;-0.58;0.02
11.28;-0.43;0.06;-0.29;0.19;-0.60;0.02
11.32;-0.43;0.04;-0.33;0.19;-0.61;0.02
11.36;-0.43;0.02;-0.37;0.19;-0.62;0.02
11.40;-0.43;0.00;-0.40;0.19;-0.62;0.02
11.44;-0.43;-0.01;-0.42;0.19;-0.62;0.02
11.48;-0.43;-0.04;-0.46;0.19;-0.62;0.02
11.52;-0.43;-0.06;-0.47;0.19;-0.61;0.02
11.56;-0.43;-0.07;-0.48;0.19;-0.60;0.02
11.60;-0.43;-0.08;-0.49;0.19;-0.59;0.02
11.64;-0.43;-0.08;-0.50;0.19;-0.57;0.02
11.68;-0.43;-0.08;-0.51;0.19;-0.54;0.02
11.72;-0.43;-0.08;-0.52;0.19;-0.49;0.02
11.76;-0.43;-0.08;-0.53;0.19;-0.43;0.02
11.80;-0.43;-0.08;-0.53;0.19;-0.36;0.02
11.84;-0.43;-0.09;-0.53;0.19;-0.30;0.02
11.88;-0.43;-0.10;-0.53;0.19;-0.27;0.02
11.92;-0.43;-0.11;-0.53;0.19;-0.23;0.02
11.96;-0.43;-0.11;-0.54;0.19;-0.20;0.02
12.00;-0.43;-0.12;-0.54;0.19;-0.13;0.02
12.04;-0.43;-0.14;-0.54;0.19;-0.09;0.02
12.08;-0.43;-0.15;-0.54;0.19;-0.07;0.02
12.12;-0.43;-0.15;-0.56;0.19;-0.06;0.02
12.16;-0.43;-0.16;-0.57;0.19;-0.02;0.02
12.20;-0.43;-0.16;-0.57;0.19;0.00;0.02
12.24;-0.43;-0.16;-0.57;0.19;0.05;0.02
12.28;-0.43;-0.17;-0.57;0.19;0.12;0.02
12.32;-0.43;-0.17;-0.57;0.19;0.18;0.02
12.36;-0.43;-0.17;-0.57;0.19;0.23;0.02
12.40;-0.43;-0.16;-0.57;0.19;0.28;0.02
12.44;-0.43;-0.16;-0.57;0.19;0.31;0.02
12.48;-0.43;-0.15;-0.57;0.19;0.33;0.02
12.52;-0.43;-0.13;-0.57;0.19;0.33;0.02
12.56;-0.46;-0.12;-0.57;0.19;0.33;0.02
12.60;-0.51;-0.03;-0.57;0.19;0.33;0.02
12.64;-0.57;0.03;-0.57;0.19;0.33;0.02
12.68;-0.60;0.06;-0.57;0.19;0.33;0.02
12.72;-0.62;0.08;-0.57;0.19;0.33;0.02
12.76;-0.64;0.09;-0.57;0.19;0.31;0.02
12.80;-0.65;0.11;-0.57;0.19;0.28;0.02
12.84;-0.67;0.12;-0.57;0.19;0.27;0.02
12.88;-0.68;0.13;-0.57;0.19;0.21;0.02
12.92;-0.68;0.15;-0.57;0.19;0.14;0.02
12.96;-0.68;0.16;-0.57;0.19;0.10;0.02
13.00;-0.68;0.16;-0.57;0.19;0.06;0.02
13.04;-0.69;0.16;-0.57;0.19;0.03;0.02
13.08;-0.69;0.16;-0.57;0.19;-0.01;0.02
13.12;-0.69;0.16;-0.57;0.19;-0.05;0.02
13.16;-0.69;0.16;-0.57;0.19;-0.08;0.02
13.20;-0.69;0.16;-0.57;0.19;-0.12;0.02
13.24;-0.69;0.16;-0.57;0.19;-0.15;0.02
13.28;-0.70;0.16;-0.57;0.19;-0.21;0.02
13.32;-0.70;0.16;-0.57;0.19;-0.25;0.02
13.36;-0.70;0.16;-0.57;0.19;-0.28;0.02
13.40;-0.70;0.16;-0.57;0.19;-0.30;0.02
13.44;-0.70;0.16;-0.57;0.19;-0.34;0.02
13.48;-0.70;0.16;-0.57;0.19;-0.37;0.02
13.52;-0.70;0.16;-0.57;0.19;-0.40;0.02
13.56;-0.70;0.16;-0.57;0.19;-0.42;0.02
13.60;-0.70;0.16;-0.57;0.19;-0.45;0.02
13.64;-0.70;0.16;-0.57;0.19;-0.48;0.02
13.68;-0.70;0.16;-0.56;0.19;-0.51;0.02
13.72;-0.70;0.16;-0.56;0.19;-0.53;0.02
13.76;-0.70;0.16;-0.56;0.19;-0.58;0.02
13.80;-0.70;0.16;-0.56;0.19;-0.61;0.02
13.84;-0.70;0.16;-0.56;0.19;-0.62;0.02
13.88;-0.70;0.16;-0.56;0.19;-0.67;0.02
13.92;-0.70;0.16;-0.56;0.19;-0.69;0.02
13.96;-0.70;0.16;-0.56;0.19;-0.71;0.02
14.00;-0.70;0.16;-0.56;0.19;-0.72;0.02
14.04;-0.70;0.16;-0.56;0.19;-0.75;0.02
14.08;-0.70;0.16;-0.56;0.19;-0.76;0.02
14.12;-0.70;0.16;-0.55;0.19;-0.78;0.02
14.16;-0.70;0.16;-0.55;0.19;-0.80;0.02
14.20;-0.70;0.16;-0.55;0.19;-0.81;0.02
14.24;-0.70;0.16;-0.55;0.19;-0.81;0.02
14.28;-0.70;0.16;-0.55;0.19;-0.81;0.02
14.32;-0.70;0.16;-0.55;0.19;-0.80;0.02
14.36;-0.70;0.16;-0.55;0.19;-0.78;0.02
14.40;-0.70;0.16;-0.55;0.19;-0.77;0.02
14.44;-0.70;0.16;-0.55;0.19;-0.73;0.02
14.48;-0.70;0.16;-0.55;0.19;-0.72;0.02
14.52;-0.70;0.16;-0.55;0.19;-0.68;0.02
14.56;-0.70;0.16;-0.55;0.19;-0.64;0.02
14.60;-0.70;0.15;-0.55;0.19;-0.62;0.02
14.64;-0.70;0.15;-0.55;0.19;-0.61;0.02
14.68;-0.70;0.15;-0.55;0.19;-0.58;0.02
14.72;-0.70;0.15;-0.55;0.19;-0.53;0.02
14.76;-0.70;0.15;-0.55;0.19;-0.50;0.02
14.80;-0.70;0.15;-0.55;0.19;-0.46;0.02
14.84;-0.70;0.15;-0.55;0.19;-0.39;0.02
14.88;-0.70;0.15;-0.55;0.19;-0.36;0.02
14.92;-0.70;0.15;-0.55;0.19;-0.34;0.02
14.96;-0.70;0.15;-0.55;0.19;-0.30;0.02
15.00;-0.70;0.15;-0.55;0.19;-0.26;0.02
15.04;-0.70;0.15;-0.55;0.19;-0.23;0.02
15.08;-0.70;0.15;-0.55;0.19;-0.21;0.02
15.12;-0.70;0.15;-0.55;0.19;-0.17;0.02
15.16;-0.70;0.15;-0.55;0.19;-0.13;0.02
15.20;-0.70;0.15;-0.55;0.19;-0.07;0.02
15.24;-0.70;0.15;-0.55;0.19;-0.01;0.02
15.28;-0.70;0.15;-0.55;0.19;0.04;0.02
15.32;-0.70;0.15;-0.55;0.19;0.08;0.02
15.36;-0.70;0.15;-0.55;0.19;0.12;0.02
15.40;-0.70;0.15;-0.55;0.19;0.17;0.02
15.44;-0.70;0.15;-0.55;0.19;0.17;0.02
15.48;-0.70;0.15;-0.55;0.19;0.18;0.02
15.52;-0.70;0.15;-0.55;0.19;0.18;0.02
15.56;-0.70;0.15;-0.55;0.19;0.18;0.02
15.60;-0.70;0.15;-0.55;0.19;0.18;0.02
15.64;-0.70;0.15;-0.55;0.19;0.17;0.02
15.68;-0.70;0.15;-0.55;0.18;0.14;0.02
15.72;-0.70;0.15;-0.55;0.18;0.12;0.02
15.76;-0.70;0.15;-0.55;0.18;0.09;0.02
15.80;-0.70;0.15;-0.55;0.18;0.07;0.02
15.84;-0.70;0.15;-0.55;0.18;0.03;0.02
15.88;-0.70;0.15;-0.55;0.18;-0.01;0.02
15.92;-0.70;0.15;-0.55;0.18;-0.05;0.02
15.96;-0.70;0.15;-0.55;0.18;-0.06;0.02
16.00;-0.70;0.15;-0.55;0.18;-0.12;0.02
16.04;-0.70;0.15;-0.55;0.18;-0.18;0.02
16.08;-0.70;0.15;-0.55;0.18;-0.23;0.02
16.12;-0.70;0.15;-0.55;0.18;-0.26;0.02
16.16;-0.70;0.15;-0.55;0.18;-0.35;0.02
16.20;-0.70;0.15;-0.55;0.18;-0.39;0.02
16.24;-0.70;0.15;-0.55;0.18;-0.42;0.02
16.28;-0.70;0.15;-0.55;0.18;-0.46;0.02
16.32;-0.70;0.15;-0.55;0.18;-0.48;0.02
16.36;-0.70;0.15;-0.55;0.18;-0.50;0.02
16.40;-0.70;0.15;-0.55;0.18;-0.53;0.03
16.44;-0.70;0.15;-0.55;0.18;-0.58;0.03
16.48;-0.70;0.15;-0.55;0.18;-0.59;0.03
16.52;-0.70;0.15;-0.55;0.18;-0.61;0.03
16.56;-0.70;0.15;-0.55;0.17;-0.66;0.03
16.60;-0.70;0.15;-0.54;0.15;-0.68;0.03
16.64;-0.70;0.15;-0.54;0.15;-0.69;0.03
16.68;-0.70;0.15;-0.54;0.15;-0.72;0.03
16.72;-0.70;0.15;-0.54;0.15;-0.73;0.03
16.76;-0.70;0.15;-0.54;0.15;-0.73;0.03
16.80;-0.70;0.15;-0.54;0.15;-0.72;0.03
16.84;-0.70;0.15;-0.54;0.14;-0.72;0.03
16.88;-0.70;0.15;-0.54;0.13;-0.69;0.03
16.92;-0.70;0.14;-0.54;0.12;-0.68;0.02
16.96;-0.70;0.14;-0.54;0.11;-0.63;0.02
17.00;-0.69;0.13;-0.54;0.10;-0.60;0.02
17.04;-0.69;0.12;-0.54;0.10;-0.56;0.02
17.08;-0.69;0.12;-0.54;0.08;-0.53;0.02
17.12;-0.69;0.11;-0.54;0.07;-0.50;0.02
17.16;-0.69;0.11;-0.54;0.05;-0.48;0.02
17.20;-0.69;0.11;-0.54;0.04;-0.47;0.02
17.24;-0.69;0.11;-0.54;0.02;-0.43;0.01
17.28;-0.69;0.11;-0.54;0.01;-0.41;0.01
17.32;-0.69;0.11;-0.54;-0.01;-0.38;0.01
17.36;-0.69;0.11;-0.54;-0.04;-0.34;0.01
17.40;-0.69;0.11;-0.54;-0.07;-0.30;0.01
17.44;-0.69;0.11;-0.54;-0.10;-0.26;0.01
17.48;-0.69;0.11;-0.54;-0.12;-0.21;0.01
17.52;-0.69;0.11;-0.54;-0.12;-0.16;0.01
17.56;-0.69;0.11;-0.54;-0.12;-0.11;0.01
17.60;-0.69;0.11;-0.54;-0.13;-0.06;0.01
17.64;-0.69;0.11;-0.54;-0.14;-0.03;0.01
17.68;-0.69;0.11;-0.53;-0.16;0.00;0.01
17.72;-0.69;0.11;-0.53;-0.17;0.02;0.01
17.76;-0.69;0.11;-0.53;-0.17;0.03;0.01
17.80;-0.69;0.11;-0.53;-0.17;0.04;0.01
17.84;-0.69;0.11;-0.53;-0.17;0.08;0.01
17.88;-0.69;0.11;-0.53;-0.18;0.10;0.01
17.92;-0.69;0.11;-0.53;-0.18;0.12;0.02
17.96;-0.69;0.11;-0.53;-0.18;0.16;0.02
18.00;-0.65;0.11;-0.53;-0.18;0.19;0.03
18.04;-0.60;0.11;-0.49;-0.18;0.23;0.03
18.08;-0.55;0.11;-0.40;-0.18;0.25;0.03
18.12;-0.52;0.12;-0.34;-0.18;0.28;0.03
18.16;-0.51;0.14;-0.32;-0.18;0.33;0.04
18.20;-0.50;0.16;-0.28;-0.18;0.35;0.04
18.24;-0.50;0.17;-0.27;-0.18;0.36;0.06
18.28;-0.50;0.17;-0.27;-0.18;0.38;0.08
18.32;-0.49;0.18;-0.26;-0.18;0.40;0.08
18.36;-0.47;0.18;-0.26;-0.18;0.42;0.08
18.40;-0.42;0.19;-0.23;-0.18;0.44;0.08
18.44;-0.38;0.20;-0.22;-0.18;0.46;0.08
18.48;-0.37;0.20;-0.18;-0.18;0.48;0.08
18.52;-0.35;0.20;-0.07;-0.18;0.50;0.08
18.56;-0.34;0.20;0.01;-0.18;0.52;0.08
18.60;-0.33;0.20;0.07;-0.18;0.52;0.08
