@relation GOLDSTANDARD_VALENCE

@attribute Instance_name string
@attribute frameTime numeric
@attribute GoldStandard numeric


@data
train_9,3.92,0.055092
train_9,3.96,0.055092
train_9,4,0.055092
train_9,4.04,0.056759
train_9,4.08,0.056759
train_9,4.12,0.056759
train_9,4.16,0.058426
train_9,4.2,0.061759
train_9,4.24,0.061759
train_9,4.28,0.063426
train_9,4.32,0.063426
train_9,4.36,0.065092
train_9,4.4,0.066759
train_9,4.44,0.066759
train_9,4.48,0.066759
train_9,4.52,0.063426
train_9,4.56,0.063426
train_9,4.6,0.063426
train_9,4.64,0.065092
train_9,4.68,0.065092
train_9,4.72,0.068426
train_9,4.76,0.065092
train_9,4.8,0.065092
train_9,4.84,0.065092
train_9,4.88,0.066759
train_9,4.92,0.068426
train_9,4.96,0.070092
train_9,5,0.070092
train_9,5.04,0.070092
train_9,5.08,0.071759
train_9,5.12,0.073426
train_9,5.16,0.073426
train_9,5.2,0.073426
train_9,5.24,0.075092
train_9,5.28,0.076759
train_9,5.32,0.076759
train_9,5.36,0.078426
train_9,5.4,0.080092
train_9,5.44,0.080092
train_9,5.48,0.080092
train_9,5.52,0.080092
train_9,5.56,0.081759
train_9,5.6,0.081759
train_9,5.64,0.081759
train_9,5.68,0.081759
train_9,5.72,0.081759
train_9,5.76,0.083426
train_9,5.8,0.085092
train_9,5.84,0.085092
train_9,5.88,0.085092
train_9,5.92,0.085092
train_9,5.96,0.085092
train_9,6,0.085092
train_9,6.04,0.085092
train_9,6.08,0.083426
train_9,6.12,0.081759
train_9,6.16,0.081759
train_9,6.2,0.081759
train_9,6.24,0.081759
train_9,6.28,0.083426
train_9,6.32,0.083426
train_9,6.36,0.081759
train_9,6.4,0.081759
train_9,6.44,0.080092
train_9,6.48,0.080092
train_9,6.52,0.080092
train_9,6.56,0.081759
train_9,6.6,0.081759
train_9,6.64,0.080092
train_9,6.68,0.080092
train_9,6.72,0.080092
train_9,6.76,0.081759
train_9,6.8,0.083426
train_9,6.84,0.083426
train_9,6.88,0.083426
train_9,6.92,0.085092
train_9,6.96,0.086759
train_9,7,0.088426
train_9,7.04,0.088426
train_9,7.08,0.090092
train_9,7.12,0.091759
train_9,7.16,0.093426
train_9,7.2,0.096759
train_9,7.24,0.10009
train_9,7.28,0.10009
train_9,7.32,0.10676
train_9,7.36,0.10843
train_9,7.4,0.11343
train_9,7.44,0.12343
train_9,7.48,0.13176
train_9,7.52,0.13343
train_9,7.56,0.13343
train_9,7.6,0.13509
train_9,7.64,0.13676
train_9,7.68,0.14176
train_9,7.72,0.14343
train_9,7.76,0.14676
train_9,7.8,0.15009
train_9,7.84,0.15343
train_9,7.88,0.15676
train_9,7.92,0.15676
train_9,7.96,0.15676
train_9,8,0.15676
train_9,8.04,0.15676
train_9,8.08,0.15676
train_9,8.12,0.15509
train_9,8.16,0.15676
train_9,8.2,0.15509
train_9,8.24,0.15676
train_9,8.28,0.15676
train_9,8.32,0.15509
train_9,8.36,0.15509
train_9,8.4,0.15343
train_9,8.44,0.15343
train_9,8.48,0.15343
train_9,8.52,0.15343
train_9,8.56,0.15176
train_9,8.6,0.15009
train_9,8.64,0.14676
train_9,8.68,0.14509
train_9,8.72,0.14343
train_9,8.76,0.14343
train_9,8.8,0.14176
train_9,8.84,0.14176
train_9,8.88,0.14176
train_9,8.92,0.14176
train_9,8.96,0.14176
train_9,9,0.14176
train_9,9.04,0.14176
train_9,9.08,0.14176
train_9,9.12,0.14009
train_9,9.16,0.14009
train_9,9.2,0.14009
train_9,9.24,0.14009
train_9,9.28,0.14009
train_9,9.32,0.14009
train_9,9.36,0.14009
train_9,9.4,0.13843
train_9,9.44,0.13843
train_9,9.48,0.13843
train_9,9.52,0.13676
train_9,9.56,0.13509
train_9,9.6,0.13509
train_9,9.64,0.13509
train_9,9.68,0.13509
train_9,9.72,0.13509
train_9,9.76,0.13509
train_9,9.8,0.13509
train_9,9.84,0.13676
train_9,9.88,0.13843
train_9,9.92,0.13843
train_9,9.96,0.13843
train_9,10,0.138426
train_9,10.04,0.138426
train_9,10.08,0.140092
train_9,10.12,0.140092
train_9,10.16,0.141759
train_9,10.2,0.141759
train_9,10.24,0.141759
train_9,10.28,0.141759
train_9,10.32,0.141759
train_9,10.36,0.141759
train_9,10.4,0.143426
train_9,10.44,0.143426
train_9,10.48,0.143426
train_9,10.52,0.143426
train_9,10.56,0.145092
train_9,10.6,0.145092
train_9,10.64,0.145092
train_9,10.68,0.145092
train_9,10.72,0.145092
train_9,10.76,0.145092
train_9,10.8,0.145092
train_9,10.84,0.145092
train_9,10.88,0.143426
train_9,10.92,0.143426
train_9,10.96,0.143426
train_9,11,0.141759
train_9,11.04,0.141759
train_9,11.08,0.140092
train_9,11.12,0.140092
train_9,11.16,0.138426
train_9,11.2,0.140092
train_9,11.24,0.140092
train_9,11.28,0.140092
train_9,11.32,0.138426
train_9,11.36,0.136759
train_9,11.4,0.136759
train_9,11.44,0.136759
train_9,11.48,0.136759
train_9,11.52,0.136759
train_9,11.56,0.136759
train_9,11.6,0.135092
train_9,11.64,0.135092
train_9,11.68,0.133426
train_9,11.72,0.133426
train_9,11.76,0.133426
train_9,11.8,0.133426
train_9,11.84,0.135092
train_9,11.88,0.135092
train_9,11.92,0.136759
train_9,11.96,0.136759
train_9,12,0.135092
train_9,12.04,0.136759
train_9,12.08,0.136759
train_9,12.12,0.136759
train_9,12.16,0.138426
train_9,12.2,0.136759
train_9,12.24,0.135092
train_9,12.28,0.136759
train_9,12.32,0.136759
train_9,12.36,0.136759
train_9,12.4,0.135092
train_9,12.44,0.135092
train_9,12.48,0.133426
train_9,12.52,0.131759
train_9,12.56,0.136759
train_9,12.6,0.136759
train_9,12.64,0.136759
train_9,12.68,0.136759
train_9,12.72,0.138426
train_9,12.76,0.136759
train_9,12.8,0.135092
train_9,12.84,0.135092
train_9,12.88,0.135092
train_9,12.92,0.135092
train_9,12.96,0.135092
train_9,13,0.135092
train_9,13.04,0.135092
train_9,13.08,0.135092
train_9,13.12,0.136759
train_9,13.16,0.136759
train_9,13.2,0.136759
train_9,13.24,0.138426
train_9,13.28,0.138426
train_9,13.32,0.138426
train_9,13.36,0.138426
train_9,13.4,0.138426
train_9,13.44,0.138426
train_9,13.48,0.140092
train_9,13.52,0.138426
train_9,13.56,0.140092
train_9,13.6,0.140092
train_9,13.64,0.140092
train_9,13.68,0.140092
train_9,13.72,0.140092
train_9,13.76,0.140092
train_9,13.8,0.140092
train_9,13.84,0.140092
train_9,13.88,0.140092
train_9,13.92,0.140092
train_9,13.96,0.140092
train_9,14,0.140092
train_9,14.04,0.140092
train_9,14.08,0.140092
train_9,14.12,0.140092
train_9,14.16,0.140092
train_9,14.2,0.140092
train_9,14.24,0.141759
train_9,14.28,0.141759
train_9,14.32,0.141759
train_9,14.36,0.140092
train_9,14.4,0.140092
train_9,14.44,0.140092
train_9,14.48,0.140092
train_9,14.52,0.143426
train_9,14.56,0.145092
train_9,14.6,0.148426
train_9,14.64,0.153426
train_9,14.68,0.156759
train_9,14.72,0.156759
train_9,14.76,0.156759
train_9,14.8,0.158426
train_9,14.84,0.158426
train_9,14.88,0.160092
train_9,14.92,0.160092
train_9,14.96,0.161759
train_9,15,0.163426
train_9,15.04,0.163426
train_9,15.08,0.165092
train_9,15.12,0.166759
train_9,15.16,0.166759
train_9,15.2,0.166759
train_9,15.24,0.166759
train_9,15.28,0.168426
train_9,15.32,0.168426
train_9,15.36,0.168426
train_9,15.4,0.168426
train_9,15.44,0.170092
train_9,15.48,0.170092
train_9,15.52,0.173426
train_9,15.56,0.173426
train_9,15.6,0.173426
train_9,15.64,0.175092
train_9,15.68,0.175092
train_9,15.72,0.176759
train_9,15.76,0.176759
train_9,15.8,0.176759
train_9,15.84,0.176759
train_9,15.88,0.175092
train_9,15.92,0.176759
train_9,15.96,0.176759
train_9,16,0.176759
train_9,16.04,0.178426
train_9,16.08,0.180092
train_9,16.12,0.180092
train_9,16.16,0.180092
train_9,16.2,0.181759
train_9,16.24,0.181759
train_9,16.28,0.181759
train_9,16.32,0.181759
train_9,16.36,0.183426
train_9,16.4,0.185092
train_9,16.44,0.185092
train_9,16.48,0.186759
train_9,16.52,0.186759
train_9,16.56,0.188426
train_9,16.6,0.190092
train_9,16.64,0.191759
train_9,16.68,0.195092
train_9,16.72,0.196759
train_9,16.76,0.196759
train_9,16.8,0.198426
train_9,16.84,0.198426
train_9,16.88,0.200092
train_9,16.92,0.203426
train_9,16.96,0.211759
train_9,17,0.215092
train_9,17.04,0.220092
train_9,17.08,0.221759
train_9,17.12,0.223426
train_9,17.16,0.223426
train_9,17.2,0.223426
train_9,17.24,0.223426
train_9,17.28,0.223426
train_9,17.32,0.225092
train_9,17.36,0.226759
train_9,17.4,0.226759
train_9,17.44,0.226759
train_9,17.48,0.226759
train_9,17.52,0.226759
train_9,17.56,0.226759
train_9,17.6,0.226759
train_9,17.64,0.226759
train_9,17.68,0.226759
train_9,17.72,0.226759
train_9,17.76,0.225092
train_9,17.8,0.225092
train_9,17.84,0.225092
train_9,17.88,0.223426
train_9,17.92,0.223426
train_9,17.96,0.220092
train_9,18,0.218426
train_9,18.04,0.218426
train_9,18.08,0.218426
train_9,18.12,0.216759
train_9,18.16,0.215092
train_9,18.2,0.215092
train_9,18.24,0.213426
train_9,18.28,0.211759
train_9,18.32,0.210092
train_9,18.36,0.210092
train_9,18.4,0.210092
train_9,18.44,0.208426
train_9,18.48,0.208426
train_9,18.52,0.208426
train_9,18.56,0.208426
train_9,18.6,0.206759
train_9,18.64,0.205092
train_9,18.68,0.203426
train_9,18.72,0.201759
train_9,18.76,0.200092
train_9,18.8,0.198426
train_9,18.84,0.198426
train_9,18.88,0.198426
train_9,18.92,0.196759
train_9,18.96,0.196759
train_9,19,0.196759
train_9,19.04,0.193426
train_9,19.08,0.190092
train_9,19.12,0.186759
train_9,19.16,0.186759
train_9,19.2,0.185092
train_9,19.24,0.183426
train_9,19.28,0.183426
train_9,19.32,0.181759
train_9,19.36,0.180092
train_9,19.4,0.180092
train_9,19.44,0.178426
train_9,19.48,0.175092
train_9,19.52,0.173426
train_9,19.56,0.173426
train_9,19.6,0.171759
train_9,19.64,0.171759
train_9,19.68,0.171759
train_9,19.72,0.171759
train_9,19.76,0.168426
train_9,19.8,0.166759
train_9,19.84,0.165092
train_9,19.88,0.165092
train_9,19.92,0.163426
train_9,19.96,0.161759
train_9,20,0.161759
train_9,20.04,0.160092
train_9,20.08,0.160092
train_9,20.12,0.160092
train_9,20.16,0.160092
train_9,20.2,0.160092
train_9,20.24,0.160092
train_9,20.28,0.160092
train_9,20.32,0.160092
train_9,20.36,0.160092
train_9,20.4,0.160092
train_9,20.44,0.160092
train_9,20.48,0.160092
train_9,20.52,0.158426
train_9,20.56,0.156759
train_9,20.6,0.155092
train_9,20.64,0.155092
train_9,20.68,0.155092
train_9,20.72,0.155092
train_9,20.76,0.155092
train_9,20.8,0.155092
train_9,20.84,0.148426
train_9,20.88,0.146759
train_9,20.92,0.143426
train_9,20.96,0.143426
train_9,21,0.141759
train_9,21.04,0.141759
train_9,21.08,0.141759
train_9,21.12,0.140092
train_9,21.16,0.136759
train_9,21.2,0.136759
train_9,21.24,0.136759
train_9,21.28,0.135092
train_9,21.32,0.135092
train_9,21.36,0.135092
train_9,21.4,0.135092
train_9,21.44,0.133426
train_9,21.48,0.133426
train_9,21.52,0.133426
train_9,21.56,0.133426
train_9,21.6,0.133426
train_9,21.64,0.133426
train_9,21.68,0.133426
train_9,21.72,0.133426
train_9,21.76,0.133426
train_9,21.8,0.131759
train_9,21.84,0.131759
train_9,21.88,0.131759
train_9,21.92,0.131759
train_9,21.96,0.131759
train_9,22,0.131759
train_9,22.04,0.131759
train_9,22.08,0.131759
train_9,22.12,0.131759
train_9,22.16,0.131759
train_9,22.2,0.131759
train_9,22.24,0.130092
train_9,22.28,0.130092
train_9,22.32,0.130092
train_9,22.36,0.130092
train_9,22.4,0.130092
train_9,22.44,0.130092
train_9,22.48,0.130092
train_9,22.52,0.130092
train_9,22.56,0.130092
train_9,22.6,0.128426
train_9,22.64,0.126759
train_9,22.68,0.126759
train_9,22.72,0.125092
train_9,22.76,0.125092
train_9,22.8,0.125092
train_9,22.84,0.123426
train_9,22.88,0.121759
train_9,22.92,0.121759
train_9,22.96,0.118426
train_9,23,0.116759
train_9,23.04,0.116759
train_9,23.08,0.116759
train_9,23.12,0.116759
train_9,23.16,0.115092
train_9,23.2,0.115092
train_9,23.24,0.113426
train_9,23.28,0.113426
train_9,23.32,0.111759
train_9,23.36,0.111759
train_9,23.4,0.110092
train_9,23.44,0.108426
train_9,23.48,0.108426
train_9,23.52,0.108426
train_9,23.56,0.110092
train_9,23.6,0.108426
train_9,23.64,0.108426
train_9,23.68,0.106759
train_9,23.72,0.106759
train_9,23.76,0.106759
train_9,23.8,0.106759
train_9,23.84,0.106759
train_9,23.88,0.106759
train_9,23.92,0.106759
train_9,23.96,0.106759
train_9,24,0.106759
train_9,24.04,0.106759
train_9,24.08,0.106759
train_9,24.12,0.106759
train_9,24.16,0.106759
train_9,24.2,0.106759
train_9,24.24,0.106759
train_9,24.28,0.106759
train_9,24.32,0.105092
train_9,24.36,0.105092
train_9,24.4,0.105092
train_9,24.44,0.105092
train_9,24.48,0.105092
train_9,24.52,0.105092
train_9,24.56,0.105092
train_9,24.6,0.105092
train_9,24.64,0.105092
train_9,24.68,0.105092
train_9,24.72,0.103426
train_9,24.76,0.103426
train_9,24.8,0.101759
train_9,24.84,0.101759
train_9,24.88,0.101759
train_9,24.92,0.100092
train_9,24.96,0.0984256
train_9,25,0.0984256
train_9,25.04,0.0984256
train_9,25.08,0.0984256
train_9,25.12,0.0984256
train_9,25.16,0.096759
train_9,25.2,0.0950923
train_9,25.24,0.0934256
train_9,25.28,0.0900923
train_9,25.32,0.0900923
train_9,25.36,0.0900923
train_9,25.4,0.0884256
train_9,25.44,0.0884256
train_9,25.48,0.086759
train_9,25.52,0.086759
train_9,25.56,0.0884256
train_9,25.6,0.0884256
train_9,25.64,0.086759
train_9,25.68,0.0884256
train_9,25.72,0.0884256
train_9,25.76,0.0884256
train_9,25.8,0.086759
train_9,25.84,0.0850923
train_9,25.88,0.0834256
train_9,25.92,0.081759
train_9,25.96,0.0784256
train_9,26,0.076759
train_9,26.04,0.0784256
train_9,26.08,0.0784256
train_9,26.12,0.076759
train_9,26.16,0.0750923
train_9,26.2,0.076759
train_9,26.24,0.076759
train_9,26.28,0.0784256
train_9,26.32,0.076759
train_9,26.36,0.076759
train_9,26.4,0.0784256
train_9,26.44,0.0800923
train_9,26.48,0.0800923
train_9,26.52,0.0800923
train_9,26.56,0.0800923
train_9,26.6,0.0800923
train_9,26.64,0.0800923
train_9,26.68,0.0800923
train_9,26.72,0.0800923
train_9,26.76,0.0800923
train_9,26.8,0.081759
train_9,26.84,0.081759
train_9,26.88,0.081759
train_9,26.92,0.081759
train_9,26.96,0.081759
train_9,27,0.081759
train_9,27.04,0.081759
train_9,27.08,0.0800923
train_9,27.12,0.076759
train_9,27.16,0.076759
train_9,27.2,0.076759
train_9,27.24,0.0784256
train_9,27.28,0.0784256
train_9,27.32,0.0784256
train_9,27.36,0.076759
train_9,27.4,0.076759
train_9,27.44,0.0750923
train_9,27.48,0.0750923
train_9,27.52,0.0734256
train_9,27.56,0.0734256
train_9,27.6,0.0734256
train_9,27.64,0.071759
train_9,27.68,0.0700923
train_9,27.72,0.0700923
train_9,27.76,0.0684256
train_9,27.8,0.0684256
train_9,27.84,0.0684256
train_9,27.88,0.066759
train_9,27.92,0.0650923
train_9,27.96,0.0650923
train_9,28,0.0650923
train_9,28.04,0.0650923
train_9,28.08,0.066759
train_9,28.12,0.0684256
train_9,28.16,0.066759
train_9,28.2,0.0684256
train_9,28.24,0.0700923
train_9,28.28,0.071759
train_9,28.32,0.0734256
train_9,28.36,0.0750923
train_9,28.4,0.0750923
train_9,28.44,0.0750923
train_9,28.48,0.076759
train_9,28.52,0.076759
train_9,28.56,0.076759
train_9,28.6,0.076759
train_9,28.64,0.076759
train_9,28.68,0.0750923
train_9,28.72,0.0750923
train_9,28.76,0.0734256
train_9,28.8,0.0734256
train_9,28.84,0.0734256
train_9,28.88,0.071759
train_9,28.92,0.0684256
train_9,28.96,0.0700923
train_9,29,0.0684256
train_9,29.04,0.0684256
train_9,29.08,0.066759
train_9,29.12,0.066759
train_9,29.16,0.0650923
train_9,29.2,0.0650923
train_9,29.24,0.0634256
train_9,29.28,0.061759
train_9,29.32,0.061759
train_9,29.36,0.0600923
train_9,29.4,0.0584256
train_9,29.44,0.0584256
train_9,29.48,0.0550923
train_9,29.52,0.051759
train_9,29.56,0.046759
train_9,29.6,0.041759
train_9,29.64,0.0334256
train_9,29.68,0.026759
train_9,29.72,0.016759
train_9,29.76,0.0134256
train_9,29.8,0.011759
train_9,29.84,0.0100923
train_9,29.88,0.0100923
train_9,29.92,0.00842563
train_9,29.96,0.00842563
train_9,30,0.00675896
train_9,30.04,0.00675896
train_9,30.08,0.00675896
train_9,30.12,0.00675896
train_9,30.16,0.00342563
train_9,30.2,0.00175896
train_9,30.24,-0.00157437
train_9,30.28,-0.0115744
train_9,30.32,-0.0149077
train_9,30.36,-0.018241
train_9,30.4,-0.023241
train_9,30.44,-0.023241
train_9,30.48,-0.0249077
train_9,30.52,-0.0249077
train_9,30.56,-0.0265744
train_9,30.6,-0.028241
train_9,30.64,-0.028241
train_9,30.68,-0.0299077
train_9,30.72,-0.0299077
train_9,30.76,-0.0315744
train_9,30.8,-0.0315744
train_9,30.84,-0.033241
train_9,30.88,-0.033241
train_9,30.92,-0.033241
train_9,30.96,-0.033241
train_9,31,-0.033241
train_9,31.04,-0.033241
train_9,31.08,-0.0365744
train_9,31.12,-0.0399077
train_9,31.16,-0.0415744
train_9,31.2,-0.0415744
train_9,31.24,-0.0415744
train_9,31.28,-0.0415744
train_9,31.32,-0.0415744
train_9,31.36,-0.0415744
train_9,31.4,-0.043241
train_9,31.44,-0.043241
train_9,31.48,-0.043241
train_9,31.52,-0.043241
train_9,31.56,-0.043241
train_9,31.6,-0.043241
train_9,31.64,-0.043241
train_9,31.68,-0.043241
train_9,31.72,-0.043241
train_9,31.76,-0.043241
train_9,31.8,-0.043241
train_9,31.84,-0.043241
train_9,31.88,-0.043241
train_9,31.92,-0.043241
train_9,31.96,-0.043241
train_9,32,-0.043241
train_9,32.04,-0.043241
train_9,32.08,-0.043241
train_9,32.12,-0.043241
train_9,32.16,-0.043241
train_9,32.2,-0.043241
train_9,32.24,-0.043241
train_9,32.28,-0.0415744
train_9,32.32,-0.0399077
train_9,32.36,-0.0399077
train_9,32.4,-0.0399077
train_9,32.44,-0.0399077
train_9,32.48,-0.0399077
train_9,32.52,-0.0399077
train_9,32.56,-0.0399077
train_9,32.6,-0.0399077
train_9,32.64,-0.0399077
train_9,32.68,-0.0415744
train_9,32.72,-0.0415744
train_9,32.76,-0.043241
train_9,32.8,-0.043241
train_9,32.84,-0.043241
train_9,32.88,-0.043241
train_9,32.92,-0.043241
train_9,32.96,-0.043241
train_9,33,-0.043241
train_9,33.04,-0.043241
train_9,33.08,-0.043241
train_9,33.12,-0.0449077
train_9,33.16,-0.0449077
train_9,33.2,-0.0449077
train_9,33.24,-0.0449077
train_9,33.28,-0.0465744
train_9,33.32,-0.0465744
train_9,33.36,-0.0415744
train_9,33.4,-0.0399077
train_9,33.44,-0.038241
train_9,33.48,-0.033241
train_9,33.52,-0.0265744
train_9,33.56,-0.0199077
train_9,33.6,-0.0199077
train_9,33.64,-0.0199077
train_9,33.68,-0.018241
train_9,33.72,-0.0165744
train_9,33.76,-0.0165744
train_9,33.8,-0.018241
train_9,33.84,-0.0165744
train_9,33.88,-0.018241
train_9,33.92,-0.0199077
train_9,33.96,-0.0165744
train_9,34,-0.018241
train_9,34.04,-0.0199077
train_9,34.08,-0.023241
train_9,34.12,-0.0249077
train_9,34.16,-0.0265744
train_9,34.2,-0.0265744
train_9,34.24,-0.0265744
train_9,34.28,-0.028241
train_9,34.32,-0.028241
train_9,34.36,-0.0299077
train_9,34.4,-0.028241
train_9,34.44,-0.023241
train_9,34.48,-0.023241
train_9,34.52,-0.0215744
train_9,34.56,-0.0215744
train_9,34.6,-0.0215744
train_9,34.64,-0.0215744
train_9,34.68,-0.023241
train_9,34.72,-0.0215744
train_9,34.76,-0.023241
train_9,34.8,-0.0249077
train_9,34.84,-0.0265744
train_9,34.88,-0.0265744
train_9,34.92,-0.0299077
train_9,34.96,-0.033241
train_9,35,-0.033241
train_9,35.04,-0.033241
train_9,35.08,-0.033241
train_9,35.12,-0.033241
train_9,35.16,-0.033241
train_9,35.2,-0.0349077
train_9,35.24,-0.0365744
train_9,35.28,-0.0365744
train_9,35.32,-0.038241
train_9,35.36,-0.038241
train_9,35.4,-0.038241
train_9,35.44,-0.038241
train_9,35.48,-0.0399077
train_9,35.52,-0.0399077
train_9,35.56,-0.0415744
train_9,35.6,-0.0415744
train_9,35.64,-0.0415744
train_9,35.68,-0.0415744
train_9,35.72,-0.0415744
train_9,35.76,-0.0415744
train_9,35.8,-0.0415744
train_9,35.84,-0.0415744
train_9,35.88,-0.0415744
train_9,35.92,-0.0415744
train_9,35.96,-0.043241
train_9,36,-0.0415744
train_9,36.04,-0.0415744
train_9,36.08,-0.043241
train_9,36.12,-0.0449077
train_9,36.16,-0.0449077
train_9,36.2,-0.0449077
train_9,36.24,-0.043241
train_9,36.28,-0.0449077
train_9,36.32,-0.0449077
train_9,36.36,-0.0399077
train_9,36.4,-0.0349077
train_9,36.44,-0.033241
train_9,36.48,-0.0315744
train_9,36.52,-0.0315744
train_9,36.56,-0.0299077
train_9,36.6,-0.0299077
train_9,36.64,-0.0265744
train_9,36.68,-0.0249077
train_9,36.72,-0.0249077
train_9,36.76,-0.023241
train_9,36.8,-0.0199077
train_9,36.84,-0.018241
train_9,36.88,-0.0165744
train_9,36.92,-0.0149077
train_9,36.96,-0.00990771
train_9,37,-0.00657437
train_9,37.04,-0.00324104
train_9,37.08,-0.00324104
train_9,37.12,9.22926e-05
train_9,37.16,0.00342563
train_9,37.2,0.00342563
train_9,37.24,0.00509229
train_9,37.28,0.00509229
train_9,37.32,0.00509229
train_9,37.36,0.00509229
train_9,37.4,0.00509229
train_9,37.44,0.00509229
train_9,37.48,0.00509229
train_9,37.52,0.00509229
train_9,37.56,0.00509229
train_9,37.6,0.00509229
train_9,37.64,0.00675896
train_9,37.68,0.00675896
train_9,37.72,0.00675896
train_9,37.76,0.00675896
train_9,37.8,0.00675896
train_9,37.84,0.00842563
train_9,37.88,0.011759
train_9,37.92,0.0134256
train_9,37.96,0.0150923
train_9,38,0.016759
train_9,38.04,0.026759
train_9,38.08,0.0284256
train_9,38.12,0.0334256
train_9,38.16,0.031759
train_9,38.2,0.031759
train_9,38.24,0.0300923
train_9,38.28,0.0300923
train_9,38.32,0.0300923
train_9,38.36,0.0300923
train_9,38.4,0.0334256
train_9,38.44,0.031759
train_9,38.48,0.031759
train_9,38.52,0.0350923
train_9,38.56,0.0350923
train_9,38.6,0.0350923
train_9,38.64,0.0350923
train_9,38.68,0.0350923
train_9,38.72,0.0350923
train_9,38.76,0.036759
train_9,38.8,0.036759
train_9,38.84,0.036759
train_9,38.88,0.036759
train_9,38.92,0.036759
train_9,38.96,0.036759
train_9,39,0.036759
train_9,39.04,0.0350923
train_9,39.08,0.0350923
train_9,39.12,0.0350923
train_9,39.16,0.0350923
train_9,39.2,0.0334256
train_9,39.24,0.0334256
train_9,39.28,0.0334256
train_9,39.32,0.0350923
train_9,39.36,0.0350923
train_9,39.4,0.0350923
train_9,39.44,0.036759
train_9,39.48,0.036759
train_9,39.52,0.036759
train_9,39.56,0.036759
train_9,39.6,0.036759
train_9,39.64,0.036759
train_9,39.68,0.036759
train_9,39.72,0.0384256
train_9,39.76,0.0400923
train_9,39.8,0.0434256
train_9,39.84,0.0450923
train_9,39.88,0.046759
train_9,39.92,0.046759
train_9,39.96,0.046759
train_9,40,0.0484256
train_9,40.04,0.0484256
train_9,40.08,0.0484256
train_9,40.12,0.0484256
train_9,40.16,0.0484256
train_9,40.2,0.0500923
train_9,40.24,0.0500923
train_9,40.28,0.0500923
train_9,40.32,0.051759
train_9,40.36,0.051759
train_9,40.4,0.051759
train_9,40.44,0.051759
train_9,40.48,0.051759
train_9,40.52,0.051759
train_9,40.56,0.051759
train_9,40.6,0.051759
train_9,40.64,0.0534256
train_9,40.68,0.0534256
train_9,40.72,0.0550923
train_9,40.76,0.056759
train_9,40.8,0.056759
train_9,40.84,0.056759
train_9,40.88,0.0584256
train_9,40.92,0.0600923
train_9,40.96,0.0600923
train_9,41,0.0600923
train_9,41.04,0.061759
train_9,41.08,0.061759
train_9,41.12,0.061759
train_9,41.16,0.0634256
train_9,41.2,0.0634256
train_9,41.24,0.0634256
train_9,41.28,0.0650923
train_9,41.32,0.0650923
train_9,41.36,0.0650923
train_9,41.4,0.066759
train_9,41.44,0.0684256
train_9,41.48,0.0700923
