time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
1.84;0.13;0.02;0.08;0.06;0.22;0.03
1.88;0.13;0.02;0.08;0.06;0.22;0.03
1.92;0.13;0.02;0.08;0.06;0.22;0.03
1.96;0.13;0.02;0.09;0.06;0.22;0.03
2.00;0.13;0.02;0.09;0.06;0.22;0.03
2.04;0.13;0.02;0.09;0.06;0.22;0.03
2.08;0.13;0.02;0.09;0.06;0.22;0.04
2.12;0.13;0.02;0.09;0.06;0.22;0.04
2.16;0.13;0.02;0.09;0.06;0.22;0.06
2.20;0.13;0.02;0.09;0.06;0.22;0.08
2.24;0.13;0.02;0.09;0.06;0.22;0.09
2.28;0.13;0.02;0.09;0.06;0.22;0.11
2.32;0.14;0.02;0.09;0.06;0.22;0.12
2.36;0.14;0.02;0.09;0.06;0.22;0.15
2.40;0.14;0.02;0.09;0.06;0.21;0.15
2.44;0.14;0.02;0.09;0.06;0.21;0.17
2.48;0.15;0.02;0.09;0.06;0.21;0.17
2.52;0.15;0.02;0.09;0.06;0.21;0.18
2.56;0.17;0.02;0.09;0.06;0.21;0.19
2.60;0.18;0.02;0.09;0.06;0.21;0.20
2.64;0.19;0.02;0.09;0.07;0.21;0.21
2.68;0.20;0.02;0.10;0.07;0.21;0.23
2.72;0.20;0.02;0.10;0.07;0.20;0.24
2.76;0.21;0.02;0.10;0.08;0.20;0.24
2.80;0.22;0.03;0.10;0.09;0.20;0.24
2.84;0.23;0.04;0.10;0.09;0.20;0.24
2.88;0.24;0.04;0.10;0.10;0.20;0.24
2.92;0.24;0.05;0.10;0.11;0.19;0.24
2.96;0.24;0.06;0.10;0.11;0.18;0.24
3.00;0.24;0.06;0.10;0.11;0.17;0.24
3.04;0.24;0.06;0.10;0.12;0.15;0.24
3.08;0.24;0.06;0.10;0.12;0.14;0.24
3.12;0.24;0.06;0.11;0.12;0.13;0.24
3.16;0.24;0.06;0.11;0.12;0.12;0.23
3.20;0.24;0.06;0.11;0.12;0.12;0.21
3.24;0.24;0.06;0.11;0.13;0.11;0.20
3.28;0.24;0.06;0.12;0.13;0.10;0.20
3.32;0.24;0.06;0.18;0.13;0.10;0.21
3.36;0.24;0.07;0.22;0.14;0.09;0.21
3.40;0.24;0.08;0.24;0.14;0.09;0.25
3.44;0.25;0.10;0.26;0.14;0.09;0.28
3.48;0.26;0.12;0.28;0.14;0.08;0.29
3.52;0.27;0.14;0.30;0.14;0.07;0.30
3.56;0.29;0.15;0.31;0.14;0.06;0.30
3.60;0.33;0.15;0.33;0.15;0.05;0.31
3.64;0.35;0.15;0.35;0.16;0.04;0.33
3.68;0.37;0.16;0.36;0.18;0.04;0.34
3.72;0.39;0.16;0.37;0.18;0.04;0.35
3.76;0.39;0.16;0.39;0.18;0.04;0.35
3.80;0.39;0.16;0.40;0.18;0.04;0.35
3.84;0.39;0.16;0.41;0.18;0.04;0.36
3.88;0.39;0.17;0.42;0.18;0.04;0.36
3.92;0.39;0.17;0.43;0.18;0.04;0.37
3.96;0.39;0.18;0.44;0.18;0.04;0.38
4.00;0.39;0.18;0.45;0.18;0.04;0.38
4.04;0.39;0.18;0.45;0.18;0.04;0.38
4.08;0.39;0.18;0.46;0.18;0.04;0.38
4.12;0.39;0.18;0.46;0.18;0.05;0.38
4.16;0.39;0.19;0.48;0.18;0.05;0.38
4.20;0.39;0.19;0.48;0.18;0.06;0.39
4.24;0.39;0.19;0.49;0.18;0.07;0.39
4.28;0.39;0.19;0.49;0.18;0.08;0.40
4.32;0.39;0.19;0.49;0.18;0.09;0.41
4.36;0.39;0.20;0.50;0.19;0.11;0.41
4.40;0.39;0.21;0.50;0.19;0.13;0.41
4.44;0.39;0.21;0.51;0.19;0.14;0.41
4.48;0.39;0.21;0.51;0.19;0.15;0.41
4.52;0.39;0.21;0.52;0.19;0.17;0.41
4.56;0.39;0.21;0.52;0.20;0.18;0.40
4.60;0.39;0.21;0.53;0.20;0.19;0.39
4.64;0.39;0.21;0.54;0.20;0.20;0.38
4.68;0.39;0.21;0.55;0.20;0.21;0.37
4.72;0.39;0.21;0.55;0.20;0.22;0.37
4.76;0.40;0.21;0.55;0.20;0.23;0.36
4.80;0.41;0.21;0.55;0.20;0.24;0.35
4.84;0.41;0.21;0.55;0.20;0.25;0.35
4.88;0.42;0.21;0.55;0.20;0.26;0.34
4.92;0.42;0.21;0.55;0.20;0.27;0.33
4.96;0.42;0.21;0.55;0.20;0.28;0.32
5.00;0.42;0.21;0.55;0.20;0.29;0.31
5.04;0.42;0.21;0.55;0.20;0.29;0.30
5.08;0.42;0.21;0.55;0.20;0.30;0.30
5.12;0.42;0.21;0.55;0.20;0.31;0.29
5.16;0.42;0.21;0.55;0.20;0.33;0.29
5.20;0.42;0.21;0.55;0.20;0.33;0.28
5.24;0.42;0.21;0.55;0.20;0.35;0.27
5.28;0.42;0.21;0.55;0.20;0.35;0.27
5.32;0.42;0.21;0.55;0.21;0.36;0.27
5.36;0.43;0.21;0.55;0.21;0.37;0.27
5.40;0.43;0.21;0.55;0.21;0.37;0.26
5.44;0.43;0.21;0.55;0.21;0.38;0.25
5.48;0.43;0.21;0.55;0.21;0.38;0.24
5.52;0.43;0.21;0.55;0.21;0.38;0.24
5.56;0.43;0.21;0.54;0.21;0.39;0.23
5.60;0.43;0.20;0.54;0.21;0.39;0.23
5.64;0.43;0.20;0.53;0.21;0.39;0.23
5.68;0.43;0.20;0.53;0.21;0.39;0.23
5.72;0.43;0.20;0.53;0.21;0.39;0.23
5.76;0.43;0.20;0.53;0.21;0.39;0.24
5.80;0.43;0.20;0.53;0.21;0.39;0.24
5.84;0.43;0.20;0.53;0.21;0.39;0.24
5.88;0.43;0.20;0.53;0.21;0.39;0.24
5.92;0.43;0.20;0.53;0.21;0.39;0.24
5.96;0.43;0.20;0.53;0.22;0.39;0.24
6.00;0.43;0.20;0.53;0.22;0.39;0.24
6.04;0.43;0.20;0.53;0.22;0.39;0.24
6.08;0.43;0.20;0.53;0.22;0.39;0.24
6.12;0.43;0.20;0.53;0.22;0.39;0.24
6.16;0.43;0.20;0.53;0.22;0.39;0.24
6.20;0.43;0.20;0.53;0.22;0.39;0.23
6.24;0.43;0.20;0.52;0.22;0.39;0.23
6.28;0.43;0.20;0.52;0.22;0.39;0.23
6.32;0.43;0.20;0.52;0.22;0.39;0.22
6.36;0.43;0.20;0.52;0.22;0.39;0.22
6.40;0.43;0.20;0.52;0.22;0.39;0.22
6.44;0.43;0.20;0.51;0.22;0.39;0.22
6.48;0.43;0.20;0.51;0.22;0.39;0.22
6.52;0.43;0.20;0.51;0.22;0.39;0.22
6.56;0.43;0.20;0.51;0.22;0.39;0.22
6.60;0.43;0.20;0.49;0.22;0.39;0.23
6.64;0.43;0.20;0.48;0.22;0.39;0.23
6.68;0.43;0.20;0.48;0.22;0.38;0.24
6.72;0.42;0.20;0.47;0.23;0.38;0.24
6.76;0.42;0.20;0.46;0.23;0.38;0.24
6.80;0.42;0.20;0.46;0.23;0.37;0.24
6.84;0.42;0.20;0.45;0.23;0.37;0.24
6.88;0.42;0.20;0.44;0.23;0.38;0.24
6.92;0.42;0.21;0.43;0.23;0.39;0.24
6.96;0.40;0.21;0.43;0.23;0.39;0.24
7.00;0.38;0.21;0.42;0.23;0.38;0.25
7.04;0.37;0.21;0.41;0.23;0.38;0.26
7.08;0.34;0.21;0.39;0.23;0.38;0.27
7.12;0.30;0.21;0.38;0.23;0.38;0.27
7.16;0.26;0.21;0.38;0.23;0.37;0.27
7.20;0.24;0.21;0.37;0.23;0.37;0.27
7.24;0.23;0.21;0.37;0.23;0.37;0.24
7.28;0.23;0.21;0.37;0.23;0.37;0.23
7.32;0.23;0.21;0.37;0.23;0.37;0.21
7.36;0.23;0.21;0.36;0.23;0.36;0.21
7.40;0.23;0.21;0.36;0.23;0.36;0.21
7.44;0.23;0.21;0.36;0.23;0.36;0.20
7.48;0.23;0.21;0.36;0.23;0.36;0.18
7.52;0.23;0.21;0.36;0.23;0.36;0.18
7.56;0.22;0.21;0.35;0.23;0.36;0.17
7.60;0.22;0.21;0.35;0.23;0.36;0.16
7.64;0.22;0.21;0.35;0.23;0.36;0.15
7.68;0.22;0.21;0.35;0.23;0.36;0.15
7.72;0.20;0.21;0.35;0.23;0.36;0.14
7.76;0.18;0.21;0.35;0.23;0.36;0.13
7.80;0.15;0.21;0.35;0.23;0.36;0.13
7.84;0.13;0.21;0.35;0.23;0.36;0.12
7.88;0.11;0.21;0.35;0.23;0.36;0.11
7.92;0.10;0.21;0.35;0.23;0.35;0.10
7.96;0.08;0.21;0.35;0.23;0.35;0.09
8.00;0.07;0.21;0.35;0.23;0.35;0.08
8.04;0.05;0.21;0.35;0.23;0.35;0.08
8.08;0.03;0.21;0.35;0.23;0.35;0.07
8.12;0.02;0.21;0.35;0.23;0.35;0.06
8.16;0.01;0.21;0.35;0.23;0.35;0.06
8.20;0.01;0.21;0.35;0.22;0.35;0.06
8.24;0.00;0.21;0.35;0.22;0.35;0.06
8.28;0.00;0.21;0.35;0.21;0.35;0.06
8.32;0.00;0.21;0.35;0.21;0.35;0.06
8.36;0.00;0.21;0.35;0.21;0.35;0.06
8.40;0.00;0.21;0.35;0.20;0.35;0.06
8.44;0.00;0.21;0.35;0.20;0.35;0.06
8.48;0.00;0.21;0.35;0.19;0.35;0.06
8.52;0.00;0.21;0.35;0.18;0.35;0.06
8.56;0.01;0.21;0.35;0.18;0.35;0.06
8.60;0.01;0.21;0.35;0.17;0.35;0.06
8.64;0.01;0.21;0.35;0.17;0.35;0.06
8.68;0.01;0.21;0.35;0.16;0.33;0.06
8.72;0.01;0.21;0.35;0.16;0.30;0.06
8.76;0.01;0.21;0.35;0.16;0.29;0.06
8.80;0.01;0.21;0.35;0.16;0.29;0.06
8.84;0.01;0.21;0.35;0.16;0.29;0.06
8.88;0.01;0.21;0.35;0.15;0.29;0.06
8.92;0.01;0.21;0.35;0.15;0.28;0.06
8.96;0.01;0.21;0.35;0.15;0.28;0.06
9.00;0.01;0.21;0.35;0.14;0.27;0.06
9.04;0.01;0.21;0.35;0.14;0.26;0.06
9.08;0.01;0.21;0.35;0.14;0.26;0.06
9.12;0.01;0.21;0.35;0.14;0.25;0.06
9.16;0.01;0.21;0.34;0.14;0.24;0.06
9.20;0.01;0.21;0.34;0.14;0.23;0.06
9.24;0.01;0.21;0.33;0.13;0.22;0.06
9.28;0.01;0.21;0.33;0.13;0.21;0.06
9.32;0.01;0.21;0.32;0.13;0.20;0.06
9.36;0.01;0.21;0.31;0.13;0.20;0.06
9.40;0.01;0.21;0.30;0.13;0.20;0.06
9.44;0.01;0.21;0.29;0.13;0.20;0.06
9.48;0.01;0.21;0.29;0.13;0.20;0.07
9.52;0.01;0.21;0.28;0.13;0.20;0.07
9.56;0.01;0.21;0.27;0.14;0.20;0.07
9.60;0.01;0.21;0.27;0.14;0.20;0.07
9.64;0.01;0.21;0.26;0.14;0.20;0.07
9.68;0.01;0.21;0.26;0.14;0.20;0.06
9.72;0.01;0.21;0.25;0.14;0.20;0.06
9.76;0.01;0.21;0.24;0.15;0.20;0.06
9.80;0.01;0.21;0.23;0.16;0.20;0.05
9.84;0.01;0.21;0.22;0.17;0.20;0.03
9.88;0.01;0.21;0.21;0.17;0.20;0.01
9.92;0.01;0.21;0.20;0.18;0.20;0.00
9.96;0.01;0.21;0.18;0.19;0.20;0.00
10.00;0.01;0.21;0.18;0.20;0.20;-0.01
10.04;0.01;0.21;0.17;0.21;0.20;-0.01
10.08;0.02;0.21;0.16;0.21;0.20;-0.01
10.12;0.02;0.21;0.16;0.22;0.20;-0.01
10.16;0.02;0.21;0.15;0.23;0.20;-0.01
10.20;0.04;0.21;0.15;0.23;0.20;-0.01
10.24;0.06;0.21;0.15;0.23;0.20;-0.01
10.28;0.08;0.21;0.15;0.24;0.20;-0.01
10.32;0.09;0.21;0.15;0.25;0.20;-0.01
10.36;0.10;0.21;0.14;0.25;0.20;-0.02
10.40;0.10;0.21;0.11;0.25;0.20;-0.02
10.44;0.10;0.21;0.08;0.26;0.20;-0.02
10.48;0.10;0.21;0.07;0.26;0.20;-0.02
10.52;0.10;0.21;0.04;0.26;0.20;-0.02
10.56;0.10;0.21;0.02;0.27;0.20;-0.02
10.60;0.10;0.21;0.01;0.27;0.20;-0.01
10.64;0.10;0.21;0.01;0.27;0.20;-0.01
10.68;0.10;0.21;0.00;0.27;0.20;0.01
10.72;0.10;0.21;0.00;0.27;0.20;0.01
10.76;0.10;0.21;0.00;0.27;0.20;0.01
10.80;0.10;0.22;0.00;0.28;0.20;0.01
10.84;0.10;0.23;0.00;0.28;0.20;0.03
10.88;0.11;0.23;0.00;0.28;0.20;0.04
10.92;0.11;0.23;0.01;0.28;0.20;0.04
10.96;0.11;0.23;0.01;0.29;0.20;0.05
11.00;0.11;0.23;0.01;0.31;0.20;0.06
11.04;0.12;0.23;0.01;0.32;0.20;0.06
11.08;0.12;0.23;0.01;0.32;0.20;0.06
11.12;0.12;0.23;0.01;0.32;0.20;0.06
11.16;0.12;0.23;0.01;0.32;0.20;0.06
11.20;0.12;0.23;0.01;0.32;0.20;0.07
11.24;0.12;0.23;0.01;0.32;0.20;0.07
11.28;0.12;0.23;0.01;0.32;0.20;0.07
11.32;0.12;0.23;0.01;0.32;0.20;0.07
11.36;0.12;0.22;0.01;0.32;0.20;0.07
11.40;0.12;0.22;0.01;0.32;0.20;0.07
11.44;0.13;0.22;0.01;0.32;0.20;0.07
11.48;0.15;0.22;0.01;0.32;0.20;0.07
11.52;0.16;0.22;0.01;0.32;0.20;0.07
11.56;0.18;0.22;0.01;0.32;0.20;0.07
11.60;0.19;0.22;0.01;0.32;0.20;0.07
11.64;0.20;0.22;0.01;0.32;0.20;0.07
11.68;0.21;0.22;0.01;0.32;0.20;0.07
11.72;0.21;0.22;0.01;0.32;0.20;0.07
11.76;0.21;0.22;0.01;0.32;0.20;0.07
11.80;0.21;0.22;0.01;0.32;0.20;0.07
11.84;0.21;0.22;0.01;0.32;0.20;0.07
11.88;0.21;0.22;0.01;0.32;0.21;0.07
11.92;0.21;0.22;0.01;0.32;0.21;0.07
11.96;0.21;0.22;0.01;0.32;0.22;0.07
12.00;0.21;0.22;0.01;0.32;0.22;0.07
12.04;0.21;0.22;0.01;0.32;0.23;0.07
12.08;0.21;0.22;0.01;0.32;0.23;0.07
12.12;0.21;0.22;0.01;0.32;0.23;0.07
12.16;0.21;0.22;0.01;0.32;0.23;0.07
12.20;0.21;0.22;0.01;0.32;0.23;0.07
12.24;0.21;0.22;0.01;0.32;0.24;0.07
12.28;0.21;0.22;0.01;0.32;0.24;0.07
12.32;0.21;0.22;0.01;0.32;0.24;0.07
12.36;0.21;0.22;0.01;0.32;0.24;0.07
12.40;0.21;0.22;0.02;0.32;0.24;0.07
12.44;0.21;0.22;0.02;0.32;0.24;0.07
12.48;0.21;0.22;0.02;0.32;0.24;0.07
12.52;0.21;0.22;0.02;0.32;0.24;0.07
12.56;0.21;0.22;0.02;0.32;0.24;0.07
12.60;0.21;0.22;0.02;0.32;0.24;0.07
12.64;0.21;0.22;0.01;0.32;0.24;0.07
12.68;0.21;0.23;0.01;0.32;0.24;0.07
12.72;0.21;0.23;0.01;0.32;0.24;0.07
12.76;0.21;0.23;0.01;0.32;0.24;0.07
12.80;0.21;0.23;0.01;0.32;0.24;0.07
12.84;0.21;0.24;0.01;0.32;0.24;0.07
12.88;0.21;0.24;0.01;0.32;0.24;0.07
12.92;0.21;0.25;0.01;0.32;0.24;0.07
12.96;0.21;0.25;0.01;0.32;0.24;0.07
13.00;0.21;0.25;0.01;0.32;0.24;0.07
13.04;0.21;0.25;0.01;0.32;0.24;0.07
13.08;0.21;0.25;0.01;0.32;0.24;0.08
13.12;0.21;0.25;0.01;0.32;0.24;0.09
13.16;0.21;0.25;0.01;0.32;0.24;0.10
13.20;0.21;0.25;0.01;0.32;0.24;0.11
13.24;0.21;0.25;0.01;0.32;0.24;0.11
13.28;0.21;0.25;0.01;0.33;0.24;0.11
13.32;0.21;0.25;0.01;0.33;0.24;0.11
13.36;0.22;0.25;0.00;0.33;0.24;0.12
13.40;0.22;0.25;0.00;0.34;0.24;0.14
13.44;0.23;0.25;0.00;0.34;0.24;0.15
13.48;0.23;0.25;0.00;0.34;0.24;0.15
13.52;0.24;0.25;0.00;0.35;0.24;0.15
13.56;0.27;0.25;-0.00;0.35;0.24;0.15
13.60;0.28;0.25;-0.00;0.36;0.24;0.15
13.64;0.31;0.25;-0.00;0.36;0.23;0.15
13.68;0.34;0.25;-0.00;0.36;0.23;0.15
13.72;0.36;0.25;-0.01;0.36;0.22;0.15
13.76;0.38;0.25;-0.01;0.37;0.21;0.15
13.80;0.39;0.25;-0.01;0.37;0.21;0.15
13.84;0.41;0.25;-0.01;0.37;0.21;0.15
13.88;0.43;0.25;-0.02;0.38;0.21;0.15
13.92;0.44;0.25;-0.02;0.40;0.21;0.15
13.96;0.44;0.25;-0.02;0.40;0.21;0.15
14.00;0.44;0.25;-0.02;0.40;0.20;0.15
14.04;0.44;0.25;-0.02;0.40;0.20;0.15
14.08;0.44;0.25;-0.02;0.40;0.20;0.15
14.12;0.44;0.25;-0.02;0.40;0.20;0.15
14.16;0.44;0.25;-0.02;0.40;0.20;0.15
14.20;0.44;0.25;-0.02;0.40;0.20;0.15
14.24;0.44;0.25;-0.02;0.40;0.20;0.15
14.28;0.44;0.25;-0.02;0.40;0.20;0.15
14.32;0.44;0.25;-0.01;0.40;0.20;0.15
14.36;0.44;0.25;-0.01;0.40;0.20;0.15
14.40;0.44;0.25;-0.01;0.40;0.20;0.15
14.44;0.44;0.25;-0.01;0.40;0.20;0.15
14.48;0.44;0.25;0.01;0.40;0.20;0.15
14.52;0.44;0.25;0.01;0.40;0.20;0.15
14.56;0.44;0.25;0.02;0.40;0.20;0.15
14.60;0.44;0.25;0.03;0.40;0.19;0.15
14.64;0.44;0.25;0.04;0.40;0.19;0.15
14.68;0.44;0.25;0.06;0.40;0.18;0.15
14.72;0.44;0.25;0.07;0.40;0.17;0.15
14.76;0.44;0.25;0.08;0.40;0.17;0.15
14.80;0.44;0.25;0.09;0.40;0.17;0.15
14.84;0.44;0.25;0.09;0.40;0.16;0.15
14.88;0.44;0.25;0.10;0.40;0.15;0.15
14.92;0.44;0.25;0.11;0.40;0.15;0.15
14.96;0.44;0.25;0.12;0.40;0.14;0.15
15.00;0.44;0.25;0.12;0.40;0.14;0.15
15.04;0.44;0.25;0.13;0.40;0.13;0.15
15.08;0.44;0.25;0.14;0.40;0.12;0.15
15.12;0.44;0.25;0.14;0.40;0.11;0.15
15.16;0.44;0.25;0.14;0.40;0.11;0.15
15.20;0.44;0.25;0.15;0.40;0.07;0.15
15.24;0.44;0.24;0.15;0.40;0.05;0.15
15.28;0.44;0.24;0.15;0.40;0.04;0.15
15.32;0.44;0.24;0.15;0.40;0.02;0.16
15.36;0.44;0.24;0.15;0.40;0.00;0.17
15.40;0.44;0.24;0.16;0.40;-0.02;0.17
15.44;0.44;0.24;0.16;0.40;-0.04;0.17
15.48;0.44;0.24;0.16;0.40;-0.06;0.17
15.52;0.44;0.24;0.17;0.40;-0.08;0.17
15.56;0.44;0.24;0.17;0.40;-0.08;0.17
15.60;0.44;0.24;0.17;0.40;-0.10;0.17
15.64;0.44;0.24;0.17;0.40;-0.12;0.17
15.68;0.44;0.24;0.18;0.40;-0.13;0.17
15.72;0.44;0.24;0.18;0.40;-0.13;0.17
15.76;0.44;0.24;0.19;0.40;-0.14;0.17
15.80;0.44;0.24;0.20;0.40;-0.16;0.17
15.84;0.44;0.24;0.20;0.40;-0.16;0.17
15.88;0.44;0.24;0.20;0.40;-0.17;0.17
15.92;0.44;0.24;0.20;0.40;-0.17;0.17
15.96;0.44;0.24;0.20;0.40;-0.18;0.17
16.00;0.44;0.24;0.20;0.40;-0.20;0.17
16.04;0.44;0.24;0.20;0.40;-0.20;0.17
16.08;0.44;0.24;0.20;0.40;-0.20;0.17
16.12;0.44;0.24;0.20;0.40;-0.20;0.17
16.16;0.44;0.24;0.20;0.40;-0.20;0.17
16.20;0.44;0.24;0.20;0.40;-0.20;0.17
16.24;0.44;0.24;0.21;0.40;-0.20;0.17
16.28;0.44;0.24;0.21;0.40;-0.20;0.17
16.32;0.44;0.24;0.21;0.40;-0.20;0.17
16.36;0.44;0.24;0.21;0.40;-0.20;0.17
16.40;0.44;0.24;0.21;0.40;-0.20;0.17
16.44;0.44;0.24;0.22;0.40;-0.20;0.17
16.48;0.44;0.24;0.22;0.40;-0.20;0.17
16.52;0.44;0.24;0.22;0.40;-0.20;0.17
16.56;0.44;0.24;0.23;0.40;-0.20;0.17
16.60;0.44;0.24;0.23;0.41;-0.20;0.17
16.64;0.44;0.24;0.23;0.41;-0.20;0.17
16.68;0.44;0.24;0.23;0.41;-0.20;0.17
16.72;0.44;0.24;0.23;0.42;-0.20;0.17
16.76;0.44;0.24;0.23;0.42;-0.20;0.17
16.80;0.44;0.24;0.23;0.43;-0.19;0.17
16.84;0.44;0.24;0.23;0.46;-0.19;0.17
16.88;0.44;0.24;0.23;0.48;-0.19;0.17
16.92;0.45;0.24;0.22;0.48;-0.19;0.17
16.96;0.45;0.24;0.22;0.48;-0.19;0.17
17.00;0.45;0.24;0.22;0.48;-0.19;0.17
17.04;0.45;0.24;0.22;0.48;-0.19;0.17
17.08;0.45;0.24;0.22;0.48;-0.19;0.17
17.12;0.44;0.24;0.22;0.48;-0.19;0.17
17.16;0.44;0.24;0.22;0.48;-0.19;0.17
17.20;0.44;0.24;0.22;0.48;-0.18;0.17
17.24;0.44;0.24;0.22;0.48;-0.18;0.17
17.28;0.44;0.24;0.22;0.48;-0.18;0.17
17.32;0.44;0.24;0.22;0.48;-0.18;0.17
17.36;0.43;0.24;0.22;0.48;-0.17;0.17
17.40;0.43;0.24;0.22;0.48;-0.16;0.17
17.44;0.43;0.24;0.22;0.48;-0.16;0.17
17.48;0.42;0.24;0.22;0.48;-0.16;0.17
17.52;0.42;0.23;0.21;0.48;-0.15;0.17
17.56;0.42;0.23;0.21;0.48;-0.14;0.17
17.60;0.42;0.23;0.21;0.48;-0.14;0.17
17.64;0.42;0.22;0.21;0.48;-0.14;0.17
17.68;0.42;0.22;0.21;0.48;-0.14;0.17
17.72;0.42;0.21;0.21;0.48;-0.13;0.17
17.76;0.42;0.21;0.21;0.48;-0.13;0.17
17.80;0.42;0.20;0.21;0.48;-0.13;0.17
17.84;0.42;0.19;0.21;0.48;-0.13;0.17
17.88;0.42;0.19;0.21;0.48;-0.13;0.17
17.92;0.42;0.19;0.22;0.48;-0.13;0.17
17.96;0.42;0.19;0.22;0.48;-0.12;0.17
18.00;0.42;0.19;0.22;0.48;-0.12;0.17
18.04;0.42;0.19;0.22;0.48;-0.12;0.17
18.08;0.42;0.19;0.23;0.48;-0.11;0.17
18.12;0.41;0.19;0.23;0.48;-0.11;0.15
18.16;0.41;0.18;0.23;0.48;-0.10;0.15
18.20;0.41;0.18;0.23;0.48;-0.09;0.15
18.24;0.41;0.18;0.23;0.48;-0.09;0.15
18.28;0.41;0.18;0.23;0.48;-0.09;0.14
18.32;0.41;0.18;0.23;0.48;-0.09;0.14
18.36;0.41;0.18;0.23;0.48;-0.09;0.14
18.40;0.41;0.18;0.23;0.48;-0.09;0.14
18.44;0.41;0.18;0.23;0.48;-0.08;0.14
18.48;0.41;0.18;0.23;0.48;-0.08;0.14
18.52;0.41;0.18;0.23;0.48;-0.08;0.14
18.56;0.41;0.18;0.23;0.48;-0.08;0.14
18.60;0.41;0.18;0.23;0.48;-0.08;0.13
18.64;0.41;0.18;0.23;0.48;-0.08;0.13
18.68;0.41;0.19;0.23;0.48;-0.08;0.13
18.72;0.41;0.19;0.22;0.48;-0.08;0.13
18.76;0.41;0.19;0.21;0.48;-0.08;0.13
18.80;0.40;0.19;0.21;0.48;-0.08;0.13
18.84;0.40;0.19;0.21;0.48;-0.08;0.13
18.88;0.39;0.19;0.19;0.48;-0.08;0.13
18.92;0.38;0.19;0.17;0.48;-0.09;0.13
18.96;0.37;0.19;0.15;0.48;-0.09;0.13
19.00;0.36;0.19;0.14;0.48;-0.09;0.13
19.04;0.35;0.19;0.11;0.48;-0.09;0.13
19.08;0.35;0.19;0.08;0.48;-0.09;0.13
19.12;0.35;0.19;0.07;0.48;-0.09;0.13
19.16;0.35;0.19;0.06;0.49;-0.09;0.13
19.20;0.35;0.19;0.06;0.49;-0.09;0.13
19.24;0.35;0.20;0.05;0.49;-0.09;0.13
19.28;0.35;0.20;0.04;0.49;-0.09;0.13
19.32;0.35;0.20;0.04;0.49;-0.09;0.13
19.36;0.35;0.20;0.03;0.49;-0.09;0.13
19.40;0.35;0.20;0.03;0.48;-0.09;0.13
19.44;0.35;0.20;0.02;0.48;-0.09;0.13
19.48;0.35;0.20;0.02;0.48;-0.10;0.13
19.52;0.36;0.20;0.02;0.48;-0.10;0.13
19.56;0.37;0.21;0.02;0.48;-0.10;0.13
19.60;0.38;0.21;0.02;0.48;-0.10;0.13
19.64;0.40;0.21;0.02;0.48;-0.10;0.13
