time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
1.80;0.02;0.04;0.12;0.00;0.10;0.00
1.84;0.03;0.04;0.12;0.00;0.10;0.00
1.88;0.08;0.05;0.13;0.00;0.10;0.00
1.92;0.14;0.06;0.15;0.00;0.10;0.00
1.96;0.18;0.07;0.15;0.00;0.11;0.00
2.00;0.20;0.07;0.16;0.00;0.11;0.00
2.04;0.21;0.07;0.17;-0.01;0.11;0.00
2.08;0.21;0.07;0.18;-0.00;0.12;0.00
2.12;0.21;0.07;0.19;-0.00;0.12;0.00
2.16;0.21;0.08;0.19;0.00;0.13;0.00
2.20;0.21;0.08;0.19;0.04;0.13;0.01
2.24;0.21;0.08;0.19;0.10;0.13;0.01
2.28;0.21;0.08;0.20;0.15;0.01;0.01
2.32;0.21;0.08;0.20;0.18;0.01;0.01
2.36;0.21;0.09;0.20;0.18;0.01;0.02
2.40;0.21;0.10;0.20;0.18;0.01;0.02
2.44;0.21;0.11;0.20;0.18;0.01;0.02
2.48;0.21;0.11;0.21;0.18;0.02;0.02
2.52;0.21;0.12;0.23;0.18;0.02;0.02
2.56;0.21;0.12;0.24;0.19;0.03;0.02
2.60;0.21;0.12;0.25;0.19;0.04;0.02
2.64;0.21;0.12;0.26;0.19;0.05;0.02
2.68;0.21;0.12;0.26;0.19;0.06;0.03
2.72;0.21;0.12;0.26;0.19;0.06;0.04
2.76;0.21;0.12;0.27;0.19;0.07;0.04
2.80;0.21;0.12;0.27;0.19;0.07;0.05
2.84;0.21;0.13;0.27;0.19;0.08;0.06
2.88;0.21;0.13;0.27;0.19;0.08;0.06
2.92;0.21;0.13;0.27;0.19;0.11;0.06
2.96;0.21;0.14;0.27;0.19;0.11;0.07
3.00;0.21;0.14;0.27;0.19;0.12;0.07
3.04;0.21;0.14;0.27;0.20;0.12;0.07
3.08;0.21;0.14;0.27;0.21;0.12;0.07
3.12;0.21;0.14;0.27;0.24;0.12;0.07
3.16;0.21;0.14;0.28;0.27;0.12;0.07
3.20;0.21;0.14;0.28;0.28;0.12;0.07
3.24;0.21;0.14;0.28;0.29;0.12;0.07
3.28;0.21;0.14;0.29;0.29;0.12;0.07
3.32;0.21;0.14;0.29;0.29;0.12;0.08
3.36;0.21;0.14;0.29;0.29;0.12;0.08
3.40;0.21;0.14;0.29;0.29;0.12;0.08
3.44;0.21;0.14;0.29;0.29;0.12;0.08
3.48;0.21;0.14;0.30;0.29;0.12;0.08
3.52;0.22;0.14;0.30;0.29;0.12;0.08
3.56;0.23;0.14;0.30;0.29;0.12;0.08
3.60;0.23;0.14;0.30;0.29;0.12;0.09
3.64;0.23;0.14;0.30;0.29;0.12;0.09
3.68;0.23;0.14;0.30;0.29;0.12;0.09
3.72;0.23;0.14;0.30;0.29;0.12;0.09
3.76;0.23;0.15;0.30;0.29;0.12;0.09
3.80;0.23;0.15;0.30;0.29;0.12;0.09
3.84;0.23;0.15;0.31;0.29;0.12;0.09
3.88;0.23;0.16;0.31;0.29;0.12;0.09
3.92;0.23;0.17;0.31;0.29;0.12;0.09
3.96;0.23;0.17;0.31;0.29;0.12;0.09
4.00;0.24;0.18;0.31;0.29;0.12;0.10
4.04;0.25;0.18;0.31;0.29;0.12;0.10
4.08;0.25;0.18;0.31;0.29;0.13;0.10
4.12;0.25;0.19;0.30;0.29;0.13;0.10
4.16;0.25;0.19;0.30;0.29;0.13;0.10
4.20;0.25;0.20;0.29;0.29;0.13;0.10
4.24;0.25;0.20;0.29;0.29;0.13;0.10
4.28;0.25;0.20;0.29;0.29;0.13;0.10
4.32;0.25;0.20;0.29;0.29;0.13;0.11
4.36;0.25;0.20;0.29;0.29;0.13;0.11
4.40;0.26;0.20;0.30;0.29;0.14;0.11
4.44;0.26;0.20;0.30;0.29;0.14;0.11
4.48;0.27;0.20;0.30;0.29;0.14;0.11
4.52;0.27;0.20;0.30;0.29;0.14;0.11
4.56;0.27;0.20;0.30;0.29;0.14;0.11
4.60;0.28;0.20;0.31;0.29;0.15;0.11
4.64;0.28;0.20;0.31;0.29;0.15;0.11
4.68;0.28;0.20;0.31;0.29;0.15;0.11
4.72;0.28;0.20;0.32;0.29;0.21;0.11
4.76;0.28;0.20;0.32;0.29;0.26;0.11
4.80;0.28;0.20;0.32;0.29;0.27;0.11
4.84;0.29;0.20;0.32;0.29;0.28;0.12
4.88;0.29;0.20;0.32;0.29;0.28;0.12
4.92;0.29;0.20;0.32;0.29;0.28;0.12
4.96;0.29;0.20;0.32;0.29;0.28;0.12
5.00;0.29;0.20;0.32;0.29;0.28;0.12
5.04;0.29;0.20;0.32;0.30;0.28;0.12
5.08;0.29;0.20;0.32;0.31;0.28;0.12
5.12;0.29;0.20;0.33;0.32;0.28;0.12
5.16;0.29;0.20;0.33;0.32;0.28;0.12
5.20;0.29;0.20;0.33;0.32;0.28;0.12
5.24;0.29;0.20;0.33;0.32;0.28;0.12
5.28;0.29;0.20;0.33;0.33;0.28;0.12
5.32;0.29;0.20;0.33;0.33;0.28;0.12
5.36;0.29;0.20;0.34;0.33;0.28;0.12
5.40;0.29;0.20;0.34;0.33;0.28;0.12
5.44;0.29;0.20;0.34;0.33;0.27;0.12
5.48;0.29;0.20;0.34;0.33;0.24;0.12
5.52;0.29;0.20;0.35;0.33;0.23;0.12
5.56;0.30;0.20;0.35;0.33;0.21;0.12
5.60;0.30;0.20;0.36;0.33;0.19;0.12
5.64;0.30;0.20;0.37;0.33;0.18;0.13
5.68;0.30;0.20;0.37;0.33;0.17;0.13
5.72;0.30;0.20;0.38;0.33;0.17;0.13
5.76;0.30;0.20;0.38;0.33;0.16;0.13
5.80;0.30;0.20;0.38;0.33;0.16;0.13
5.84;0.30;0.20;0.38;0.33;0.19;0.13
5.88;0.30;0.20;0.38;0.33;0.23;0.14
5.92;0.30;0.20;0.38;0.33;0.26;0.15
5.96;0.30;0.20;0.38;0.33;0.27;0.15
6.00;0.30;0.20;0.38;0.33;0.27;0.15
6.04;0.30;0.20;0.38;0.33;0.27;0.15
6.08;0.30;0.20;0.38;0.33;0.28;0.16
6.12;0.30;0.20;0.38;0.33;0.28;0.16
6.16;0.30;0.20;0.38;0.33;0.29;0.16
6.20;0.30;0.20;0.38;0.33;0.30;0.16
6.24;0.30;0.20;0.38;0.33;0.30;0.16
6.28;0.30;0.20;0.37;0.33;0.31;0.16
6.32;0.30;0.20;0.36;0.33;0.31;0.16
6.36;0.30;0.20;0.34;0.33;0.31;0.16
6.40;0.30;0.20;0.33;0.33;0.30;0.16
6.44;0.30;0.20;0.32;0.33;0.30;0.16
6.48;0.30;0.20;0.30;0.33;0.26;0.17
6.52;0.30;0.20;0.29;0.33;0.22;0.17
6.56;0.30;0.20;0.28;0.33;0.21;0.17
6.60;0.30;0.20;0.26;0.33;0.21;0.17
6.64;0.30;0.20;0.24;0.33;0.21;0.17
6.68;0.30;0.20;0.23;0.33;0.21;0.17
6.72;0.30;0.20;0.23;0.33;0.22;0.17
6.76;0.30;0.20;0.23;0.33;0.23;0.17
6.80;0.30;0.20;0.23;0.33;0.28;0.17
6.84;0.30;0.20;0.23;0.33;0.33;0.17
6.88;0.30;0.20;0.23;0.33;0.34;0.18
6.92;0.30;0.20;0.23;0.34;0.35;0.19
6.96;0.30;0.20;0.23;0.34;0.35;0.19
7.00;0.30;0.20;0.23;0.34;0.36;0.19
7.04;0.30;0.20;0.23;0.34;0.36;0.19
7.08;0.30;0.20;0.23;0.34;0.36;0.19
7.12;0.30;0.20;0.23;0.33;0.36;0.19
7.16;0.30;0.20;0.23;0.33;0.36;0.19
7.20;0.30;0.20;0.22;0.33;0.36;0.19
7.24;0.30;0.20;0.21;0.33;0.36;0.19
7.28;0.30;0.20;0.21;0.33;0.36;0.19
7.32;0.30;0.20;0.21;0.33;0.36;0.19
7.36;0.30;0.20;0.21;0.33;0.35;0.19
7.40;0.30;0.20;0.23;0.33;0.30;0.19
7.44;0.30;0.20;0.23;0.33;0.28;0.19
7.48;0.30;0.20;0.26;0.33;0.27;0.19
7.52;0.30;0.20;0.27;0.33;0.25;0.19
7.56;0.30;0.20;0.27;0.33;0.24;0.19
7.60;0.30;0.20;0.29;0.33;0.24;0.19
7.64;0.30;0.20;0.29;0.33;0.23;0.19
7.68;0.30;0.20;0.29;0.33;0.23;0.19
7.72;0.30;0.20;0.30;0.33;0.23;0.19
7.76;0.30;0.20;0.30;0.33;0.23;0.19
7.80;0.30;0.20;0.30;0.33;0.24;0.19
7.84;0.30;0.20;0.30;0.33;0.24;0.19
7.88;0.30;0.20;0.31;0.33;0.25;0.19
7.92;0.30;0.20;0.31;0.33;0.27;0.20
7.96;0.30;0.20;0.32;0.33;0.28;0.20
8.00;0.30;0.20;0.32;0.34;0.28;0.20
8.04;0.30;0.20;0.32;0.36;0.30;0.20
8.08;0.30;0.21;0.32;0.42;0.31;0.20
8.12;0.31;0.23;0.33;0.49;0.32;0.20
8.16;0.31;0.24;0.34;0.51;0.32;0.23
8.20;0.31;0.26;0.35;0.52;0.33;0.30
8.24;0.32;0.27;0.35;0.52;0.34;0.37
8.28;0.32;0.29;0.37;0.54;0.36;0.41
8.32;0.33;0.30;0.39;0.58;0.38;0.44
8.36;0.34;0.32;0.40;0.64;0.39;0.47
8.40;0.40;0.33;0.41;0.67;0.40;0.52
8.44;0.45;0.34;0.42;0.67;0.41;0.54
8.48;0.47;0.35;0.43;0.68;0.41;0.57
8.52;0.48;0.35;0.46;0.68;0.41;0.59
8.56;0.51;0.37;0.47;0.68;0.41;0.61
8.60;0.53;0.40;0.48;0.69;0.41;0.63
8.64;0.55;0.40;0.48;0.71;0.41;0.66
8.68;0.58;0.41;0.49;0.74;0.41;0.68
8.72;0.59;0.42;0.50;0.75;0.41;0.68
8.76;0.61;0.43;0.51;0.77;0.41;0.71
8.80;0.62;0.44;0.52;0.77;0.41;0.74
8.84;0.64;0.44;0.52;0.78;0.41;0.75
8.88;0.66;0.44;0.53;0.78;0.41;0.75
8.92;0.67;0.45;0.54;0.79;0.43;0.75
8.96;0.68;0.45;0.55;0.80;0.46;0.75
9.00;0.69;0.45;0.56;0.80;0.49;0.75
9.04;0.69;0.45;0.57;0.80;0.52;0.75
9.08;0.69;0.45;0.57;0.80;0.52;0.75
9.12;0.70;0.45;0.57;0.80;0.52;0.75
9.16;0.70;0.46;0.58;0.80;0.52;0.75
9.20;0.71;0.47;0.58;0.80;0.52;0.75
9.24;0.71;0.47;0.58;0.81;0.52;0.74
9.28;0.71;0.47;0.58;0.82;0.52;0.74
9.32;0.72;0.48;0.58;0.82;0.52;0.74
9.36;0.72;0.48;0.58;0.83;0.52;0.74
9.40;0.73;0.48;0.58;0.83;0.52;0.74
9.44;0.73;0.48;0.58;0.83;0.52;0.74
9.48;0.74;0.48;0.58;0.83;0.52;0.73
9.52;0.74;0.48;0.58;0.83;0.52;0.73
9.56;0.74;0.48;0.58;0.83;0.52;0.72
9.60;0.74;0.48;0.58;0.83;0.53;0.72
9.64;0.74;0.48;0.58;0.83;0.54;0.71
9.68;0.74;0.48;0.58;0.83;0.55;0.70
9.72;0.74;0.48;0.58;0.83;0.56;0.70
9.76;0.74;0.48;0.58;0.83;0.57;0.69
9.80;0.74;0.48;0.58;0.83;0.59;0.69
9.84;0.74;0.47;0.58;0.83;0.59;0.69
9.88;0.74;0.47;0.58;0.83;0.59;0.68
9.92;0.74;0.46;0.58;0.83;0.59;0.68
9.96;0.74;0.46;0.58;0.83;0.59;0.68
10.00;0.74;0.46;0.58;0.83;0.59;0.68
10.04;0.74;0.46;0.58;0.83;0.58;0.68
10.08;0.74;0.45;0.58;0.83;0.58;0.68
10.12;0.74;0.44;0.58;0.83;0.56;0.68
10.16;0.74;0.43;0.58;0.83;0.54;0.68
10.20;0.74;0.43;0.58;0.83;0.51;0.68
10.24;0.74;0.43;0.58;0.83;0.48;0.67
10.28;0.74;0.43;0.58;0.83;0.46;0.66
10.32;0.74;0.43;0.58;0.83;0.46;0.65
10.36;0.74;0.42;0.58;0.83;0.45;0.64
10.40;0.74;0.41;0.58;0.83;0.45;0.64
10.44;0.74;0.41;0.57;0.83;0.45;0.63
10.48;0.74;0.38;0.57;0.83;0.45;0.63
10.52;0.74;0.37;0.56;0.83;0.45;0.62
10.56;0.74;0.37;0.55;0.83;0.45;0.61
10.60;0.74;0.37;0.55;0.83;0.45;0.61
10.64;0.74;0.37;0.54;0.83;0.45;0.61
10.68;0.74;0.37;0.54;0.83;0.45;0.61
10.72;0.74;0.37;0.53;0.83;0.43;0.60
10.76;0.74;0.37;0.52;0.83;0.40;0.59
10.80;0.74;0.37;0.52;0.83;0.37;0.59
10.84;0.74;0.37;0.51;0.83;0.35;0.59
10.88;0.74;0.37;0.49;0.83;0.34;0.59
10.92;0.74;0.38;0.48;0.83;0.34;0.59
10.96;0.74;0.40;0.46;0.83;0.33;0.58
11.00;0.75;0.41;0.45;0.83;0.33;0.58
11.04;0.75;0.41;0.43;0.83;0.33;0.58
11.08;0.75;0.41;0.41;0.83;0.33;0.58
11.12;0.75;0.41;0.39;0.83;0.33;0.57
11.16;0.75;0.41;0.38;0.83;0.33;0.57
11.20;0.75;0.41;0.38;0.83;0.33;0.56
11.24;0.75;0.41;0.37;0.83;0.33;0.56
11.28;0.75;0.41;0.36;0.83;0.33;0.56
11.32;0.76;0.41;0.35;0.83;0.32;0.56
11.36;0.76;0.41;0.32;0.83;0.30;0.56
11.40;0.76;0.41;0.27;0.83;0.27;0.56
11.44;0.76;0.41;0.21;0.83;0.26;0.56
11.48;0.77;0.41;0.17;0.83;0.25;0.56
11.52;0.77;0.41;0.17;0.83;0.25;0.56
11.56;0.77;0.41;0.16;0.83;0.25;0.56
11.60;0.77;0.41;0.15;0.83;0.25;0.56
11.64;0.77;0.41;0.15;0.83;0.25;0.56
11.68;0.78;0.40;0.14;0.83;0.25;0.56
11.72;0.78;0.39;0.14;0.83;0.25;0.55
11.76;0.78;0.39;0.13;0.83;0.25;0.55
11.80;0.78;0.39;0.13;0.83;0.25;0.55
11.84;0.78;0.38;0.13;0.83;0.25;0.55
11.88;0.78;0.38;0.12;0.83;0.25;0.54
11.92;0.78;0.38;0.12;0.83;0.25;0.54
11.96;0.78;0.38;0.12;0.83;0.25;0.54
12.00;0.78;0.38;0.12;0.83;0.25;0.54
12.04;0.78;0.38;0.12;0.83;0.27;0.53
12.08;0.78;0.38;0.12;0.83;0.29;0.53
12.12;0.78;0.37;0.12;0.83;0.30;0.53
12.16;0.78;0.37;0.12;0.83;0.31;0.53
12.20;0.78;0.36;0.12;0.83;0.31;0.53
12.24;0.78;0.36;0.12;0.83;0.32;0.51
12.28;0.78;0.36;0.12;0.83;0.34;0.50
12.32;0.78;0.36;0.12;0.83;0.35;0.49
12.36;0.78;0.36;0.12;0.83;0.35;0.48
12.40;0.78;0.36;0.12;0.83;0.36;0.48
12.44;0.77;0.36;0.12;0.83;0.36;0.47
12.48;0.77;0.36;0.12;0.83;0.36;0.46
12.52;0.77;0.36;0.12;0.83;0.36;0.45
12.56;0.77;0.36;0.12;0.83;0.37;0.45
12.60;0.76;0.36;0.12;0.83;0.38;0.43
12.64;0.76;0.36;0.12;0.83;0.44;0.42
12.68;0.75;0.36;0.12;0.83;0.46;0.42
12.72;0.74;0.36;0.12;0.83;0.46;0.41
12.76;0.74;0.36;0.12;0.83;0.46;0.40
12.80;0.73;0.36;0.12;0.83;0.47;0.40
12.84;0.72;0.36;0.12;0.83;0.48;0.39
12.88;0.72;0.36;0.12;0.83;0.48;0.39
12.92;0.71;0.36;0.12;0.83;0.48;0.39
12.96;0.71;0.36;0.12;0.83;0.48;0.39
13.00;0.71;0.36;0.12;0.83;0.49;0.38
13.04;0.70;0.36;0.12;0.83;0.49;0.38
13.08;0.70;0.36;0.12;0.83;0.50;0.37
13.12;0.70;0.36;0.12;0.83;0.55;0.36
13.16;0.70;0.36;0.12;0.83;0.60;0.35
13.20;0.70;0.36;0.12;0.83;0.61;0.35
13.24;0.70;0.36;0.12;0.83;0.62;0.35
13.28;0.70;0.36;0.12;0.83;0.62;0.35
13.32;0.70;0.36;0.12;0.82;0.62;0.35
13.36;0.70;0.36;0.12;0.82;0.62;0.35
13.40;0.70;0.36;0.12;0.82;0.61;0.34
13.44;0.70;0.36;0.12;0.82;0.58;0.34
13.48;0.70;0.36;0.12;0.82;0.55;0.34
13.52;0.70;0.36;0.12;0.81;0.54;0.34
13.56;0.70;0.36;0.12;0.81;0.52;0.34
13.60;0.70;0.36;0.12;0.81;0.50;0.34
13.64;0.69;0.36;0.12;0.81;0.50;0.34
13.68;0.69;0.36;0.12;0.80;0.49;0.34
13.72;0.69;0.36;0.12;0.80;0.48;0.34
13.76;0.69;0.36;0.12;0.80;0.48;0.34
13.80;0.69;0.36;0.12;0.80;0.48;0.34
13.84;0.69;0.36;0.12;0.80;0.48;0.34
13.88;0.69;0.36;0.12;0.79;0.48;0.34
13.92;0.69;0.36;0.12;0.78;0.48;0.34
13.96;0.69;0.36;0.12;0.78;0.48;0.33
14.00;0.69;0.36;0.12;0.78;0.48;0.33
14.04;0.69;0.36;0.11;0.78;0.48;0.33
14.08;0.69;0.36;0.11;0.78;0.46;0.33
14.12;0.69;0.36;0.11;0.78;0.43;0.32
14.16;0.69;0.36;0.10;0.78;0.39;0.32
14.20;0.69;0.36;0.10;0.78;0.35;0.32
14.24;0.69;0.36;0.10;0.78;0.34;0.32
14.28;0.69;0.37;0.09;0.78;0.33;0.32
14.32;0.69;0.37;0.09;0.78;0.33;0.32
14.36;0.69;0.37;0.09;0.78;0.33;0.32
14.40;0.69;0.37;0.09;0.78;0.33;0.31
14.44;0.69;0.37;0.09;0.78;0.33;0.31
14.48;0.69;0.37;0.09;0.78;0.32;0.31
14.52;0.69;0.37;0.08;0.78;0.32;0.31
14.56;0.69;0.37;0.08;0.78;0.32;0.31
14.60;0.69;0.37;0.08;0.78;0.29;0.31
14.64;0.69;0.37;0.08;0.78;0.26;0.31
14.68;0.69;0.37;0.08;0.78;0.21;0.31
14.72;0.69;0.37;0.08;0.77;0.17;0.30
14.76;0.69;0.37;0.08;0.77;0.16;0.30
14.80;0.69;0.37;0.08;0.77;0.16;0.30
14.84;0.69;0.37;0.08;0.77;0.16;0.30
14.88;0.69;0.37;0.08;0.76;0.16;0.30
14.92;0.69;0.37;0.07;0.76;0.15;0.30
14.96;0.69;0.37;0.07;0.74;0.15;0.30
15.00;0.69;0.37;0.07;0.72;0.14;0.29
15.04;0.69;0.37;0.07;0.68;0.14;0.29
15.08;0.69;0.37;0.06;0.64;0.13;0.29
15.12;0.69;0.37;0.05;0.61;0.09;0.29
15.16;0.69;0.37;0.04;0.58;0.07;0.28
15.20;0.69;0.37;0.03;0.56;0.07;0.28
15.24;0.69;0.37;0.02;0.53;0.07;0.28
15.28;0.69;0.37;0.02;0.50;0.07;0.27
15.32;0.69;0.37;0.02;0.48;0.07;0.27
15.36;0.69;0.37;0.02;0.45;0.07;0.27
15.40;0.69;0.37;0.02;0.43;0.07;0.27
15.44;0.69;0.37;0.01;0.43;0.07;0.27
15.48;0.69;0.37;0.01;0.42;0.07;0.27
15.52;0.69;0.37;0.01;0.40;0.07;0.27
15.56;0.69;0.37;0.00;0.39;0.07;0.26
15.60;0.69;0.37;0.00;0.37;0.07;0.25
15.64;0.69;0.37;0.00;0.37;0.07;0.25
15.68;0.69;0.37;0.00;0.37;0.07;0.25
15.72;0.69;0.37;0.00;0.37;0.07;0.25
15.76;0.69;0.37;-0.01;0.36;0.07;0.25
15.80;0.69;0.37;-0.01;0.35;0.07;0.25
15.84;0.69;0.37;-0.01;0.35;0.07;0.25
15.88;0.69;0.37;-0.01;0.34;0.07;0.25
15.92;0.69;0.37;-0.01;0.33;0.07;0.25
15.96;0.69;0.37;-0.01;0.33;0.07;0.25
16.00;0.69;0.37;-0.01;0.32;0.08;0.25
16.04;0.69;0.37;-0.01;0.32;0.14;0.25
16.08;0.69;0.37;-0.01;0.32;0.23;0.25
16.12;0.69;0.37;-0.01;0.32;0.25;0.25
16.16;0.69;0.37;-0.01;0.32;0.26;0.25
16.20;0.69;0.37;0.01;0.31;0.26;0.25
16.24;0.69;0.37;0.01;0.31;0.26;0.24
16.28;0.69;0.37;0.03;0.31;0.26;0.24
16.32;0.69;0.37;0.03;0.31;0.27;0.24
16.36;0.68;0.37;0.03;0.30;0.27;0.24
16.40;0.67;0.37;0.03;0.30;0.27;0.24
16.44;0.67;0.37;0.03;0.30;0.27;0.24
16.48;0.67;0.37;0.03;0.29;0.27;0.24
16.52;0.67;0.37;0.04;0.29;0.28;0.24
16.56;0.66;0.37;0.04;0.28;0.31;0.24
16.60;0.66;0.37;0.04;0.28;0.33;0.24
16.64;0.65;0.37;0.04;0.27;0.35;0.24
16.68;0.65;0.37;0.04;0.27;0.37;0.23
16.72;0.64;0.37;0.04;0.27;0.38;0.23
16.76;0.63;0.37;0.05;0.27;0.38;0.23
16.80;0.62;0.35;0.05;0.27;0.39;0.23
16.84;0.60;0.34;0.05;0.27;0.39;0.23
16.88;0.58;0.34;0.05;0.27;0.39;0.23
16.92;0.56;0.34;0.05;0.27;0.39;0.23
16.96;0.56;0.33;0.06;0.27;0.39;0.23
17.00;0.56;0.32;0.06;0.27;0.39;0.24
17.04;0.56;0.32;0.06;0.27;0.39;0.24
17.08;0.56;0.31;0.06;0.27;0.39;0.24
17.12;0.56;0.30;0.06;0.28;0.38;0.24
17.16;0.56;0.29;0.07;0.28;0.38;0.24
17.20;0.55;0.29;0.07;0.28;0.38;0.24
17.24;0.55;0.29;0.07;0.28;0.36;0.24
17.28;0.55;0.29;0.07;0.28;0.30;0.24
17.32;0.55;0.28;0.07;0.28;0.27;0.24
17.36;0.54;0.27;0.08;0.28;0.25;0.24
17.40;0.54;0.26;0.08;0.28;0.24;0.24
17.44;0.54;0.24;0.08;0.28;0.23;0.24
17.48;0.54;0.24;0.08;0.28;0.24;0.24
17.52;0.54;0.24;0.08;0.28;0.24;0.24
17.56;0.53;0.24;0.08;0.28;0.24;0.24
17.60;0.53;0.24;0.09;0.28;0.25;0.24
17.64;0.53;0.24;0.09;0.28;0.26;0.24
17.68;0.53;0.24;0.09;0.29;0.27;0.24
17.72;0.53;0.24;0.09;0.29;0.28;0.24
17.76;0.53;0.24;0.09;0.29;0.29;0.24
17.80;0.53;0.24;0.09;0.29;0.30;0.24
17.84;0.53;0.24;0.09;0.29;0.31;0.24
17.88;0.53;0.24;0.09;0.29;0.31;0.25
17.92;0.53;0.24;0.10;0.29;0.32;0.25
17.96;0.53;0.24;0.10;0.29;0.32;0.25
18.00;0.53;0.24;0.10;0.29;0.32;0.25
18.04;0.53;0.24;0.10;0.29;0.32;0.25
18.08;0.53;0.24;0.10;0.29;0.32;0.25
18.12;0.53;0.24;0.10;0.29;0.32;0.25
18.16;0.53;0.24;0.10;0.29;0.32;0.25
18.20;0.53;0.24;0.10;0.29;0.32;0.25
18.24;0.52;0.24;0.10;0.29;0.34;0.25
18.28;0.48;0.25;0.10;0.29;0.37;0.25
18.32;0.45;0.25;0.10;0.29;0.38;0.25
18.36;0.44;0.25;0.10;0.29;0.39;0.25
18.40;0.43;0.25;0.10;0.29;0.40;0.25
18.44;0.43;0.25;0.10;0.28;0.41;0.25
18.48;0.42;0.25;0.10;0.28;0.41;0.25
18.52;0.41;0.25;0.10;0.28;0.41;0.25
18.56;0.39;0.25;0.10;0.28;0.41;0.25
18.60;0.35;0.25;0.10;0.28;0.41;0.25
18.64;0.33;0.25;0.10;0.28;0.40;0.25
18.68;0.31;0.25;0.10;0.28;0.40;0.25
18.72;0.30;0.25;0.10;0.28;0.40;0.25
18.76;0.29;0.25;0.09;0.27;0.40;0.25
18.80;0.28;0.25;0.09;0.27;0.38;0.25
18.84;0.27;0.25;0.09;0.27;0.37;0.25
18.88;0.27;0.25;0.09;0.27;0.36;0.25
18.92;0.27;0.25;0.09;0.27;0.36;0.25
18.96;0.27;0.25;0.09;0.27;0.35;0.25
19.00;0.27;0.25;0.09;0.27;0.35;0.25
19.04;0.27;0.25;0.09;0.27;0.34;0.25
19.08;0.27;0.25;0.09;0.27;0.34;0.25
19.12;0.27;0.26;0.09;0.27;0.34;0.25
19.16;0.27;0.26;0.09;0.27;0.34;0.26
19.20;0.27;0.26;0.09;0.27;0.34;0.26
19.24;0.27;0.26;0.09;0.27;0.34;0.27
19.28;0.27;0.26;0.09;0.27;0.34;0.27
19.32;0.27;0.26;0.09;0.27;0.34;0.27
19.36;0.27;0.29;0.09;0.27;0.33;0.28
19.40;0.27;0.29;0.09;0.27;0.33;0.28
19.44;0.27;0.29;0.09;0.27;0.33;0.28
19.48;0.27;0.29;0.09;0.27;0.32;0.28
19.52;0.27;0.29;0.09;0.27;0.32;0.28
19.56;0.27;0.29;0.08;0.27;0.29;0.28
19.60;0.27;0.29;0.08;0.27;0.26;0.28
19.64;0.27;0.29;0.07;0.27;0.25;0.28
19.68;0.27;0.29;0.06;0.27;0.24;0.28
19.72;0.27;0.29;0.04;0.27;0.24;0.29
19.76;0.27;0.29;0.03;0.27;0.24;0.29
19.80;0.27;0.29;0.03;0.27;0.24;0.29
