time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
1.84;0.00;0.07;0.02;0.07;0.00;0.02
1.88;0.00;0.08;0.02;0.07;0.00;0.02
1.92;0.00;0.09;0.02;0.08;0.00;0.02
1.96;0.00;0.09;0.02;0.09;0.00;0.02
2.00;0.00;0.09;0.03;0.10;0.00;0.02
2.04;0.00;0.10;0.06;0.12;0.00;0.02
2.08;0.00;0.12;0.09;0.13;0.00;0.02
2.12;0.00;0.14;0.11;0.15;0.00;0.02
2.16;0.00;0.15;0.12;0.18;0.00;0.02
2.20;0.00;0.15;0.12;0.21;0.00;0.02
2.24;0.00;0.15;0.13;0.24;0.00;0.02
2.28;0.00;0.15;0.13;0.26;0.00;0.02
2.32;0.00;0.15;0.14;0.27;0.00;0.02
2.36;0.00;0.16;0.14;0.27;0.00;0.02
2.40;0.00;0.17;0.15;0.28;0.00;0.03
2.44;0.00;0.18;0.16;0.30;0.00;0.03
2.48;0.00;0.20;0.18;0.31;0.00;0.03
2.52;0.00;0.23;0.19;0.32;0.00;0.03
2.56;0.00;0.27;0.21;0.33;0.00;0.03
2.60;0.00;0.31;0.23;0.33;0.00;0.04
2.64;0.00;0.31;0.24;0.33;0.00;0.07
2.68;0.00;0.32;0.25;0.33;0.00;0.10
2.72;0.00;0.33;0.29;0.33;0.00;0.14
2.76;0.00;0.34;0.30;0.33;0.00;0.18
2.80;0.00;0.34;0.31;0.33;0.00;0.23
2.84;0.00;0.34;0.31;0.33;0.00;0.29
2.88;0.00;0.34;0.31;0.33;0.00;0.33
2.92;0.00;0.35;0.31;0.33;0.00;0.37
2.96;0.00;0.35;0.31;0.33;0.00;0.39
3.00;0.00;0.35;0.31;0.33;0.00;0.39
3.04;0.00;0.36;0.31;0.33;0.00;0.39
3.08;0.00;0.41;0.31;0.33;0.00;0.39
3.12;0.00;0.44;0.31;0.33;0.00;0.39
3.16;0.00;0.48;0.31;0.33;0.00;0.39
3.20;0.00;0.50;0.31;0.33;0.00;0.39
3.24;0.01;0.51;0.31;0.33;0.00;0.39
3.28;0.01;0.52;0.31;0.33;0.00;0.39
3.32;0.01;0.52;0.31;0.33;0.00;0.39
3.36;0.02;0.52;0.31;0.33;0.00;0.39
3.40;0.02;0.52;0.31;0.33;0.00;0.39
3.44;0.03;0.52;0.31;0.33;0.00;0.39
3.48;0.05;0.52;0.31;0.33;0.00;0.39
3.52;0.07;0.52;0.31;0.33;0.00;0.39
3.56;0.19;0.52;0.31;0.33;0.00;0.38
3.60;0.26;0.52;0.31;0.33;0.00;0.38
3.64;0.28;0.51;0.31;0.33;0.00;0.38
3.68;0.31;0.50;0.31;0.33;0.07;0.38
3.72;0.33;0.47;0.31;0.33;0.07;0.38
3.76;0.36;0.43;0.31;0.33;0.07;0.37
3.80;0.39;0.42;0.31;0.33;0.07;0.37
3.84;0.39;0.42;0.31;0.33;0.07;0.36
3.88;0.39;0.41;0.30;0.33;0.07;0.36
3.92;0.39;0.39;0.30;0.33;0.07;0.36
3.96;0.39;0.36;0.30;0.34;0.07;0.35
4.00;0.39;0.36;0.30;0.38;0.07;0.35
4.04;0.39;0.35;0.30;0.42;0.07;0.35
4.08;0.39;0.35;0.30;0.42;0.07;0.33
4.12;0.39;0.35;0.30;0.42;0.07;0.31
4.16;0.40;0.35;0.30;0.43;0.07;0.29
4.20;0.40;0.35;0.30;0.44;0.07;0.27
4.24;0.41;0.35;0.30;0.44;0.07;0.24
4.28;0.41;0.35;0.30;0.44;0.07;0.23
4.32;0.41;0.34;0.30;0.44;0.07;0.21
4.36;0.41;0.34;0.30;0.44;0.07;0.20
4.40;0.41;0.34;0.30;0.45;0.07;0.18
4.44;0.41;0.34;0.30;0.46;0.07;0.17
4.48;0.41;0.34;0.30;0.46;0.07;0.16
4.52;0.41;0.34;0.30;0.47;0.08;0.15
4.56;0.41;0.34;0.30;0.48;0.10;0.14
4.60;0.41;0.34;0.30;0.48;0.11;0.13
4.64;0.41;0.34;0.30;0.48;0.12;0.13
4.68;0.41;0.34;0.30;0.48;0.13;0.12
4.72;0.42;0.34;0.30;0.48;0.14;0.12
4.76;0.42;0.32;0.30;0.48;0.14;0.12
4.80;0.42;0.30;0.30;0.48;0.14;0.12
4.84;0.42;0.30;0.30;0.48;0.15;0.12
4.88;0.42;0.30;0.30;0.48;0.15;0.12
4.92;0.42;0.30;0.30;0.47;0.15;0.11
4.96;0.42;0.30;0.29;0.46;0.16;0.10
5.00;0.42;0.30;0.29;0.45;0.17;0.09
5.04;0.42;0.30;0.29;0.43;0.17;0.08
5.08;0.42;0.30;0.29;0.43;0.17;0.09
5.12;0.42;0.30;0.29;0.43;0.17;0.09
5.16;0.42;0.30;0.29;0.43;0.17;0.09
5.20;0.42;0.30;0.29;0.42;0.17;0.09
5.24;0.42;0.30;0.28;0.42;0.17;0.09
5.28;0.42;0.30;0.28;0.42;0.17;0.09
5.32;0.42;0.30;0.27;0.41;0.17;0.09
5.36;0.42;0.30;0.27;0.41;0.17;0.09
5.40;0.42;0.30;0.27;0.41;0.17;0.09
5.44;0.42;0.31;0.27;0.41;0.17;0.09
5.48;0.42;0.32;0.27;0.41;0.17;0.09
5.52;0.42;0.33;0.26;0.41;0.17;0.09
5.56;0.42;0.33;0.26;0.41;0.17;0.09
5.60;0.42;0.33;0.24;0.41;0.17;0.09
5.64;0.42;0.33;0.24;0.41;0.17;0.09
5.68;0.42;0.33;0.24;0.41;0.17;0.09
5.72;0.42;0.33;0.23;0.41;0.17;0.09
5.76;0.42;0.33;0.23;0.41;0.17;0.09
5.80;0.43;0.33;0.23;0.41;0.17;0.09
5.84;0.44;0.33;0.23;0.41;0.17;0.08
5.88;0.44;0.33;0.23;0.41;0.17;0.08
5.92;0.45;0.33;0.23;0.41;0.17;0.08
5.96;0.45;0.33;0.23;0.41;0.18;0.08
6.00;0.45;0.33;0.24;0.41;0.18;0.07
6.04;0.45;0.33;0.26;0.41;0.19;0.06
6.08;0.45;0.34;0.26;0.41;0.20;0.06
6.12;0.45;0.33;0.26;0.41;0.21;0.06
6.16;0.45;0.33;0.26;0.41;0.22;0.06
6.20;0.45;0.33;0.26;0.41;0.23;0.06
6.24;0.45;0.33;0.26;0.41;0.23;0.06
6.28;0.45;0.32;0.26;0.41;0.23;0.06
6.32;0.45;0.32;0.26;0.41;0.23;0.06
6.36;0.45;0.31;0.26;0.41;0.23;0.06
6.40;0.45;0.30;0.26;0.41;0.23;0.06
6.44;0.44;0.24;0.26;0.41;0.23;0.06
6.48;0.44;0.22;0.26;0.41;0.23;0.06
6.52;0.44;0.21;0.26;0.41;0.23;0.06
6.56;0.44;0.20;0.26;0.41;0.23;0.06
6.60;0.43;0.19;0.26;0.41;0.23;0.06
6.64;0.43;0.19;0.26;0.41;0.23;0.06
6.68;0.43;0.19;0.26;0.41;0.23;0.06
6.72;0.43;0.19;0.26;0.41;0.23;0.06
6.76;0.42;0.19;0.26;0.41;0.23;0.06
6.80;0.42;0.19;0.26;0.41;0.23;0.06
6.84;0.41;0.19;0.26;0.41;0.23;0.06
6.88;0.41;0.19;0.26;0.41;0.23;0.05
6.92;0.40;0.19;0.26;0.41;0.23;0.05
6.96;0.40;0.19;0.26;0.41;0.23;0.05
7.00;0.39;0.19;0.26;0.41;0.23;0.05
7.04;0.38;0.19;0.26;0.41;0.23;0.05
7.08;0.37;0.19;0.26;0.41;0.23;0.05
7.12;0.36;0.19;0.26;0.41;0.23;0.05
7.16;0.36;0.19;0.26;0.41;0.23;0.05
7.20;0.36;0.19;0.26;0.41;0.23;0.05
7.24;0.36;0.19;0.26;0.41;0.23;0.06
7.28;0.36;0.19;0.26;0.41;0.23;0.06
7.32;0.36;0.19;0.26;0.41;0.23;0.06
7.36;0.36;0.19;0.26;0.41;0.23;0.06
7.40;0.37;0.19;0.26;0.41;0.23;0.06
7.44;0.39;0.19;0.26;0.41;0.23;0.06
7.48;0.41;0.20;0.26;0.41;0.23;0.06
7.52;0.43;0.20;0.26;0.41;0.23;0.06
7.56;0.45;0.20;0.26;0.41;0.23;0.06
7.60;0.46;0.20;0.26;0.41;0.23;0.07
7.64;0.48;0.20;0.26;0.41;0.23;0.07
7.68;0.49;0.21;0.26;0.41;0.23;0.07
7.72;0.49;0.22;0.26;0.41;0.22;0.07
7.76;0.49;0.23;0.26;0.41;0.22;0.07
7.80;0.49;0.23;0.26;0.41;0.22;0.07
7.84;0.49;0.23;0.26;0.41;0.22;0.07
7.88;0.49;0.23;0.26;0.41;0.22;0.07
7.92;0.49;0.23;0.26;0.41;0.22;0.08
7.96;0.49;0.23;0.26;0.41;0.22;0.08
8.00;0.49;0.23;0.26;0.41;0.22;0.08
8.04;0.49;0.23;0.26;0.41;0.22;0.08
8.08;0.49;0.23;0.26;0.41;0.22;0.08
8.12;0.49;0.23;0.25;0.41;0.22;0.08
8.16;0.49;0.23;0.24;0.41;0.22;0.08
8.20;0.49;0.23;0.24;0.41;0.22;0.08
8.24;0.49;0.23;0.23;0.41;0.22;0.08
8.28;0.49;0.23;0.19;0.41;0.23;0.08
8.32;0.49;0.23;0.17;0.41;0.23;0.08
8.36;0.49;0.23;0.15;0.41;0.23;0.08
8.40;0.49;0.23;0.14;0.40;0.23;0.08
8.44;0.49;0.23;0.14;0.40;0.23;0.08
8.48;0.49;0.23;0.13;0.40;0.23;0.08
8.52;0.49;0.23;0.12;0.39;0.23;0.08
8.56;0.49;0.23;0.12;0.39;0.23;0.08
8.60;0.49;0.23;0.12;0.39;0.23;0.08
8.64;0.49;0.23;0.12;0.39;0.23;0.08
8.68;0.48;0.23;0.12;0.39;0.23;0.08
8.72;0.46;0.23;0.12;0.39;0.24;0.08
8.76;0.45;0.23;0.12;0.39;0.24;0.08
8.80;0.45;0.23;0.12;0.39;0.25;0.08
8.84;0.43;0.23;0.12;0.39;0.25;0.08
8.88;0.42;0.23;0.12;0.39;0.25;0.09
8.92;0.40;0.23;0.11;0.39;0.25;0.09
8.96;0.38;0.23;0.11;0.38;0.25;0.09
9.00;0.37;0.23;0.11;0.38;0.25;0.09
9.04;0.35;0.23;0.11;0.38;0.25;0.09
9.08;0.34;0.23;0.08;0.38;0.25;0.09
9.12;0.32;0.23;0.06;0.38;0.24;0.09
9.16;0.32;0.23;0.06;0.38;0.23;0.09
9.20;0.31;0.23;0.05;0.38;0.22;0.09
9.24;0.30;0.24;0.05;0.38;0.21;0.09
9.28;0.30;0.24;0.05;0.38;0.21;0.09
9.32;0.29;0.24;0.04;0.38;0.21;0.09
9.36;0.29;0.24;0.03;0.38;0.21;0.09
9.40;0.28;0.24;0.02;0.38;0.20;0.09
9.44;0.28;0.24;0.02;0.38;0.20;0.09
9.48;0.28;0.24;0.02;0.37;0.20;0.09
9.52;0.28;0.24;0.03;0.37;0.20;0.09
9.56;0.28;0.24;0.03;0.35;0.20;0.09
9.60;0.28;0.24;0.03;0.32;0.20;0.09
9.64;0.28;0.24;0.03;0.31;0.20;0.09
9.68;0.28;0.26;0.03;0.28;0.19;0.09
9.72;0.28;0.26;0.03;0.25;0.19;0.09
9.76;0.28;0.26;0.03;0.21;0.19;0.09
9.80;0.28;0.26;0.03;0.18;0.18;0.09
9.84;0.28;0.25;0.03;0.17;0.18;0.09
9.88;0.28;0.24;0.03;0.16;0.17;0.09
9.92;0.28;0.23;0.03;0.14;0.17;0.09
9.96;0.28;0.23;0.03;0.10;0.16;0.09
10.00;0.28;0.23;0.03;0.05;0.16;0.09
10.04;0.28;0.23;0.02;0.04;0.15;0.09
10.08;0.28;0.23;0.01;0.04;0.15;0.09
10.12;0.28;0.23;0.01;0.04;0.14;0.09
10.16;0.28;0.23;0.00;0.03;0.12;0.09
10.20;0.28;0.23;0.00;0.03;0.12;0.09
10.24;0.28;0.23;0.00;0.03;0.12;0.09
10.28;0.28;0.23;0.00;0.02;0.12;0.09
10.32;0.28;0.23;0.00;0.02;0.12;0.09
10.36;0.28;0.23;0.00;0.01;0.12;0.09
10.40;0.28;0.23;0.00;0.01;0.12;0.09
10.44;0.28;0.23;0.00;0.01;0.12;0.09
10.48;0.28;0.23;0.00;0.00;0.12;0.09
10.52;0.28;0.23;0.00;0.00;0.12;0.09
10.56;0.27;0.23;0.00;0.00;0.12;0.09
10.60;0.27;0.23;0.00;0.00;0.12;0.09
10.64;0.27;0.23;0.00;0.00;0.12;0.09
10.68;0.27;0.23;0.00;0.00;0.12;0.09
10.72;0.27;0.23;0.00;-0.01;0.12;0.09
10.76;0.27;0.23;0.00;-0.01;0.12;0.09
10.80;0.27;0.23;0.00;-0.01;0.12;0.09
10.84;0.26;0.23;0.00;-0.01;0.12;0.09
10.88;0.26;0.23;0.00;-0.01;0.12;0.09
10.92;0.26;0.23;0.00;-0.01;0.12;0.09
10.96;0.25;0.23;0.00;-0.01;0.12;0.09
11.00;0.25;0.23;0.00;-0.01;0.12;0.09
11.04;0.24;0.23;0.00;-0.01;0.12;0.08
11.08;0.23;0.24;0.00;-0.01;0.12;0.08
11.12;0.23;0.24;0.00;-0.01;0.12;0.08
11.16;0.23;0.24;0.00;-0.01;0.12;0.08
11.20;0.23;0.24;0.00;-0.01;0.12;0.08
11.24;0.23;0.24;0.00;-0.01;0.12;0.08
11.28;0.23;0.24;0.00;-0.01;0.12;0.08
11.32;0.23;0.24;0.00;-0.01;0.14;0.08
11.36;0.23;0.24;0.00;-0.01;0.18;0.08
11.40;0.23;0.24;0.00;-0.01;0.21;0.08
11.44;0.23;0.24;0.00;-0.01;0.21;0.08
11.48;0.23;0.24;0.00;-0.01;0.22;0.08
11.52;0.23;0.24;0.00;-0.01;0.22;0.08
11.56;0.23;0.24;0.00;-0.00;0.22;0.08
11.60;0.23;0.24;0.00;0.02;0.22;0.08
11.64;0.23;0.24;0.00;0.06;0.22;0.08
11.68;0.23;0.24;0.00;0.10;0.22;0.08
11.72;0.23;0.24;0.00;0.12;0.22;0.08
11.76;0.23;0.24;0.00;0.12;0.22;0.08
11.80;0.24;0.24;0.00;0.14;0.22;0.08
11.84;0.24;0.24;0.00;0.18;0.22;0.08
11.88;0.24;0.24;0.01;0.22;0.22;0.08
11.92;0.24;0.24;0.03;0.23;0.22;0.07
11.96;0.25;0.24;0.05;0.25;0.22;0.07
12.00;0.26;0.24;0.07;0.27;0.23;0.07
12.04;0.26;0.24;0.08;0.32;0.23;0.07
12.08;0.27;0.24;0.10;0.38;0.23;0.07
12.12;0.27;0.24;0.11;0.42;0.24;0.07
12.16;0.27;0.24;0.12;0.46;0.24;0.07
12.20;0.27;0.24;0.14;0.47;0.24;0.07
12.24;0.27;0.24;0.17;0.47;0.25;0.07
12.28;0.27;0.24;0.17;0.48;0.25;0.07
12.32;0.27;0.24;0.18;0.48;0.25;0.07
12.36;0.27;0.24;0.18;0.49;0.25;0.07
12.40;0.27;0.24;0.19;0.51;0.25;0.07
12.44;0.27;0.24;0.19;0.53;0.25;0.07
12.48;0.28;0.24;0.20;0.62;0.25;0.07
12.52;0.28;0.25;0.21;0.71;0.25;0.07
12.56;0.28;0.25;0.22;0.71;0.25;0.07
12.60;0.28;0.25;0.23;0.70;0.25;0.08
12.64;0.28;0.25;0.24;0.68;0.25;0.08
12.68;0.31;0.25;0.26;0.68;0.25;0.09
12.72;0.34;0.25;0.27;0.67;0.25;0.11
12.76;0.35;0.25;0.29;0.67;0.25;0.11
12.80;0.36;0.26;0.32;0.67;0.25;0.12
12.84;0.36;0.27;0.32;0.67;0.25;0.13
12.88;0.37;0.30;0.33;0.67;0.25;0.14
12.92;0.38;0.33;0.34;0.67;0.25;0.15
12.96;0.40;0.35;0.34;0.67;0.25;0.15
13.00;0.41;0.37;0.34;0.67;0.25;0.16
13.04;0.42;0.40;0.34;0.67;0.25;0.17
13.08;0.43;0.42;0.35;0.65;0.25;0.17
13.12;0.44;0.45;0.35;0.64;0.25;0.18
13.16;0.45;0.49;0.35;0.64;0.25;0.18
13.20;0.45;0.51;0.35;0.64;0.25;0.18
13.24;0.46;0.51;0.35;0.64;0.25;0.18
13.28;0.47;0.51;0.35;0.64;0.25;0.20
13.32;0.48;0.51;0.35;0.64;0.25;0.20
13.36;0.49;0.51;0.35;0.64;0.25;0.20
13.40;0.50;0.51;0.35;0.64;0.25;0.20
13.44;0.51;0.48;0.35;0.64;0.25;0.20
13.48;0.51;0.46;0.35;0.64;0.26;0.20
13.52;0.51;0.45;0.35;0.64;0.26;0.20
13.56;0.51;0.43;0.35;0.64;0.26;0.20
13.60;0.52;0.42;0.35;0.64;0.26;0.20
13.64;0.52;0.41;0.35;0.64;0.26;0.20
13.68;0.52;0.41;0.35;0.64;0.26;0.20
13.72;0.52;0.40;0.35;0.64;0.26;0.20
13.76;0.52;0.39;0.35;0.63;0.27;0.20
13.80;0.51;0.39;0.35;0.63;0.27;0.20
13.84;0.51;0.38;0.35;0.63;0.27;0.20
13.88;0.50;0.38;0.35;0.63;0.27;0.20
13.92;0.49;0.38;0.35;0.63;0.27;0.20
13.96;0.49;0.37;0.35;0.63;0.27;0.20
14.00;0.48;0.37;0.35;0.63;0.27;0.20
14.04;0.47;0.37;0.35;0.63;0.27;0.20
14.08;0.46;0.37;0.35;0.63;0.27;0.20
14.12;0.45;0.37;0.34;0.63;0.27;0.19
14.16;0.43;0.37;0.34;0.63;0.27;0.19
14.20;0.42;0.37;0.33;0.63;0.27;0.19
14.24;0.41;0.37;0.32;0.63;0.27;0.19
14.28;0.39;0.37;0.32;0.63;0.27;0.19
14.32;0.37;0.37;0.32;0.63;0.27;0.19
14.36;0.35;0.37;0.31;0.62;0.27;0.19
14.40;0.34;0.37;0.31;0.58;0.27;0.18
14.44;0.34;0.37;0.31;0.55;0.27;0.18
14.48;0.32;0.37;0.31;0.53;0.26;0.18
14.52;0.31;0.37;0.31;0.51;0.26;0.18
14.56;0.31;0.36;0.31;0.47;0.26;0.18
14.60;0.30;0.36;0.31;0.45;0.26;0.18
14.64;0.30;0.36;0.30;0.45;0.25;0.18
14.68;0.29;0.36;0.30;0.44;0.25;0.18
14.72;0.29;0.36;0.30;0.43;0.25;0.18
14.76;0.29;0.35;0.30;0.40;0.25;0.18
14.80;0.29;0.34;0.30;0.37;0.25;0.18
14.84;0.28;0.34;0.30;0.34;0.25;0.18
14.88;0.28;0.34;0.30;0.30;0.25;0.18
14.92;0.28;0.34;0.30;0.27;0.25;0.18
14.96;0.28;0.33;0.30;0.24;0.25;0.18
15.00;0.28;0.33;0.30;0.23;0.25;0.18
15.04;0.28;0.33;0.30;0.21;0.25;0.18
15.08;0.28;0.32;0.30;0.20;0.25;0.18
15.12;0.28;0.32;0.30;0.19;0.24;0.18
15.16;0.28;0.32;0.29;0.18;0.24;0.18
15.20;0.28;0.32;0.29;0.17;0.24;0.18
15.24;0.28;0.32;0.29;0.17;0.24;0.18
15.28;0.28;0.32;0.29;0.17;0.24;0.18
15.32;0.28;0.32;0.29;0.17;0.24;0.18
15.36;0.28;0.32;0.29;0.17;0.24;0.18
15.40;0.27;0.32;0.29;0.17;0.24;0.18
15.44;0.27;0.32;0.29;0.17;0.24;0.18
15.48;0.27;0.32;0.29;0.17;0.24;0.18
15.52;0.27;0.32;0.29;0.17;0.24;0.18
15.56;0.25;0.32;0.29;0.17;0.24;0.18
15.60;0.23;0.32;0.29;0.17;0.24;0.18
15.64;0.21;0.32;0.29;0.17;0.24;0.18
15.68;0.21;0.32;0.29;0.17;0.24;0.18
15.72;0.21;0.32;0.29;0.17;0.24;0.18
15.76;0.20;0.32;0.29;0.17;0.24;0.18
15.80;0.18;0.32;0.29;0.17;0.24;0.18
15.84;0.18;0.32;0.29;0.17;0.24;0.18
15.88;0.18;0.32;0.29;0.17;0.24;0.18
15.92;0.18;0.32;0.29;0.18;0.24;0.18
15.96;0.18;0.32;0.29;0.20;0.24;0.18
16.00;0.18;0.32;0.28;0.22;0.24;0.18
16.04;0.18;0.32;0.28;0.24;0.24;0.18
16.08;0.18;0.32;0.28;0.26;0.24;0.18
16.12;0.18;0.32;0.28;0.28;0.24;0.17
16.16;0.18;0.32;0.28;0.30;0.24;0.17
16.20;0.18;0.32;0.28;0.31;0.24;0.17
16.24;0.18;0.32;0.28;0.31;0.24;0.17
16.28;0.18;0.32;0.28;0.31;0.24;0.16
16.32;0.18;0.32;0.28;0.31;0.24;0.15
16.36;0.18;0.32;0.28;0.31;0.23;0.15
16.40;0.17;0.32;0.28;0.31;0.23;0.14
16.44;0.17;0.32;0.27;0.31;0.23;0.12
16.48;0.17;0.32;0.27;0.31;0.22;0.11
16.52;0.17;0.32;0.26;0.31;0.21;0.09
16.56;0.17;0.32;0.25;0.31;0.21;0.08
16.60;0.16;0.32;0.24;0.31;0.20;0.07
16.64;0.15;0.32;0.24;0.31;0.20;0.06
16.68;0.15;0.32;0.24;0.31;0.20;0.06
16.72;0.15;0.32;0.24;0.31;0.20;0.05
16.76;0.14;0.32;0.23;0.31;0.20;0.04
16.80;0.13;0.32;0.23;0.31;0.20;0.03
16.84;0.13;0.31;0.23;0.31;0.20;0.03
16.88;0.13;0.31;0.23;0.31;0.20;0.03
16.92;0.13;0.31;0.23;0.31;0.19;0.03
16.96;0.13;0.31;0.23;0.31;0.19;0.03
17.00;0.13;0.31;0.23;0.31;0.19;0.03
17.04;0.13;0.31;0.23;0.31;0.19;0.03
17.08;0.13;0.31;0.23;0.31;0.19;0.03
17.12;0.13;0.30;0.23;0.31;0.19;0.03
17.16;0.13;0.30;0.23;0.31;0.18;0.03
17.20;0.13;0.30;0.23;0.31;0.14;0.03
17.24;0.13;0.30;0.22;0.31;0.11;0.03
17.28;0.13;0.30;0.22;0.31;0.09;0.03
17.32;0.13;0.30;0.22;0.31;0.06;0.03
17.36;0.13;0.30;0.21;0.31;0.04;0.03
17.40;0.13;0.30;0.21;0.31;0.04;0.03
17.44;0.13;0.30;0.20;0.31;0.04;0.03
17.48;0.13;0.30;0.20;0.31;0.04;0.03
17.52;0.13;0.30;0.19;0.31;0.04;0.03
17.56;0.13;0.30;0.18;0.31;0.04;0.03
17.60;0.13;0.30;0.18;0.31;0.04;0.03
17.64;0.13;0.30;0.18;0.31;0.04;0.03
17.68;0.13;0.30;0.17;0.31;0.04;0.03
17.72;0.13;0.30;0.17;0.31;0.04;0.03
17.76;0.13;0.30;0.17;0.31;0.04;0.03
17.80;0.13;0.30;0.16;0.31;0.04;0.03
17.84;0.13;0.30;0.16;0.31;0.04;0.03
17.88;0.13;0.30;0.16;0.31;0.05;0.03
17.92;0.13;0.30;0.16;0.31;0.05;0.03
17.96;0.13;0.30;0.16;0.31;0.05;0.03
18.00;0.13;0.30;0.16;0.31;0.05;0.03
18.04;0.13;0.31;0.16;0.31;0.05;0.03
18.08;0.13;0.31;0.16;0.31;0.06;0.03
18.12;0.13;0.31;0.16;0.31;0.06;0.03
18.16;0.13;0.31;0.16;0.31;0.06;0.03
18.20;0.13;0.31;0.16;0.31;0.06;0.03
18.24;0.13;0.31;0.16;0.31;0.06;0.03
18.28;0.13;0.31;0.16;0.31;0.06;0.03
18.32;0.13;0.31;0.16;0.31;0.06;0.03
18.36;0.13;0.31;0.16;0.31;0.06;0.04
18.40;0.13;0.31;0.16;0.31;0.06;0.04
18.44;0.13;0.31;0.16;0.31;0.06;0.04
18.48;0.13;0.31;0.16;0.31;0.06;0.04
18.52;0.13;0.31;0.16;0.31;0.07;0.04
18.56;0.13;0.31;0.16;0.31;0.08;0.04
18.60;0.13;0.31;0.16;0.31;0.08;0.04
18.64;0.13;0.31;0.16;0.31;0.09;0.04
18.68;0.13;0.31;0.16;0.31;0.09;0.04
18.72;0.13;0.31;0.16;0.31;0.09;0.04
18.76;0.13;0.31;0.15;0.30;0.10;0.04
18.80;0.13;0.31;0.15;0.30;0.10;0.04
18.84;0.13;0.31;0.15;0.30;0.10;0.04
18.88;0.13;0.31;0.15;0.30;0.10;0.04
18.92;0.13;0.31;0.15;0.29;0.10;0.04
18.96;0.13;0.31;0.15;0.29;0.10;0.04
19.00;0.13;0.31;0.15;0.29;0.10;0.04
19.04;0.13;0.31;0.15;0.29;0.10;0.04
19.08;0.13;0.31;0.15;0.28;0.10;0.04
19.12;0.13;0.31;0.15;0.27;0.10;0.04
19.16;0.13;0.31;0.15;0.25;0.10;0.04
19.20;0.13;0.31;0.15;0.24;0.10;0.04
19.24;0.13;0.31;0.15;0.23;0.10;0.04
19.28;0.13;0.31;0.15;0.22;0.10;0.04
19.32;0.13;0.31;0.15;0.21;0.10;0.04
19.36;0.13;0.31;0.15;0.20;0.10;0.04
19.40;0.13;0.31;0.15;0.19;0.10;0.04
19.44;0.13;0.31;0.15;0.18;0.10;0.05
19.48;0.13;0.31;0.15;0.17;0.10;0.05
19.52;0.13;0.31;0.15;0.15;0.10;0.05
19.56;0.13;0.31;0.15;0.14;0.10;0.05
19.60;0.13;0.31;0.15;0.14;0.11;0.05
19.64;0.13;0.31;0.15;0.14;0.11;0.05
19.68;0.13;0.30;0.15;0.14;0.11;0.05
19.72;0.13;0.30;0.15;0.14;0.12;0.04
19.76;0.13;0.30;0.15;0.13;0.12;0.04
19.80;0.13;0.29;0.15;0.12;0.13;0.04
